TimeStamp,PM1(Ug/m3),PM2.5(Ug/m3),PM10(Ug/m3),hour,EVI,NDVI,MOD13A3_006__1_km_monthly_VI_Quality,humidity (%),precipitation (mm),pressure (kPa),radiation (W/m2),temperature (oC),windspeed (m/s),winddirection_E,winddirection_N,winddirection_NE,winddirection_NW,winddirection_S,winddirection_SE,winddirection_SW,winddirection_W
2018-07-31 01:00:00,21.74,32.78,60.03,1,0.1511,0.341,2185.0,98,0.02,87.84,0.0,19.07,0.37,0,1,0,0,0,0,0,0
2018-07-31 02:00:00,19.15,30.04,50.57,2,0.1511,0.341,2185.0,98,0.02,87.79,0.0,19.14,0.42,0,0,1,0,0,0,0,0
2018-07-31 03:00:00,17.47,27.2,43.55,3,0.1511,0.341,2185.0,98,0.0,87.75,0.0,19.2,0.37,0,0,0,0,1,0,0,0
2018-07-31 04:00:00,16.82,26.81,40.21,4,0.1511,0.341,2185.0,98,0.0,87.77,0.0,19.38,0.55,0,1,0,0,0,0,0,0
2018-07-31 05:00:00,15.96,25.39,37.88,5,0.1511,0.341,2185.0,98,0.02,87.83,0.0,19.06,0.78,0,0,1,0,0,0,0,0
2018-07-31 06:00:00,18.23,28.97,50.12,6,0.1511,0.341,2185.0,98,0.02,87.86,0.28,18.35,0.31,0,0,0,0,0,1,0,0
2018-07-31 07:00:00,21.76,34.61,80.54,7,0.1511,0.341,2185.0,98,0.02,87.9,28.33,18.25,0.74,0,0,1,0,0,0,0,0
2018-07-31 08:00:00,19.65,30.93,73.3,8,0.1511,0.341,2185.0,97,0.02,87.94,79.58,19.42,0.93,0,0,1,0,0,0,0,0
2018-07-31 09:00:00,14.42,23.35,1344.93,9,0.1511,0.341,2185.0,93,0.0,87.94,378.87,21.95,0.89,1,0,0,0,0,0,0,0
2018-07-31 10:00:00,11.31,18.09,51.14,10,0.1511,0.341,2185.0,79,0.0,87.93,536.2,24.43,0.7,0,0,0,0,1,0,0,0
2018-07-31 11:00:00,9.95,15.46,45.22,11,0.1511,0.341,2185.0,68,0.0,87.88,684.65,26.23,0.7,0,0,1,0,0,0,0,0
2018-07-31 12:00:00,7.76,13.11,42.63,12,0.1511,0.341,2185.0,57,0.0,87.81,812.81,28.17,0.76,1,0,0,0,0,0,0,0
2018-07-31 13:00:00,7.55,12.75,40.44,13,0.1511,0.341,2185.0,52,0.0,87.75,455.26,28.4,0.64,0,0,0,1,0,0,0,0
2018-07-31 14:00:00,7.13,12.08,39.87,14,0.1511,0.341,2185.0,55,0.0,87.69,422.42,27.65,0.69,0,0,0,1,0,0,0,0
2018-07-31 15:00:00,7.1,11.53,35.16,15,0.1511,0.341,2185.0,59,0.89,87.59,282.99,27.07,0.87,0,0,0,0,0,0,1,0
2018-07-31 16:00:00,7.56,12.09,40.54,16,0.1511,0.341,2185.0,75,0.05,87.53,320.63,24.24,0.72,0,0,0,0,0,0,1,0
2018-07-31 17:00:00,9.64,15.24,50.77,17,0.1511,0.341,2185.0,67,0.0,87.51,79.97,24.94,0.82,0,0,0,0,1,0,0,0
2018-07-31 18:00:00,12.64,19.46,55.15,18,0.1511,0.341,2185.0,77,0.0,87.5,31.57,23.67,0.72,0,0,0,0,1,0,0,0
2018-07-31 19:00:00,18.72,27.56,74.96,19,0.1511,0.341,2185.0,82,0.0,87.54,0.22,22.7,0.5,0,0,0,0,1,0,0,0
2018-07-31 20:00:00,22.06,32.71,93.82,20,0.1511,0.341,2185.0,85,0.0,87.61,0.0,21.88,0.38,0,0,0,0,0,1,0,0
2018-07-31 21:00:00,23.1,34.08,89.25,21,0.1511,0.341,2185.0,89,0.0,87.68,0.0,21.05,0.35,0,0,0,0,0,1,0,0
2018-07-31 22:00:00,22.76,34.11,85.31,22,0.1511,0.341,2185.0,90,0.0,87.73,0.0,20.88,0.51,0,0,0,0,1,0,0,0
2018-07-31 23:00:00,-3270462694755312.0,34.68,-19735990695.23,23,0.1511,0.341,2185.0,92,0.0,87.77,0.0,20.67,0.59,0,0,0,0,1,0,0,0
2018-08-01 00:00:00,25.37,39.18,76.71,0,0.1607,0.2924,2112.0,93,0.0,87.77,0.0,20.6,0.67,0,0,0,0,1,0,0,0
2018-08-01 01:00:00,21.74,32.78,60.03,1,0.1607,0.2924,2112.0,93,0.0,87.75,0.0,20.43,0.44,0,0,0,0,0,1,0,0
2018-08-01 02:00:00,19.15,30.04,50.57,2,0.1607,0.2924,2112.0,93,0.0,87.71,0.0,20.36,0.41,0,0,1,0,0,0,0,0
2018-08-01 03:00:00,17.47,27.2,43.55,3,0.1607,0.2924,2112.0,93,0.0,87.65,0.0,20.34,0.65,1,0,0,0,0,0,0,0
2018-08-01 04:00:00,16.82,26.81,40.21,4,0.1607,0.2924,2112.0,95,24.51,87.77,0.0,19.02,0.93,0,0,0,0,0,1,0,0
2018-08-01 05:00:00,15.96,25.39,37.88,5,0.1607,0.2924,2112.0,97,2.76,87.8,0.0,17.35,0.9,0,0,0,0,0,1,0,0
2018-08-01 06:00:00,18.23,28.97,50.12,6,0.1607,0.2924,2112.0,97,0.75,87.74,0.32,17.59,0.78,0,0,0,0,1,0,0,0
2018-08-01 07:00:00,21.76,34.61,80.54,7,0.1607,0.2924,2112.0,98,0.14,87.8,11.25,17.92,0.52,0,0,0,0,1,0,0,0
2018-08-01 08:00:00,19.65,30.93,73.3,8,0.1607,0.2924,2112.0,99,0.29,87.91,45.43,17.96,0.87,0,0,0,0,0,1,0,0
2018-08-01 09:00:00,14.42,23.35,1344.93,9,0.1607,0.2924,2112.0,100,0.0,88.0,167.47,18.32,1.16,0,0,0,0,0,1,0,0
2018-08-01 10:00:00,11.31,18.09,51.14,10,0.1607,0.2924,2112.0,100,0.0,87.99,349.68,20.08,1.21,0,0,0,0,0,1,0,0
2018-08-01 11:00:00,9.95,15.46,45.22,11,0.1607,0.2924,2112.0,89,0.0,88.0,169.58,20.85,0.72,0,0,0,0,0,1,0,0
2018-08-01 12:00:00,7.76,13.11,42.63,12,0.1607,0.2924,2112.0,88,0.0,87.98,144.45,20.47,0.63,0,1,0,0,0,0,0,0
2018-08-01 13:00:00,7.55,12.75,40.44,13,0.1607,0.2924,2112.0,87,0.0,87.89,154.78,20.59,0.61,0,0,0,0,0,1,0,0
2018-08-01 14:00:00,7.13,12.08,39.87,14,0.1607,0.2924,2112.0,89,0.97,87.88,47.13,20.07,0.38,0,0,0,0,0,1,0,0
2018-08-01 15:00:00,7.1,11.53,35.16,15,0.1607,0.2924,2112.0,94,0.02,87.8,319.22,19.68,0.52,0,0,0,0,1,0,0,0
2018-08-01 16:00:00,7.56,12.09,40.54,16,0.1607,0.2924,2112.0,79,0.0,87.76,491.72,22.69,0.67,0,1,0,0,0,0,0,0
2018-08-01 17:00:00,9.64,15.24,50.77,17,0.1607,0.2924,2112.0,72,0.0,87.7,263.42,23.89,0.65,0,0,0,0,0,0,1,0
2018-08-01 18:00:00,12.64,19.46,55.15,18,0.1607,0.2924,2112.0,73,0.0,87.7,88.95,23.33,0.42,0,0,1,0,0,0,0,0
2018-08-01 19:00:00,18.72,27.56,74.96,19,0.1607,0.2924,2112.0,82,0.0,87.77,0.95,20.62,0.24,0,0,0,0,0,0,1,0
2018-08-01 20:00:00,22.06,32.71,93.82,20,0.1607,0.2924,2112.0,89,0.0,87.8,0.0,19.3,0.3,0,0,0,0,0,0,1,0
2018-08-01 21:00:00,23.1,34.08,89.25,21,0.1607,0.2924,2112.0,91,0.0,87.81,0.0,19.33,0.31,0,0,0,0,0,1,0,0
2018-08-01 22:00:00,22.76,34.11,85.31,22,0.1607,0.2924,2112.0,90,0.0,87.86,0.0,19.41,0.33,0,0,0,0,0,1,0,0
2018-08-01 23:00:00,-3270462694755312.0,34.68,-19735990695.23,23,0.1607,0.2924,2112.0,92,0.0,87.87,0.0,18.72,0.47,0,0,0,0,0,1,0,0
2018-08-02 00:00:00,25.37,39.18,76.71,0,0.1607,0.2924,2112.0,90,0.0,87.84,0.0,18.52,0.47,0,0,0,0,1,0,0,0
2018-08-02 01:00:00,21.74,32.78,60.03,1,0.1607,0.2924,2112.0,80,0.0,87.82,0.0,19.71,0.36,0,1,0,0,0,0,0,0
2018-08-02 02:00:00,19.15,30.04,50.57,2,0.1607,0.2924,2112.0,79,0.0,87.8,0.0,19.93,0.38,0,0,0,0,0,0,0,1
2018-08-02 03:00:00,17.47,27.2,43.55,3,0.1607,0.2924,2112.0,83,0.0,87.77,0.0,19.53,0.46,0,0,1,0,0,0,0,0
2018-08-02 04:00:00,16.82,26.81,40.21,4,0.1607,0.2924,2112.0,90,0.0,87.76,0.0,18.48,0.33,0,1,0,0,0,0,0,0
2018-08-02 05:00:00,15.96,25.39,37.88,5,0.1607,0.2924,2112.0,89,0.0,87.81,0.0,17.92,0.2,0,1,0,0,0,0,0,0
2018-08-02 06:00:00,18.23,28.97,50.12,6,0.1607,0.2924,2112.0,87,0.0,87.85,0.32,18.05,0.25,0,0,1,0,0,0,0,0
2018-08-02 07:00:00,21.76,34.61,80.54,7,0.1607,0.2924,2112.0,92,0.0,87.9,19.73,17.41,0.45,0,0,0,0,0,1,0,0
2018-08-02 08:00:00,19.65,30.93,73.3,8,0.1607,0.2924,2112.0,90,0.0,87.98,59.43,18.83,0.56,0,0,0,0,0,1,0,0
2018-08-02 09:00:00,14.42,23.35,1344.93,9,0.1607,0.2924,2112.0,82,0.0,88.02,421.02,21.82,0.63,1,0,0,0,0,0,0,0
2018-08-02 10:00:00,11.31,18.09,51.14,10,0.1607,0.2924,2112.0,70,0.0,88.02,614.25,24.91,0.82,1,0,0,0,0,0,0,0
2018-08-02 11:00:00,9.95,15.46,45.22,11,0.1607,0.2924,2112.0,64,0.0,87.99,759.6,26.25,0.89,0,0,1,0,0,0,0,0
2018-08-02 12:00:00,7.76,13.11,42.63,12,0.1607,0.2924,2112.0,58,0.0,87.95,753.86,27.74,0.94,0,0,0,0,0,1,0,0
2018-08-02 13:00:00,7.55,12.75,40.44,13,0.1607,0.2924,2112.0,58,0.0,87.86,702.96,28.22,0.82,0,0,0,0,0,1,0,0
2018-08-02 14:00:00,3.95,6.01,15.99,14,0.1607,0.2924,2112.0,57,0.0,87.77,362.72,27.86,0.7,0,0,0,0,0,1,0,0
2018-08-02 15:00:00,10.73,15.64,33.09,15,0.1607,0.2924,2112.0,59,0.0,87.69,315.95,27.78,0.74,0,0,0,0,0,1,0,0
2018-08-02 16:00:00,9.77,14.19,31.16,16,0.1607,0.2924,2112.0,62,0.0,87.64,406.85,28.19,1.28,0,0,0,0,1,0,0,0
2018-08-02 17:00:00,7.67,11.22,25.91,17,0.1607,0.2924,2112.0,59,0.0,87.64,219.38,27.18,1.32,0,0,0,0,1,0,0,0
2018-08-02 18:00:00,7.81,11.69,29.0,18,0.1607,0.2924,2112.0,62,0.0,87.66,69.32,25.46,1.03,0,0,0,0,1,0,0,0
2018-08-02 19:00:00,14.92,21.55,43.81,19,0.1607,0.2924,2112.0,71,0.0,87.69,1.85,23.57,0.87,0,0,0,0,1,0,0,0
2018-08-02 20:00:00,14.95,21.63,40.87,20,0.1607,0.2924,2112.0,80,0.0,87.72,0.0,22.36,0.45,0,0,0,0,1,0,0,0
2018-08-02 21:00:00,19.18,28.26,61.25,21,0.1607,0.2924,2112.0,86,0.0,87.79,0.0,21.39,0.24,0,0,0,0,1,0,0,0
2018-08-02 22:00:00,26.81,39.63,80.27,22,0.1607,0.2924,2112.0,90,0.0,87.86,0.0,20.56,0.26,0,0,0,0,1,0,0,0
2018-08-02 23:00:00,30.05,44.36,86.49,23,0.1607,0.2924,2112.0,92,0.0,87.86,0.0,20.36,0.45,0,0,0,0,0,1,0,0
2018-08-03 00:00:00,47.72,71.76,145.04,0,0.1607,0.2924,2112.0,93,0.0,87.86,0.0,20.22,0.5,0,0,0,0,1,0,0,0
2018-08-03 01:00:00,69.75,104.52,218.72,1,0.1607,0.2924,2112.0,92,0.0,87.86,0.0,20.05,0.43,0,0,0,0,0,1,0,0
2018-08-03 02:00:00,46.82,66.51,107.91,2,0.1607,0.2924,2112.0,92,0.0,87.82,0.0,19.7,0.42,0,0,0,0,1,0,0,0
2018-08-03 03:00:00,46.69,66.2,104.71,3,0.1607,0.2924,2112.0,92,0.0,87.8,0.0,19.47,0.41,0,0,0,0,0,1,0,0
2018-08-03 04:00:00,37.89,53.36,77.93,4,0.1607,0.2924,2112.0,91,0.0,87.78,0.0,19.1,0.5,0,0,0,0,0,1,0,0
2018-08-03 05:00:00,34.07,46.83,65.13,5,0.1607,0.2924,2112.0,92,0.0,87.84,0.0,19.24,0.51,0,0,0,0,0,1,0,0
2018-08-03 06:00:00,19.25,27.6,58.27,6,0.1607,0.2924,2112.0,90,0.0,87.92,0.07,19.26,0.49,0,0,1,0,0,0,0,0
2018-08-03 07:00:00,10.69,16.16,46.99,7,0.1607,0.2924,2112.0,92,1.12,87.99,3.85,18.56,0.53,1,0,0,0,0,0,0,0
2018-08-03 08:00:00,19.29,27.53,39.7,8,0.1607,0.2924,2112.0,95,5.34,88.09,13.77,18.33,0.88,0,0,0,0,0,1,0,0
2018-08-03 09:00:00,26.27,35.98,40.71,9,0.1607,0.2924,2112.0,99,1.0,88.09,168.5,18.45,0.81,0,0,0,0,0,1,0,0
2018-08-03 10:00:00,12.73,17.67,22.99,10,0.1607,0.2924,2112.0,96,0.02,88.08,480.85,20.53,0.66,0,0,1,0,0,0,0,0
2018-08-03 11:00:00,9.42,13.67,23.06,11,0.1607,0.2924,2112.0,82,0.0,88.06,536.83,22.03,0.57,0,0,1,0,0,0,0,0
2018-08-03 12:00:00,6.11,9.34,18.34,12,0.1607,0.2924,2112.0,69,0.0,88.02,823.65,24.77,0.69,1,0,0,0,0,0,0,0
2018-08-03 13:00:00,8.84,13.38,24.8,13,0.1607,0.2924,2112.0,62,0.0,87.94,776.92,26.86,0.62,0,0,0,0,0,1,0,0
2018-08-03 14:00:00,6.43,10.69,21.92,14,0.1607,0.2924,2112.0,57,0.0,87.84,396.13,27.54,0.64,0,0,0,0,0,0,0,1
2018-08-03 15:00:00,6.54,11.0,23.84,15,0.1607,0.2924,2112.0,59,0.0,87.75,356.25,27.31,0.74,0,0,0,0,1,0,0,0
2018-08-03 16:00:00,5.87,10.02,26.15,16,0.1607,0.2924,2112.0,58,0.0,87.72,269.11,28.03,0.72,0,0,0,0,1,0,0,0
2018-08-03 17:00:00,7.04,11.82,27.79,17,0.1607,0.2924,2112.0,58,0.0,87.7,185.58,27.56,0.78,0,0,0,0,1,0,0,0
2018-08-03 18:00:00,9.03,14.82,38.14,18,0.1607,0.2924,2112.0,62,0.0,87.71,35.12,25.45,0.5,0,0,0,0,0,1,0,0
2018-08-03 19:00:00,23.7,35.67,71.16,19,0.1607,0.2924,2112.0,69,0.0,87.74,0.37,23.22,0.34,0,0,0,0,0,0,1,0
2018-08-03 20:00:00,18.39,29.83,76.14,20,0.1607,0.2924,2112.0,73,0.0,87.76,0.0,22.2,0.34,0,0,0,0,0,0,1,0
2018-08-03 21:00:00,16.79,26.68,61.02,21,0.1607,0.2924,2112.0,78,0.0,87.8,0.0,21.44,0.31,0,0,0,0,0,0,0,1
2018-08-03 22:00:00,19.9,31.99,74.33,22,0.1607,0.2924,2112.0,80,0.0,87.85,0.0,20.89,0.29,0,0,0,0,0,0,1,0
2018-08-03 23:00:00,12.91,20.78,47.3,23,0.1607,0.2924,2112.0,83,0.0,87.87,0.0,20.38,0.2,0,0,0,0,0,0,1,0
2018-08-04 00:00:00,15.53,25.26,53.77,0,0.1607,0.2924,2112.0,87,0.0,87.86,0.0,20.02,0.24,0,0,0,0,0,0,0,1
2018-08-04 01:00:00,14.14,22.78,43.52,1,0.1607,0.2924,2112.0,89,0.0,87.81,0.0,19.6,0.27,0,0,0,0,1,0,0,0
2018-08-04 02:00:00,18.97,29.83,55.02,2,0.1607,0.2924,2112.0,91,0.0,87.79,0.0,19.54,0.42,0,0,0,0,0,1,0,0
2018-08-04 03:00:00,20.95,33.08,63.23,3,0.1607,0.2924,2112.0,94,0.0,87.8,0.0,19.82,0.65,0,0,0,0,0,1,0,0
2018-08-04 04:00:00,34.82,54.9,109.37,4,0.1607,0.2924,2112.0,94,0.0,87.8,0.0,19.4,0.54,0,0,0,0,1,0,0,0
2018-08-04 05:00:00,26.52,38.81,54.62,5,0.1607,0.2924,2112.0,95,0.0,87.82,0.0,18.55,0.69,0,0,0,0,0,1,0,0
2018-08-04 06:00:00,31.29,46.22,83.32,6,0.1607,0.2924,2112.0,94,0.0,87.84,0.12,18.81,0.43,0,0,0,0,1,0,0,0
2018-08-04 07:00:00,33.63,49.72,90.3,7,0.1607,0.2924,2112.0,94,0.0,87.89,32.75,19.11,0.6,0,0,0,0,1,0,0,0
2018-08-04 08:00:00,29.25,43.35,78.0,8,0.1607,0.2924,2112.0,93,0.0,87.99,90.85,20.33,0.43,0,0,0,0,0,0,0,1
2018-08-04 09:00:00,11.89,18.96,55.21,9,0.1607,0.2924,2112.0,88,0.0,87.99,322.5,22.57,0.66,0,0,0,0,1,0,0,0
2018-08-04 10:00:00,6.8,11.1,23.07,10,0.1607,0.2924,2112.0,75,0.0,88.02,329.22,25.28,0.65,0,0,0,0,1,0,0,0
2018-08-04 11:00:00,9.41,14.86,26.63,11,0.1607,0.2924,2112.0,79,2.43,88.01,57.32,23.41,0.54,0,0,0,0,1,0,0,0
2018-08-04 12:00:00,6.27,9.92,18.45,12,0.1607,0.2924,2112.0,90,0.02,88.02,114.77,20.22,0.76,1,0,0,0,0,0,0,0
2018-08-04 13:00:00,9.24,14.26,32.07,13,0.1607,0.2924,2112.0,96,6.63,88.0,186.08,17.73,0.93,1,0,0,0,0,0,0,0
2018-08-04 14:00:00,4.97,7.8,18.75,14,0.1607,0.2924,2112.0,90,0.0,87.89,768.08,20.81,0.89,1,0,0,0,0,0,0,0
2018-08-04 15:00:00,5.04,8.03,16.47,15,0.1607,0.2924,2112.0,74,0.0,87.75,625.53,24.51,0.64,0,0,0,0,0,1,0,0
2018-08-04 16:00:00,5.29,8.54,20.6,16,0.1607,0.2924,2112.0,63,0.0,87.72,454.58,26.29,0.69,0,0,0,0,1,0,0,0
2018-08-04 17:00:00,6.43,10.46,28.21,17,0.1607,0.2924,2112.0,58,0.0,87.78,171.48,27.32,0.8,0,0,0,0,0,1,0,0
2018-08-04 18:00:00,7.01,11.39,27.88,18,0.1607,0.2924,2112.0,66,0.0,87.79,19.47,24.29,0.99,0,0,0,0,0,1,0,0
2018-08-04 19:00:00,18.26,27.61,58.63,19,0.1607,0.2924,2112.0,70,0.0,87.84,0.08,22.45,0.53,0,0,0,0,0,1,0,0
2018-08-04 20:00:00,37.97,53.41,92.64,20,0.1607,0.2924,2112.0,76,0.0,87.87,0.0,21.7,0.42,0,0,0,0,1,0,0,0
2018-08-04 21:00:00,20.07,29.63,56.88,21,0.1607,0.2924,2112.0,78,0.0,87.9,0.0,21.54,0.38,0,0,0,0,1,0,0,0
2018-08-04 22:00:00,30.3,45.48,101.18,22,0.1607,0.2924,2112.0,80,0.0,87.9,0.0,20.7,0.36,0,0,0,0,1,0,0,0
2018-08-04 23:00:00,37.95,56.16,111.44,23,0.1607,0.2924,2112.0,84,0.0,87.9,0.0,20.01,0.28,0,0,0,0,1,0,0,0
2018-08-05 00:00:00,36.69,54.75,103.31,0,0.1607,0.2924,2112.0,88,0.0,87.9,0.0,19.24,0.18,0,0,0,0,1,0,0,0
2018-08-05 01:00:00,28.15,40.82,79.53,1,0.1607,0.2924,2112.0,93,0.0,87.87,0.0,18.68,0.54,0,0,0,0,0,1,0,0
2018-08-05 02:00:00,24.03,32.97,48.54,2,0.1607,0.2924,2112.0,95,0.0,87.8,0.0,18.16,0.89,1,0,0,0,0,0,0,0
2018-08-05 03:00:00,33.23,44.34,52.07,3,0.1607,0.2924,2112.0,96,0.0,87.78,0.0,17.78,0.9,1,0,0,0,0,0,0,0
2018-08-05 04:00:00,24.69,33.34,42.14,4,0.1607,0.2924,2112.0,97,0.0,87.78,0.0,17.49,0.58,0,0,0,0,0,1,0,0
2018-08-05 05:00:00,20.91,28.75,39.02,5,0.1607,0.2924,2112.0,97,0.0,87.83,0.0,17.54,0.87,0,0,0,0,0,1,0,0
2018-08-05 06:00:00,13.74,18.57,24.28,6,0.1607,0.2924,2112.0,96,0.0,87.87,0.28,17.0,0.97,0,0,0,0,0,1,0,0
2018-08-05 07:00:00,16.88,22.83,33.54,7,0.1607,0.2924,2112.0,96,0.02,87.9,23.92,16.45,0.66,0,0,0,0,0,1,0,0
2018-08-05 08:00:00,19.69,26.84,48.21,8,0.1607,0.2924,2112.0,94,0.02,87.99,64.45,18.07,0.68,0,0,0,0,0,1,0,0
2018-08-05 09:00:00,13.24,18.64,35.79,9,0.1607,0.2924,2112.0,85,0.0,88.02,363.67,21.17,0.47,0,0,0,0,0,1,0,0
2018-08-05 10:00:00,6.74,10.02,22.22,10,0.1607,0.2924,2112.0,71,0.0,88.06,563.9,24.96,0.72,0,0,0,0,0,1,0,0
2018-08-05 11:00:00,5.39,8.25,20.0,11,0.1607,0.2924,2112.0,66,0.0,88.05,670.27,26.2,0.93,1,0,0,0,0,0,0,0
2018-08-05 12:00:00,6.9,10.42,21.72,12,0.1607,0.2924,2112.0,61,0.0,87.99,782.41,27.23,0.97,0,0,0,0,0,1,0,0
2018-08-05 13:00:00,6.31,10.0,23.84,13,0.1607,0.2924,2112.0,61,0.0,87.92,459.73,27.09,0.82,0,0,0,0,1,0,0,0
2018-08-05 14:00:00,7.04,11.16,23.31,14,0.1607,0.2924,2112.0,68,0.0,87.84,235.9,25.55,1.13,0,0,0,0,1,0,0,0
2018-08-05 15:00:00,6.61,10.7,23.3,15,0.1607,0.2924,2112.0,66,0.0,87.76,535.4,26.11,1.35,0,0,0,0,1,0,0,0
2018-08-05 16:00:00,5.14,8.63,20.66,16,0.1607,0.2924,2112.0,67,0.0,87.75,406.18,26.17,1.32,0,0,0,0,1,0,0,0
2018-08-05 17:00:00,4.52,7.74,18.53,17,0.1607,0.2924,2112.0,68,0.0,87.72,194.83,25.46,1.12,0,0,0,0,1,0,0,0
2018-08-05 18:00:00,6.17,10.21,25.42,18,0.1607,0.2924,2112.0,72,0.0,87.75,50.98,23.89,0.93,0,0,0,0,1,0,0,0
2018-08-05 19:00:00,10.33,16.01,31.93,19,0.1607,0.2924,2112.0,78,0.0,87.78,0.22,22.25,0.52,0,0,0,0,1,0,0,0
2018-08-05 20:00:00,18.96,28.76,48.99,20,0.1607,0.2924,2112.0,79,0.0,87.82,0.0,21.73,0.38,0,0,0,0,0,0,1,0
2018-08-05 21:00:00,12.9,20.12,42.06,21,0.1607,0.2924,2112.0,81,0.0,87.88,0.0,21.18,0.26,0,0,0,0,1,0,0,0
2018-08-05 22:00:00,13.37,21.06,45.83,22,0.1607,0.2924,2112.0,83,0.0,87.9,0.0,20.63,0.21,0,0,0,0,1,0,0,0
2018-08-05 23:00:00,23.02,34.82,73.28,23,0.1607,0.2924,2112.0,86,0.0,87.9,0.0,20.02,0.21,0,0,0,0,1,0,0,0
2018-08-06 00:00:00,41.23,63.38,155.83,0,0.1607,0.2924,2112.0,88,0.0,87.86,0.0,20.31,0.24,0,0,0,0,0,1,0,0
2018-08-06 01:00:00,25.25,38.87,85.24,1,0.1607,0.2924,2112.0,88,0.0,87.8,0.0,20.4,0.26,0,0,0,0,1,0,0,0
2018-08-06 02:00:00,21.02,32.8,84.02,2,0.1607,0.2924,2112.0,88,0.0,87.78,0.0,20.29,0.35,0,0,0,0,0,1,0,0
2018-08-06 03:00:00,23.73,35.99,74.6,3,0.1607,0.2924,2112.0,88,0.0,87.76,0.0,20.31,0.37,0,0,0,0,1,0,0,0
2018-08-06 04:00:00,21.34,30.85,53.83,4,0.1607,0.2924,2112.0,91,0.49,87.83,0.0,19.97,1.11,1,0,0,0,0,0,0,0
2018-08-06 05:00:00,12.83,18.5,23.04,5,0.1607,0.2924,2112.0,94,0.03,87.9,0.0,18.72,0.99,1,0,0,0,0,0,0,0
2018-08-06 06:00:00,12.35,18.32,27.95,6,0.1607,0.2924,2112.0,93,0.0,87.91,0.22,17.82,0.65,0,0,0,0,0,1,0,0
2018-08-06 07:00:00,16.78,24.45,41.83,7,0.1607,0.2924,2112.0,93,0.02,87.95,22.83,17.91,0.72,1,0,0,0,0,0,0,0
2018-08-06 08:00:00,25.17,35.04,57.36,8,0.1607,0.2924,2112.0,95,0.0,88.02,113.95,19.14,0.69,0,0,1,0,0,0,0,0
2018-08-06 09:00:00,24.05,33.54,49.26,9,0.1607,0.2924,2112.0,89,0.0,88.08,309.13,21.18,0.67,0,0,1,0,0,0,0,0
2018-08-06 10:00:00,8.37,13.1,23.38,10,0.1607,0.2924,2112.0,77,0.0,88.09,516.63,23.99,0.81,1,0,0,0,0,0,0,0
2018-08-06 11:00:00,6.99,11.49,21.85,11,0.1607,0.2924,2112.0,69,0.0,88.1,490.15,25.84,0.81,1,0,0,0,0,0,0,0
2018-08-06 12:00:00,5.11,8.82,17.01,12,0.1607,0.2924,2112.0,56,0.0,88.03,693.94,27.41,0.77,0,0,0,0,0,1,0,0
2018-08-06 13:00:00,12.78,19.86,39.46,13,0.1607,0.2924,2112.0,65,0.0,87.98,159.07,25.55,1.12,0,0,0,0,1,0,0,0
2018-08-06 14:00:00,11.44,18.15,33.83,14,0.1607,0.2924,2112.0,69,0.39,87.91,262.63,23.95,1.07,0,0,0,0,1,0,0,0
2018-08-06 15:00:00,10.27,15.97,26.95,15,0.1607,0.2924,2112.0,84,2.62,87.85,102.88,21.87,0.86,0,0,0,0,1,0,0,0
2018-08-06 16:00:00,7.73,11.94,20.22,16,0.1607,0.2924,2112.0,88,0.0,87.78,244.3,20.91,0.74,0,0,0,0,1,0,0,0
2018-08-06 17:00:00,5.88,9.68,20.65,17,0.1607,0.2924,2112.0,76,0.0,87.8,223.1,23.26,0.9,0,0,0,0,1,0,0,0
2018-08-06 18:00:00,6.48,10.79,21.55,18,0.1607,0.2924,2112.0,77,4.97,87.86,64.18,22.4,1.17,0,0,0,0,1,0,0,0
2018-08-06 19:00:00,11.81,17.37,20.99,19,0.1607,0.2924,2112.0,94,1.12,87.84,0.02,18.88,0.48,0,0,0,0,1,0,0,0
2018-08-06 20:00:00,26.01,36.65,43.61,20,0.1607,0.2924,2112.0,96,0.09,87.87,0.0,19.09,0.65,0,0,0,0,0,1,0,0
2018-08-06 21:00:00,23.5,34.16,43.27,21,0.1607,0.2924,2112.0,96,0.02,87.93,0.0,19.31,0.77,0,0,0,0,0,1,0,0
2018-08-06 22:00:00,19.58,29.07,39.52,22,0.1607,0.2924,2112.0,97,0.02,87.99,0.0,19.31,0.94,0,0,0,0,0,1,0,0
2018-08-06 23:00:00,18.59,27.84,40.58,23,0.1607,0.2924,2112.0,97,0.05,87.98,0.0,19.43,0.82,1,0,0,0,0,0,0,0
2018-08-07 00:00:00,12.93,19.2,25.64,0,0.1607,0.2924,2112.0,97,0.29,87.96,0.0,19.08,1.44,1,0,0,0,0,0,0,0
2018-08-07 01:00:00,11.93,17.58,23.59,1,0.1607,0.2924,2112.0,96,0.02,87.84,0.0,18.41,0.85,0,0,0,0,0,1,0,0
2018-08-07 02:00:00,12.46,18.53,26.25,2,0.1607,0.2924,2112.0,97,0.02,87.8,0.0,18.03,0.93,0,0,0,0,0,1,0,0
2018-08-07 03:00:00,14.76,22.01,31.22,3,0.1607,0.2924,2112.0,97,0.02,87.83,0.0,18.32,1.1,1,0,0,0,0,0,0,0
2018-08-07 04:00:00,7.27,11.31,14.84,4,0.1607,0.2924,2112.0,96,0.0,87.89,0.0,17.7,1.65,1,0,0,0,0,0,0,0
