TimeStamp,PM1(Ug/m3),PM2.5(Ug/m3),PM10(Ug/m3),MOD13A3_006_Line_Y_1km,MOD13A3_006_Sample_X_1km,EVI,NDVI,MOD13A3_006__1_km_monthly_VI_Quality,average humidity (%),total rainfall (mm),average pressure (kPa),total radiation (W/m2),average temperature (oC),average windspeed (m/s),min windspeed (m/s),max windspeed (m/s),winddirection_E,winddirection_N,winddirection_NE,winddirection_NW,winddirection_S,winddirection_SE,winddirection_SW,winddirection_W
2017-09-09,38.37,56.42,133.1,1157.0,310.0,0.1942,0.3566,2181.0,86.22,0.0,87.666,0.0,20.92,0.59,0.29,1.19,0,0,0,0,0,1,0,0
2017-09-10,37.62,52.33,121.29,1157.0,310.0,0.1942,0.3566,2181.0,78.17,0.0,87.715,3575.39,21.91,0.6,0.31,1.41,0,0,1,0,0,0,0,0
2017-09-11,40.55,59.36,149.85,1157.0,310.0,0.1942,0.3566,2181.0,75.27,1.77,87.65700000000001,4600.25,23.05,0.69,0.44,1.27,0,0,1,0,0,0,0,0
2017-09-13,21.02,28.63,44.71,1157.0,310.0,0.1942,0.3566,2181.0,90.0,0.0,87.73,0.0,20.46,0.91,0.91,0.91,1,0,0,0,0,0,0,0
2017-09-24,28.79,40.73,130.61,1157.0,310.0,0.1942,0.3566,2181.0,78.17,0.0,87.78,4839.53,22.02,0.88,0.3,1.63,0,0,0,0,0,1,0,0
2017-09-25,20.2,28.63,91.25,1157.0,310.0,0.1942,0.3566,2181.0,80.21,7.88,87.62700000000001,4820.36,21.65,0.7,0.39,1.03,1,0,0,0,0,0,0,0
2017-09-26,15.08,21.27,66.56,1157.0,310.0,0.1942,0.3566,2181.0,90.25,0.0,87.645,0.0,19.6,0.62,0.19,1.23,0,1,0,0,0,0,0,0
2017-10-31,14.31,21.1,76.77,1157.0,310.0,0.2023,0.3377,2116.0,84.5,1.07,87.665,0.0,20.55,0.95,0.71,1.24,0,0,1,0,0,0,0,0
2017-11-01,18.94,28.82,121.75,1157.0,310.0,0.1976,0.3479,2181.0,73.0,1.67,87.624,4707.15,23.25,0.69,0.32,1.38,0,0,0,0,0,1,0,0
2017-11-02,15.03,22.49,78.21,1157.0,310.0,0.1976,0.3479,2181.0,74.96,0.02,87.61,4683.44,22.99,0.66,0.22,1.28,0,0,0,0,0,0,0,1
2017-11-03,16.04,23.66,77.83,1157.0,310.0,0.1976,0.3479,2181.0,81.25,10.1,87.56,4773.7,22.08,0.77,0.18,1.31,0,0,0,0,0,0,0,1
2017-11-04,24.0,32.43,76.82,1157.0,310.0,0.1976,0.3479,2181.0,82.88,0.0,87.708,3302.85,20.49,1.14,0.72,2.1,0,0,0,0,0,1,0,0
2017-11-05,10.66,17.0,98.55,1157.0,310.0,0.1976,0.3479,2181.0,80.63,0.0,87.734,3079.76,21.23,0.55,0.18,0.9,1,0,0,0,0,0,0,0
2017-11-06,14.04,20.49,73.11,1157.0,310.0,0.1976,0.3479,2181.0,87.92,7.3,87.604,2781.42,20.95,0.57,0.2,1.0,1,0,0,0,0,0,0,0
2017-11-07,6.27,9.63,35.28,1157.0,310.0,0.1976,0.3479,2181.0,92.29,66.84,87.723,2762.91,19.38,1.65,0.15,22.84,0,0,0,0,0,1,0,0
2017-11-08,7.895,10.98,29.355,1157.0,310.0,0.1976,0.3479,2181.0,85.42,3.36,87.68700000000001,3191.81,21.62,0.53,0.23,0.83,1,0,0,0,0,0,0,0
2017-11-09,7.895,10.98,29.355,1157.0,310.0,0.1976,0.3479,2181.0,86.33,1.0,87.632,3439.81,21.52,0.53,0.2,0.93,1,0,0,0,0,0,0,0
2017-11-10,9.52,12.33,23.43,1157.0,310.0,0.1976,0.3479,2181.0,85.25,12.08,87.55799999999999,3612.91,21.24,0.7,0.4,1.19,1,0,0,0,0,0,0,0
2017-11-11,5.83,7.42,15.9,1157.0,310.0,0.1976,0.3479,2181.0,78.5,0.0,87.56299999999999,4988.47,22.97,0.63,0.23,1.23,0,0,1,0,0,0,0,0
2017-11-12,23.67,29.96,57.72,1157.0,310.0,0.1976,0.3479,2181.0,89.17,4.26,87.632,2888.44,21.12,0.55,0.2,1.04,1,0,0,0,0,0,0,0
2017-11-13,15.08,20.65,54.29,1157.0,310.0,0.1976,0.3479,2181.0,85.38,6.98,87.574,4226.36,21.72,0.55,0.18,0.88,0,0,0,0,0,1,0,0
2017-11-14,12.06,16.54,45.27,1157.0,310.0,0.1976,0.3479,2181.0,88.71,32.26,87.565,3049.48,20.91,0.42,0.0,1.62,0,1,0,0,0,0,0,0
2017-11-15,17.09,25.62,98.5,1157.0,310.0,0.1976,0.3479,2181.0,75.54,0.05,87.505,5064.27,23.26,0.65,0.0,3.18,0,0,0,0,0,0,1,0
2017-11-16,20.18,29.24,108.89,1157.0,310.0,0.1976,0.3479,2181.0,81.75,9.26,87.478,3873.78,22.2,0.61,0.29,1.12,0,0,0,0,1,0,0,0
2017-11-17,19.29,28.57,108.16,1157.0,310.0,0.1976,0.3479,2181.0,77.04,1.64,87.52,4096.07,22.06,0.6,0.2,1.13,1,0,0,0,0,0,0,0
2017-11-18,15.52,21.49,66.84,1157.0,310.0,0.1976,0.3479,2181.0,74.71,0.0,87.56299999999999,4927.37,22.61,0.57,0.2,1.28,0,0,0,1,0,0,0,0
2017-11-19,16.36,23.39,74.38,1157.0,310.0,0.1976,0.3479,2181.0,72.63,0.04,87.574,5279.71,23.58,0.71,0.23,1.28,0,0,0,0,1,0,0,0
2017-11-20,23.26,33.4,126.46,1157.0,310.0,0.1976,0.3479,2181.0,71.0,0.0,87.65100000000001,4566.07,23.17,0.73,0.35,1.39,0,0,1,0,0,0,0,0
2017-11-21,20.03,30.09,117.86,1157.0,310.0,0.1976,0.3479,2181.0,60.54,0.0,87.555,5359.13,24.24,0.66,0.24,1.06,1,0,0,0,0,0,0,0
2017-11-22,22.0,32.71,131.82,1157.0,310.0,0.1976,0.3479,2181.0,69.75,0.0,87.535,4130.73,23.58,0.56,0.21,1.48,0,0,0,1,0,0,0,0
2017-11-23,21.01,31.53,108.99,1157.0,310.0,0.1976,0.3479,2181.0,72.17,0.0,87.571,3628.69,22.93,0.78,0.37,1.22,1,0,0,0,0,0,0,0
2017-11-24,21.64,32.45,115.32,1157.0,310.0,0.1976,0.3479,2181.0,93.92,26.9,87.73700000000001,1205.04,19.13,0.57,0.27,1.42,1,0,0,0,0,0,0,0
2017-11-25,17.27,26.63,100.03,1157.0,310.0,0.1976,0.3479,2181.0,76.67,0.77,87.773,4122.03,22.63,0.7,0.22,1.16,0,0,1,0,0,0,0,0
2017-11-26,13.26,19.05,53.14,1157.0,310.0,0.1976,0.3479,2181.0,80.38,3.01,87.87200000000001,3721.45,21.57,0.62,0.26,1.03,0,0,0,1,0,0,0,0
2017-11-27,-3.072886288659792e+16,23.45,-185245935903.54,1157.0,310.0,0.1976,0.3479,2181.0,82.92,1.98,87.77799999999999,3635.92,22.12,0.64,0.32,1.22,0,0,0,0,0,0,1,0
2017-11-28,17.05,25.48,96.56,1157.0,310.0,0.1976,0.3479,2181.0,77.46,0.11,87.69,5622.47,23.11,0.77,0.35,1.25,0,0,1,0,0,0,0,0
2017-11-29,10.63,16.35,72.92,1157.0,310.0,0.1976,0.3479,2181.0,80.13,24.5,87.756,3927.77,22.05,0.68,0.31,0.99,1,0,0,0,0,0,0,0
2017-11-30,18.33,33.05,168.84,1157.0,310.0,0.1976,0.3479,2181.0,80.25,2.55,87.759,3589.94,21.77,0.81,0.35,1.41,1,0,0,0,0,0,0,0
2017-12-01,19.13,27.4,83.14,1157.0,310.0,0.1538,0.2998,2181.0,81.21,0.05,87.656,4460.95,22.0,0.61,0.25,1.19,0,0,0,0,0,0,1,0
2017-12-02,9.28,16.17,142.08,1157.0,310.0,0.1538,0.2998,2181.0,76.13,0.82,87.635,4100.75,22.57,0.53,0.26,1.16,0,0,0,1,0,0,0,0
2017-12-03,3.63,7.38,39.84,1157.0,310.0,0.1538,0.2998,2181.0,76.96,0.0,87.691,3999.69,22.66,0.7,0.28,1.21,0,0,0,1,0,0,0,0
2017-12-04,16.91,23.68,67.58,1157.0,310.0,0.1538,0.2998,2181.0,82.46,0.0,87.67299999999999,2855.72,22.3,0.61,0.32,1.15,0,0,0,1,0,0,0,0
2017-12-05,10.51,19.29,76.79,1157.0,310.0,0.1538,0.2998,2181.0,75.33,0.08,87.57799999999999,5203.02,23.23,0.68,0.24,1.44,0,0,0,0,0,0,1,0
2017-12-06,7.725,13.12,46.05500000000001,1157.0,310.0,0.1538,0.2998,2181.0,80.0,0.53,87.54899999999999,2411.81,22.33,0.54,0.29,1.13,0,0,0,1,0,0,0,0
2017-12-07,4.94,6.95,15.32,1157.0,310.0,0.1538,0.2998,2181.0,82.79,5.23,87.49799999999999,2946.75,22.4,0.53,0.19,1.0,0,0,0,1,0,0,0,0
2017-12-08,3.08,4.97,13.8,1157.0,310.0,0.1538,0.2998,2181.0,79.5,0.0,87.46,3535.43,23.24,0.51,0.23,0.95,0,0,0,0,0,0,0,1
2017-12-09,6.59,9.56,29.34,1157.0,310.0,0.1538,0.2998,2181.0,87.63,4.37,87.491,2687.9,21.45,0.6,0.25,1.12,0,0,0,0,0,0,1,0
2017-12-10,8.66,12.07,23.43,1157.0,310.0,0.1538,0.2998,2181.0,78.0,0.15,87.561,4194.82,22.95,0.57,0.32,0.89,0,1,0,0,0,0,0,0
2017-12-11,13.93,18.83,34.89,1157.0,310.0,0.1538,0.2998,2181.0,73.13,0.1,87.669,4254.06,22.64,0.68,0.27,1.23,0,0,0,0,1,0,0,0
2017-12-12,19.9,28.26,58.66,1157.0,310.0,0.1538,0.2998,2181.0,75.71,0.15,87.678,5118.76,22.73,0.78,0.21,1.51,0,0,0,0,1,0,0,0
2017-12-13,12.565,18.330000000000002,47.334999999999994,1157.0,310.0,0.1538,0.2998,2181.0,66.58,0.1,87.645,5425.89,23.54,0.92,0.4,1.86,0,0,0,0,1,0,0,0
2017-12-14,12.565,18.330000000000002,47.334999999999994,1157.0,310.0,0.1538,0.2998,2181.0,71.13,0.0,87.633,3940.04,23.69,0.59,0.27,1.1,0,0,0,0,0,0,1,0
2017-12-15,12.565,18.330000000000002,47.334999999999994,1157.0,310.0,0.1538,0.2998,2181.0,69.38,0.0,87.616,3312.54,24.1,0.84,0.31,1.38,0,0,0,0,1,0,0,0
2017-12-16,12.565,18.330000000000002,47.334999999999994,1157.0,310.0,0.1538,0.2998,2181.0,68.83,0.0,87.613,4209.28,23.85,0.75,0.27,1.75,0,0,0,0,1,0,0,0
2017-12-17,5.23,8.4,36.01,1157.0,310.0,0.1538,0.2998,2181.0,75.96,0.15,87.594,4018.11,23.3,0.69,0.24,1.35,0,0,0,0,1,0,0,0
2017-12-18,25.01,39.69,187.35,1157.0,310.0,0.1538,0.2998,2181.0,75.33,0.0,87.55799999999999,3302.82,23.05,0.66,0.35,1.17,0,0,0,0,1,0,0,0
2017-12-19,7.23,12.84,79.83,1157.0,310.0,0.1538,0.2998,2181.0,70.75,0.0,87.56299999999999,4857.77,24.04,1.01,0.17,2.07,0,0,0,0,1,0,0,0
2017-12-20,6.36,11.44,64.16,1157.0,310.0,0.1538,0.2998,2181.0,74.92,0.04,87.67,4974.24,23.82,0.94,0.29,1.97,0,0,0,0,1,0,0,0
2017-12-21,8.76,15.7,94.45,1157.0,310.0,0.1538,0.2998,2181.0,71.5,0.09,87.678,4655.03,23.23,0.9,0.33,1.83,0,0,0,0,1,0,0,0
2017-12-22,10.85,19.47,122.76,1157.0,310.0,0.1538,0.2998,2181.0,70.04,0.03,87.589,4909.77,23.71,0.9,0.17,1.83,0,0,0,0,1,0,0,0
2017-12-23,10.8,19.79,122.54,1157.0,310.0,0.1538,0.2998,2181.0,62.33,0.0,87.52600000000001,4543.12,24.41,0.97,0.23,1.76,0,0,0,0,1,0,0,0
2017-12-24,6.59,12.46,198.74,1157.0,310.0,0.1538,0.2998,2181.0,56.04,0.0,87.492,4719.5,24.7,1.38,0.41,2.15,0,0,0,0,0,1,0,0
2017-12-25,4.95,10.045,224.595,1157.0,310.0,0.1538,0.2998,2181.0,61.21,0.0,87.598,4441.08,24.27,1.03,0.3,2.06,0,0,0,0,1,0,0,0
2017-12-26,4.95,10.045,224.595,1157.0,310.0,0.1538,0.2998,2181.0,72.67,0.0,87.537,5055.94,23.94,1.01,0.32,2.02,0,0,0,0,1,0,0,0
2017-12-27,3.31,7.63,250.45,1157.0,310.0,0.1538,0.2998,2181.0,69.58,0.0,87.449,4832.5,23.97,1.17,0.23,2.77,0,0,0,0,1,0,0,0
2017-12-28,5.15,7.23,68.39,1157.0,310.0,0.1538,0.2998,2181.0,65.75,0.05,87.49600000000001,4392.59,24.49,1.04,0.22,2.42,0,0,0,0,0,1,0,0
2017-12-29,2.89,7.38,392.84,1157.0,310.0,0.1538,0.2998,2181.0,67.38,0.0,87.61399999999999,4151.41,24.15,1.23,0.26,2.71,0,0,0,0,0,1,0,0
2017-12-30,22.01,39.58,124.88,1157.0,310.0,0.1538,0.2998,2181.0,83.46,5.79,87.65299999999999,1843.19,21.77,0.52,0.24,1.0,0,0,0,1,0,0,0,0
2017-12-31,26.29,55.54,315.06,1157.0,310.0,0.1538,0.2998,2181.0,91.96,10.01,87.685,1119.67,19.9,0.58,0.28,1.14,0,0,1,0,0,0,0,0
2018-01-01,79.795,115.225,285.47,1157.0,310.0,0.1363,0.2782,2181.0,81.17,0.0,87.631,2829.12,21.65,0.77,0.2,2.35,0,0,0,0,0,1,0,0
2018-01-02,133.3,174.91,255.88,1157.0,310.0,0.1363,0.2782,2181.0,81.71,0.06,87.59,3262.32,21.82,0.6,0.29,1.28,0,0,0,0,0,0,1,0
2018-01-03,294.95,491.24,534.25,1157.0,310.0,0.1363,0.2782,2181.0,62.67,0.06,87.596,4191.76,23.04,1.48,0.24,2.72,0,0,0,0,0,1,0,0
2018-01-04,153.755,255.03,501.725,1157.0,310.0,0.1363,0.2782,2181.0,71.96,0.02,87.713,3715.14,22.24,0.99,0.27,2.72,0,0,0,0,0,1,0,0
2018-01-05,153.755,255.03,501.725,1157.0,310.0,0.1363,0.2782,2181.0,60.33,0.08,87.56299999999999,4203.79,23.28,1.1,0.22,2.03,0,0,0,0,0,1,0,0
2018-01-06,12.56,18.82,469.2,1157.0,310.0,0.1363,0.2782,2181.0,49.38,0.0,87.57799999999999,4063.62,22.86,1.35,0.74,2.4,0,0,0,0,0,1,0,0
2018-01-07,17.05,28.19,169.18,1157.0,310.0,0.1363,0.2782,2181.0,48.04,0.0,87.61,4169.88,22.85,1.55,0.67,2.75,0,0,0,0,0,1,0,0
2018-01-08,16.67,20.6,231.8,1157.0,310.0,0.1363,0.2782,2181.0,42.29,0.0,87.65299999999999,4798.52,23.7,1.69,0.74,2.97,0,0,0,0,0,1,0,0
2018-01-09,13.205000000000002,18.095,148.735,1157.0,310.0,0.1363,0.2782,2181.0,52.08,0.0,87.699,4710.61,23.53,1.62,0.32,3.17,0,0,0,0,0,1,0,0
2018-01-10,13.205000000000002,18.095,148.735,1157.0,310.0,0.1363,0.2782,2181.0,52.04,0.07,87.62100000000001,4064.56,24.46,1.18,0.3,2.15,0,0,0,0,0,1,0,0
2018-01-11,9.74,15.59,65.67,1157.0,310.0,0.1363,0.2782,2181.0,59.33,0.0,87.603,3672.02,24.48,1.29,0.32,2.81,0,0,0,0,1,0,0,0
2018-01-12,18.95,25.37,53.04,1157.0,310.0,0.1363,0.2782,2181.0,83.96,20.53,87.637,1804.81,20.85,0.7,0.0,3.1,0,0,0,1,0,0,0,0
2018-01-13,13.165,17.84,40.595,1157.0,310.0,0.1363,0.2782,2181.0,80.67,0.02,87.60600000000001,3120.51,22.38,0.67,0.38,1.16,0,0,0,0,0,0,1,0
2018-01-14,7.38,10.31,28.15,1157.0,310.0,0.1363,0.2782,2181.0,74.42,0.77,87.602,4307.81,22.78,0.61,0.31,1.34,0,0,0,0,0,0,1,0
2018-01-15,6.4,9.5,24.7,1157.0,310.0,0.1363,0.2782,2181.0,72.79,0.0,87.654,4218.56,23.74,1.09,0.23,2.96,0,0,0,0,0,1,0,0
2018-01-16,20.74,26.37,40.66,1157.0,310.0,0.1363,0.2782,2181.0,77.79,0.14,87.605,3986.33,23.33,0.63,0.17,1.33,0,0,0,0,1,0,0,0
2018-01-17,20.97,32.39,122.87,1157.0,310.0,0.1363,0.2782,2181.0,58.38,0.0,87.475,5122.16,24.03,0.75,0.21,1.25,0,0,1,0,0,0,0,0
2018-01-18,15.41,23.8,87.59,1157.0,310.0,0.1363,0.2782,2181.0,76.88,0.13,87.525,3739.29,23.37,0.65,0.28,1.15,0,0,0,0,0,0,1,0
2018-01-19,15.04,24.56,111.91,1157.0,310.0,0.1363,0.2782,2181.0,72.13,0.12,87.514,4324.3,24.27,0.72,0.26,1.29,0,0,0,0,0,1,0,0
2018-01-20,16.33,25.32,89.89,1157.0,310.0,0.1363,0.2782,2181.0,71.67,0.0,87.63799999999999,2433.21,22.74,0.61,0.24,1.11,0,0,0,0,0,0,1,0
2018-01-21,12.96,19.57,76.66,1157.0,310.0,0.1363,0.2782,2181.0,70.63,0.0,87.617,4919.34,23.03,0.88,0.31,1.69,0,0,0,0,0,0,0,1
2018-01-22,14.98,30.1,456.13,1157.0,310.0,0.1363,0.2782,2181.0,66.46,0.06,87.473,4437.5,24.16,0.77,0.32,1.36,0,0,0,0,1,0,0,0
2018-01-23,8.62,13.93,63.34,1157.0,310.0,0.1363,0.2782,2181.0,71.71,0.0,87.448,3471.57,23.03,0.81,0.31,1.67,0,0,0,0,1,0,0,0
2018-01-24,7.91,11.29,34.21,1157.0,310.0,0.1363,0.2782,2181.0,88.63,4.96,87.544,1640.06,19.65,0.54,0.24,1.05,0,0,0,0,0,0,0,1
2018-01-25,14.55,20.8,56.75,1157.0,310.0,0.1363,0.2782,2181.0,84.79,0.02,87.616,1552.61,19.29,0.51,0.19,0.99,0,0,0,0,0,0,0,1
2018-01-26,14.99,20.78,70.64,1157.0,310.0,0.1363,0.2782,2181.0,83.42,0.73,87.59899999999999,2012.86,20.85,0.56,0.24,0.74,0,0,0,0,0,0,1,0
2018-01-27,12.15,18.07,48.99,1157.0,310.0,0.1363,0.2782,2181.0,75.0,0.16,87.541,3883.04,23.01,0.67,0.38,1.17,0,0,0,0,0,1,0,0
2018-01-28,8.09,13.63,50.12,1157.0,310.0,0.1363,0.2782,2181.0,79.96,0.06,87.507,3750.27,22.57,0.66,0.29,1.69,0,0,0,0,0,0,1,0
2018-01-29,25.12,43.33,174.71,1157.0,310.0,0.1363,0.2782,2181.0,78.29,0.25,87.525,3357.97,23.14,0.63,0.35,1.15,0,0,0,0,0,0,1,0
2018-01-30,13.01,22.83,103.23,1157.0,310.0,0.1363,0.2782,2181.0,66.38,0.12,87.53399999999999,4469.12,24.16,0.68,0.27,1.19,1,0,0,0,0,0,0,0
2018-01-31,9.71,15.87,59.74,1157.0,310.0,0.1363,0.2782,2181.0,63.58,0.08,87.52799999999999,4984.53,24.22,1.08,0.39,2.52,0,0,0,0,0,0,1,0
2018-02-01,7.02,11.23,37.54,1157.0,310.0,0.1136,0.2143,2112.0,66.71,0.1,87.448,4380.57,24.02,0.72,0.29,1.55,0,0,0,0,0,0,0,1
2018-02-02,10.19,16.72,69.23,1157.0,310.0,0.1136,0.2143,2112.0,73.21,0.04,87.45,3705.59,23.97,0.75,0.37,1.38,0,0,0,0,0,0,1,0
2018-02-03,16.34,27.57,125.76,1157.0,310.0,0.1136,0.2143,2112.0,66.54,0.04,87.48100000000001,5132.9,24.87,0.81,0.42,1.49,0,0,0,0,0,0,1,0
2018-02-04,14.29,22.29,82.4,1157.0,310.0,0.1136,0.2143,2112.0,65.17,0.05,87.43700000000001,4977.85,24.85,1.14,0.39,2.8,0,0,0,0,1,0,0,0
2018-02-05,11.79,21.29,111.43,1157.0,310.0,0.1136,0.2143,2112.0,57.42,0.0,87.37299999999999,4577.99,25.79,0.84,0.44,1.77,0,0,0,0,0,0,0,1
2018-02-06,10.14,16.97,71.33,1157.0,310.0,0.1136,0.2143,2112.0,59.46,0.0,87.405,3343.79,25.05,0.99,0.32,2.21,0,0,0,0,1,0,0,0
2018-02-07,8.3,14.7,74.59,1157.0,310.0,0.1136,0.2143,2112.0,76.04,0.07,87.398,3683.76,24.06,0.89,0.31,1.8,0,1,0,0,0,0,0,0
2018-02-08,8.25,15.11,70.79,1157.0,310.0,0.1136,0.2143,2112.0,74.46,0.1,87.40100000000001,4288.39,24.65,0.75,0.27,1.38,0,0,0,0,0,0,1,0
2018-02-09,18.76,28.69,100.25,1157.0,310.0,0.1136,0.2143,2112.0,75.67,0.07,87.40799999999999,1576.59,22.29,0.55,0.33,0.91,0,0,0,0,0,0,1,0
2018-02-10,16.75,27.64,108.55,1157.0,310.0,0.1136,0.2143,2112.0,75.38,0.12,87.35,3824.68,24.21,0.66,0.31,1.23,0,0,0,0,0,0,1,0
2018-02-11,13.04,22.97,108.08,1157.0,310.0,0.1136,0.2143,2112.0,68.0,0.02,87.49799999999999,4553.84,24.51,0.8,0.34,1.82,0,0,0,0,1,0,0,0
2018-02-12,10.71,19.26,98.7,1157.0,310.0,0.1136,0.2143,2112.0,76.67,0.68,87.63799999999999,3509.53,23.5,0.69,0.36,1.51,0,0,0,0,0,0,1,0
2018-02-13,9.0,16.64,79.5,1157.0,310.0,0.1136,0.2143,2112.0,69.25,0.0,87.624,4829.82,24.7,0.81,0.32,1.54,0,0,0,0,1,0,0,0
2018-02-14,10.495000000000001,18.85,100.46000000000001,1157.0,310.0,0.1136,0.2143,2112.0,69.63,0.02,87.572,3715.19,24.88,0.75,0.3,1.43,0,0,0,0,0,0,0,1
2018-02-15,11.99,21.06,121.42,1157.0,310.0,0.1136,0.2143,2112.0,67.25,0.0,87.523,5386.66,25.3,0.9,0.34,1.9,0,0,0,0,1,0,0,0
2018-02-16,12.66,22.43,116.18,1157.0,310.0,0.1136,0.2143,2112.0,62.75,0.0,87.52,5139.5,25.52,0.91,0.34,1.96,0,0,0,0,1,0,0,0
2018-02-17,7.22,13.57,62.37,1157.0,310.0,0.1136,0.2143,2112.0,55.88,0.0,87.43700000000001,4915.15,26.28,1.17,0.26,2.47,0,0,0,0,1,0,0,0
2018-02-18,8.56,15.61,79.3,1157.0,310.0,0.1136,0.2143,2112.0,62.13,1.77,87.406,3545.44,25.27,1.19,0.45,2.57,0,0,0,0,1,0,0,0
2018-02-19,3.14,5.96,32.46,1157.0,310.0,0.1136,0.2143,2112.0,78.96,27.45,87.512,3050.26,22.12,1.77,0.0,16.74,0,0,0,0,0,0,1,0
2018-02-20,5.38,8.57,35.9,1157.0,310.0,0.1136,0.2143,2112.0,78.63,0.07,87.454,3438.21,22.7,0.89,0.38,1.55,1,0,0,0,0,0,0,0
2018-02-21,8.0,13.03,48.99,1157.0,310.0,0.1136,0.2143,2112.0,81.21,1.23,87.459,2705.65,21.37,0.56,0.29,0.99,0,0,0,1,0,0,0,0
2018-02-22,10.23,15.92,55.02,1157.0,310.0,0.1136,0.2143,2112.0,74.5,0.0,87.31299999999999,3785.42,23.6,0.67,0.25,1.35,0,0,0,0,0,0,1,0
2018-02-23,4.29,8.11,37.39,1157.0,310.0,0.1136,0.2143,2112.0,73.83,1.2,87.339,4499.87,24.04,0.81,0.4,1.49,0,0,0,0,0,0,0,1
2018-02-24,7.39,10.51,30.49,1157.0,310.0,0.1136,0.2143,2112.0,79.29,0.0,87.51700000000001,3559.51,22.66,0.73,0.32,1.41,0,0,0,0,0,0,1,0
2018-02-25,11.94,17.46,56.73,1157.0,310.0,0.1136,0.2143,2112.0,73.63,0.0,87.556,3983.18,23.7,0.69,0.35,1.2,0,0,0,0,0,0,1,0
2018-02-26,17.27,23.2,53.92,1157.0,310.0,0.1136,0.2143,2112.0,77.04,9.9,87.529,3783.19,22.42,0.63,0.0,1.69,0,0,1,0,0,0,0,0
2018-02-27,8.24,11.45,29.55,1157.0,310.0,0.1136,0.2143,2112.0,79.13,10.67,87.57799999999999,3805.53,22.08,0.71,0.28,1.22,0,0,0,1,0,0,0,0
2018-02-28,9.96,14.71,45.0,1157.0,310.0,0.1136,0.2143,2112.0,78.25,0.0,87.604,3128.3,22.62,0.77,0.32,1.46,1,0,0,0,0,0,0,0
2018-03-01,10.91,15.14,38.0,1157.0,310.0,0.1232,0.2331,2181.0,85.25,69.87,87.62799999999999,3223.45,20.63,0.44,0.0,1.63,0,1,0,0,0,0,0,0
2018-03-02,7.34,9.75,19.75,1157.0,310.0,0.1232,0.2331,2181.0,90.79,0.11,87.68,1751.82,19.3,1.09,0.0,11.99,1,0,0,0,0,0,0,0
2018-03-03,8.48,15.79,55.58,1157.0,310.0,0.1232,0.2331,2181.0,83.96,14.76,87.557,2776.52,20.83,0.79,0.4,1.91,0,1,0,0,0,0,0,0
2018-03-04,6.14,8.17,14.42,1157.0,310.0,0.1232,0.2331,2181.0,97.58,35.03,87.665,890.02,18.53,12.4,0.0,33.3,0,1,0,0,0,0,0,0
2018-03-05,8.08,13.1,37.98,1157.0,310.0,0.1232,0.2331,2181.0,84.29,0.04,87.63,2959.9,21.89,0.68,0.0,1.43,0,0,0,0,0,0,0,1
2018-03-06,7.33,11.51,34.86,1157.0,310.0,0.1232,0.2331,2181.0,91.04,3.36,87.779,1667.21,20.04,0.68,0.28,1.67,0,0,0,0,1,0,0,0
2018-03-07,8.9,12.62,31.3,1157.0,310.0,0.1232,0.2331,2181.0,77.08,0.15,87.758,5019.44,22.61,0.83,0.37,1.37,0,0,0,0,0,0,0,1
2018-03-08,8.43,13.49,44.6,1157.0,310.0,0.1232,0.2331,2181.0,76.04,1.33,87.632,5550.29,23.34,0.87,0.56,1.39,0,0,0,0,0,0,1,0
2018-03-09,5.44,9.85,46.84,1157.0,310.0,0.1232,0.2331,2181.0,76.38,0.0,87.52799999999999,3700.4,24.09,0.79,0.43,1.34,0,0,0,0,0,0,1,0
2018-03-10,6.55,9.9,29.13,1157.0,310.0,0.1232,0.2331,2181.0,78.29,0.86,87.57799999999999,3456.09,22.73,0.85,0.35,1.41,0,0,0,0,0,0,1,0
2018-03-11,3.61,5.57,18.0,1157.0,310.0,0.1232,0.2331,2181.0,76.83,0.0,87.66799999999999,4094.07,22.47,0.77,0.37,1.17,0,1,0,0,0,0,0,0
2018-03-12,6.2,10.33,32.35,1157.0,310.0,0.1232,0.2331,2181.0,82.75,2.36,87.77799999999999,1877.02,21.48,0.61,0.28,0.99,0,0,0,1,0,0,0,0
2018-03-13,6.83,11.92,41.67,1157.0,310.0,0.1232,0.2331,2181.0,84.42,0.0,87.76700000000001,2080.23,21.74,0.58,0.27,0.99,0,0,0,0,0,0,1,0
2018-03-14,12.16,18.44,54.8,1157.0,310.0,0.1232,0.2331,2181.0,86.42,5.47,87.57799999999999,2669.74,22.19,0.74,0.38,1.76,0,0,0,0,0,0,0,1
2018-03-15,3.98,5.54,13.05,1157.0,310.0,0.1232,0.2331,2181.0,96.21,24.82,87.726,804.91,19.15,0.69,0.2,1.38,0,0,1,0,0,0,0,0
2018-03-16,3.99,5.4,9.78,1157.0,310.0,0.1232,0.2331,2181.0,83.17,0.0,87.64200000000001,3314.87,22.3,0.73,0.4,1.15,0,0,0,0,0,0,0,1
2018-03-17,4.2,5.58,14.58,1157.0,310.0,0.1232,0.2331,2181.0,77.96,0.0,87.494,4493.03,23.77,0.77,0.31,1.41,0,0,0,0,0,0,0,1
2018-03-18,3.45,4.88,10.39,1157.0,310.0,0.1232,0.2331,2181.0,83.17,5.95,87.469,2278.77,21.17,0.7,0.24,1.35,0,0,0,1,0,0,0,0
