TimeStamp,PM1(Ug/m3),PM2.5(Ug/m3),PM10(Ug/m3),EVI,NDVI,average humidity (%),total rainfall (mm),average pressure (kPa),total radiation (W/m2),average temperature (oC),average windspeed (m/s),min windspeed (m/s),max windspeed (m/s),winddirection_E,winddirection_N,winddirection_NE,winddirection_NW,winddirection_S,winddirection_SE,winddirection_SW,winddirection_W
2017-09-09,237.04,271.52,333.88,0.1942,0.3566,86.22,0.0,87.666,0.0,20.92,0.59,0.29,1.19,0,0,0,0,0,1,0,0
2017-09-10,161.825,182.26,222.485,0.1942,0.3566,78.17,0.0,87.715,3575.39,21.91,0.6,0.31,1.41,0,0,1,0,0,0,0,0
2017-09-11,161.825,182.26,222.485,0.1942,0.3566,75.27,1.77,87.65700000000001,4600.25,23.05,0.69,0.44,1.27,0,0,1,0,0,0,0,0
2017-09-13,161.825,182.26,222.485,0.1942,0.3566,90.0,0.0,87.73,0.0,20.46,0.91,0.91,0.91,1,0,0,0,0,0,0,0
2017-09-24,82.10499999999999,112.31,138.825,0.1942,0.3566,78.17,0.0,87.78,4839.53,22.02,0.88,0.3,1.63,0,0,0,0,0,1,0,0
2017-09-25,82.10499999999999,112.31,138.825,0.1942,0.3566,80.21,7.88,87.62700000000001,4820.36,21.65,0.7,0.39,1.03,1,0,0,0,0,0,0,0
2017-09-26,82.10499999999999,112.31,138.825,0.1942,0.3566,90.25,0.0,87.645,0.0,19.6,0.62,0.19,1.23,0,1,0,0,0,0,0,0
2017-10-31,16.34,31.16,36.59,0.2023,0.3377,84.5,1.07,87.665,0.0,20.55,0.95,0.71,1.24,0,0,1,0,0,0,0,0
2017-11-01,16.97,39.55,45.32,0.1976,0.3479,73.0,1.67,87.624,4707.15,23.25,0.69,0.32,1.38,0,0,0,0,0,1,0,0
2017-11-02,15.62,37.09,43.58,0.1976,0.3479,74.96,0.02,87.61,4683.44,22.99,0.66,0.22,1.28,0,0,0,0,0,0,0,1
2017-11-03,14.16,33.42,38.43,0.1976,0.3479,81.25,10.1,87.56,4773.7,22.08,0.77,0.18,1.31,0,0,0,0,0,0,0,1
2017-11-04,17.32,41.65,47.06,0.1976,0.3479,82.88,0.0,87.708,3302.85,20.49,1.14,0.72,2.1,0,0,0,0,0,1,0,0
2017-11-05,25.72,60.03,65.93,0.1976,0.3479,80.63,0.0,87.734,3079.76,21.23,0.55,0.18,0.9,1,0,0,0,0,0,0,0
2017-11-06,19.57,47.07,54.35,0.1976,0.3479,87.92,7.3,87.604,2781.42,20.95,0.57,0.2,1.0,1,0,0,0,0,0,0,0
2017-11-07,19.84,47.32,51.65,0.1976,0.3479,92.29,66.84,87.723,2762.91,19.38,1.65,0.15,22.84,0,0,0,0,0,1,0,0
2017-11-08,15.45,35.87,40.35,0.1976,0.3479,85.42,3.36,87.68700000000001,3191.81,21.62,0.53,0.23,0.83,1,0,0,0,0,0,0,0
2017-11-09,8.15,17.35,19.47,0.1976,0.3479,86.33,1.0,87.632,3439.81,21.52,0.53,0.2,0.93,1,0,0,0,0,0,0,0
2017-11-10,9.12,19.45,21.99,0.1976,0.3479,85.25,12.08,87.55799999999999,3612.91,21.24,0.7,0.4,1.19,1,0,0,0,0,0,0,0
2017-11-11,9.55,20.25,22.63,0.1976,0.3479,78.5,0.0,87.56299999999999,4988.47,22.97,0.63,0.23,1.23,0,0,1,0,0,0,0,0
2017-11-12,6.85,14.56,15.78,0.1976,0.3479,89.17,4.26,87.632,2888.44,21.12,0.55,0.2,1.04,1,0,0,0,0,0,0,0
2017-11-13,7.2,15.54,17.45,0.1976,0.3479,85.38,6.98,87.574,4226.36,21.72,0.55,0.18,0.88,0,0,0,0,0,1,0,0
2017-11-14,11.58,18.98,22.59,0.1976,0.3479,88.71,32.26,87.565,3049.48,20.91,0.42,0.0,1.62,0,1,0,0,0,0,0,0
2017-11-15,5.01,11.63,15.28,0.1976,0.3479,75.54,0.05,87.505,5064.27,23.26,0.65,0.0,3.18,0,0,0,0,0,0,1,0
2017-11-16,8.2,17.84,22.45,0.1976,0.3479,81.75,9.26,87.478,3873.78,22.2,0.61,0.29,1.12,0,0,0,0,1,0,0,0
2017-11-17,7.44,16.19,18.5,0.1976,0.3479,77.04,1.64,87.52,4096.07,22.06,0.6,0.2,1.13,1,0,0,0,0,0,0,0
2017-11-18,6.95,14.69,16.78,0.1976,0.3479,74.71,0.0,87.56299999999999,4927.37,22.61,0.57,0.2,1.28,0,0,0,1,0,0,0,0
2017-11-19,9.39,20.17,22.75,0.1976,0.3479,72.63,0.04,87.574,5279.71,23.58,0.71,0.23,1.28,0,0,0,0,1,0,0,0
2017-11-20,9.83,20.7,26.63,0.1976,0.3479,71.0,0.0,87.65100000000001,4566.07,23.17,0.73,0.35,1.39,0,0,1,0,0,0,0,0
2017-11-21,8.41,17.45,20.39,0.1976,0.3479,60.54,0.0,87.555,5359.13,24.24,0.66,0.24,1.06,1,0,0,0,0,0,0,0
2017-11-22,6.18,14.13,16.37,0.1976,0.3479,69.75,0.0,87.535,4130.73,23.58,0.56,0.21,1.48,0,0,0,1,0,0,0,0
2017-11-23,32.93,42.86,47.57,0.1976,0.3479,72.17,0.0,87.571,3628.69,22.93,0.78,0.37,1.22,1,0,0,0,0,0,0,0
2017-11-24,9.92,20.58,22.35,0.1976,0.3479,93.92,26.9,87.73700000000001,1205.04,19.13,0.57,0.27,1.42,1,0,0,0,0,0,0,0
2017-11-25,12.77,25.84,27.99,0.1976,0.3479,76.67,0.77,87.773,4122.03,22.63,0.7,0.22,1.16,0,0,1,0,0,0,0,0
2017-11-26,12.23,23.81,25.06,0.1976,0.3479,80.38,3.01,87.87200000000001,3721.45,21.57,0.62,0.26,1.03,0,0,0,1,0,0,0,0
2017-11-27,13.54,25.71,27.95,0.1976,0.3479,82.92,1.98,87.77799999999999,3635.92,22.12,0.64,0.32,1.22,0,0,0,0,0,0,1,0
2017-11-28,23.5,46.3,50.9,0.1976,0.3479,77.46,0.11,87.69,5622.47,23.11,0.77,0.35,1.25,0,0,1,0,0,0,0,0
2017-11-29,12.52,24.42,27.9,0.1976,0.3479,80.13,24.5,87.756,3927.77,22.05,0.68,0.31,0.99,1,0,0,0,0,0,0,0
2017-11-30,13.26,25.9,29.93,0.1976,0.3479,80.25,2.55,87.759,3589.94,21.77,0.81,0.35,1.41,1,0,0,0,0,0,0,0
2017-12-01,24.54,49.36,54.5,0.1538,0.2998,81.21,0.05,87.656,4460.95,22.0,0.61,0.25,1.19,0,0,0,0,0,0,1,0
2017-12-02,9.32,20.22,23.78,0.1538,0.2998,76.13,0.82,87.635,4100.75,22.57,0.53,0.26,1.16,0,0,0,1,0,0,0,0
2017-12-03,10.7,22.79,25.17,0.1538,0.2998,76.96,0.0,87.691,3999.69,22.66,0.7,0.28,1.21,0,0,0,1,0,0,0,0
2017-12-04,10.94,23.88,30.39,0.1538,0.2998,82.46,0.0,87.67299999999999,2855.72,22.3,0.61,0.32,1.15,0,0,0,1,0,0,0,0
2017-12-05,25.73,42.14,56.32,0.1538,0.2998,75.33,0.08,87.57799999999999,5203.02,23.23,0.68,0.24,1.44,0,0,0,0,0,0,1,0
2017-12-06,73.35,112.91499999999999,125.95,0.1538,0.2998,80.0,0.53,87.54899999999999,2411.81,22.33,0.54,0.29,1.13,0,0,0,1,0,0,0,0
2017-12-07,120.97,183.69,195.58,0.1538,0.2998,82.79,5.23,87.49799999999999,2946.75,22.4,0.53,0.19,1.0,0,0,0,1,0,0,0,0
2017-12-08,229.09,388.35,395.7,0.1538,0.2998,79.5,0.0,87.46,3535.43,23.24,0.51,0.23,0.95,0,0,0,0,0,0,0,1
2017-12-09,129.61,224.19,227.79,0.1538,0.2998,87.63,4.37,87.491,2687.9,21.45,0.6,0.25,1.12,0,0,0,0,0,0,1,0
2017-12-10,233.84,353.2,366.28,0.1538,0.2998,78.0,0.15,87.561,4194.82,22.95,0.57,0.32,0.89,0,1,0,0,0,0,0,0
2017-12-11,100.56,177.0,182.53,0.1538,0.2998,73.13,0.1,87.669,4254.06,22.64,0.68,0.27,1.23,0,0,0,0,1,0,0,0
2017-12-12,123.89,203.61,220.9,0.1538,0.2998,75.71,0.15,87.678,5118.76,22.73,0.78,0.21,1.51,0,0,0,0,1,0,0,0
2017-12-13,112.3,120.65,131.43,0.1538,0.2998,66.58,0.1,87.645,5425.89,23.54,0.92,0.4,1.86,0,0,0,0,1,0,0,0
2017-12-14,15.9,22.42,36.77,0.1538,0.2998,71.13,0.0,87.633,3940.04,23.69,0.59,0.27,1.1,0,0,0,0,0,0,1,0
2017-12-15,1.66,4.43,10.17,0.1538,0.2998,69.38,0.0,87.616,3312.54,24.1,0.84,0.31,1.38,0,0,0,0,1,0,0,0
2017-12-16,1.31,3.44,7.27,0.1538,0.2998,68.83,0.0,87.613,4209.28,23.85,0.75,0.27,1.75,0,0,0,0,1,0,0,0
2017-12-17,0.75,1.93,3.6,0.1538,0.2998,75.96,0.15,87.594,4018.11,23.3,0.69,0.24,1.35,0,0,0,0,1,0,0,0
2017-12-18,1.09,2.85,6.82,0.1538,0.2998,75.33,0.0,87.55799999999999,3302.82,23.05,0.66,0.35,1.17,0,0,0,0,1,0,0,0
2017-12-19,0.89,2.29,5.93,0.1538,0.2998,70.75,0.0,87.56299999999999,4857.77,24.04,1.01,0.17,2.07,0,0,0,0,1,0,0,0
2017-12-20,0.37,1.19,3.37,0.1538,0.2998,74.92,0.04,87.67,4974.24,23.82,0.94,0.29,1.97,0,0,0,0,1,0,0,0
2017-12-21,0.61,1.94,6.27,0.1538,0.2998,71.5,0.09,87.678,4655.03,23.23,0.9,0.33,1.83,0,0,0,0,1,0,0,0
2017-12-22,0.51,1.64,3.5,0.1538,0.2998,70.04,0.03,87.589,4909.77,23.71,0.9,0.17,1.83,0,0,0,0,1,0,0,0
2017-12-23,0.62,2.08,5.31,0.1538,0.2998,62.33,0.0,87.52600000000001,4543.12,24.41,0.97,0.23,1.76,0,0,0,0,1,0,0,0
2017-12-24,0.53,1.87,4.74,0.1538,0.2998,56.04,0.0,87.492,4719.5,24.7,1.38,0.41,2.15,0,0,0,0,0,1,0,0
2017-12-25,0.51,1.63,3.7,0.1538,0.2998,61.21,0.0,87.598,4441.08,24.27,1.03,0.3,2.06,0,0,0,0,1,0,0,0
2017-12-26,0.21,0.74,1.61,0.1538,0.2998,72.67,0.0,87.537,5055.94,23.94,1.01,0.32,2.02,0,0,0,0,1,0,0,0
2017-12-27,2.17,3.67,8.06,0.1538,0.2998,69.58,0.0,87.449,4832.5,23.97,1.17,0.23,2.77,0,0,0,0,1,0,0,0
2017-12-28,0.68,2.15,5.31,0.1538,0.2998,65.75,0.05,87.49600000000001,4392.59,24.49,1.04,0.22,2.42,0,0,0,0,0,1,0,0
2017-12-29,0.65,2.3,6.0,0.1538,0.2998,67.38,0.0,87.61399999999999,4151.41,24.15,1.23,0.26,2.71,0,0,0,0,0,1,0,0
2017-12-30,0.62,2.16,5.51,0.1538,0.2998,83.46,5.79,87.65299999999999,1843.19,21.77,0.52,0.24,1.0,0,0,0,1,0,0,0,0
2017-12-31,0.76,2.05,3.72,0.1538,0.2998,91.96,10.01,87.685,1119.67,19.9,0.58,0.28,1.14,0,0,1,0,0,0,0,0
2018-01-01,0.58,1.42,2.01,0.1363,0.2782,81.17,0.0,87.631,2829.12,21.65,0.77,0.2,2.35,0,0,0,0,0,1,0,0
2018-01-02,0.68,1.89,3.72,0.1363,0.2782,81.71,0.06,87.59,3262.32,21.82,0.6,0.29,1.28,0,0,0,0,0,0,1,0
2018-01-03,1.55,5.53,12.18,0.1363,0.2782,62.67,0.06,87.596,4191.76,23.04,1.48,0.24,2.72,0,0,0,0,0,1,0,0
2018-01-04,1.54,5.76,11.02,0.1363,0.2782,71.96,0.02,87.713,3715.14,22.24,0.99,0.27,2.72,0,0,0,0,0,1,0,0
2018-01-05,0.77,2.55,6.09,0.1363,0.2782,60.33,0.08,87.56299999999999,4203.79,23.28,1.1,0.22,2.03,0,0,0,0,0,1,0,0
2018-01-06,1.37,3.9,9.41,0.1363,0.2782,49.38,0.0,87.57799999999999,4063.62,22.86,1.35,0.74,2.4,0,0,0,0,0,1,0,0
2018-01-07,1.19,3.31,7.98,0.1363,0.2782,48.04,0.0,87.61,4169.88,22.85,1.55,0.67,2.75,0,0,0,0,0,1,0,0
2018-01-08,1.05,2.96,7.34,0.1363,0.2782,42.29,0.0,87.65299999999999,4798.52,23.7,1.69,0.74,2.97,0,0,0,0,0,1,0,0
2018-01-09,1.12,2.85,6.36,0.1363,0.2782,52.08,0.0,87.699,4710.61,23.53,1.62,0.32,3.17,0,0,0,0,0,1,0,0
2018-01-10,5.89,11.59,21.66,0.1363,0.2782,52.04,0.07,87.62100000000001,4064.56,24.46,1.18,0.3,2.15,0,0,0,0,0,1,0,0
2018-01-11,3.03,6.3149999999999995,11.835,0.1363,0.2782,59.33,0.0,87.603,3672.02,24.48,1.29,0.32,2.81,0,0,0,0,1,0,0,0
2018-01-12,3.03,6.3149999999999995,11.835,0.1363,0.2782,83.96,20.53,87.637,1804.81,20.85,0.7,0.0,3.1,0,0,0,1,0,0,0,0
2018-01-13,0.17,1.04,2.01,0.1363,0.2782,80.67,0.02,87.60600000000001,3120.51,22.38,0.67,0.38,1.16,0,0,0,0,0,0,1,0
2018-01-14,0.12,0.53,0.84,0.1363,0.2782,74.42,0.77,87.602,4307.81,22.78,0.61,0.31,1.34,0,0,0,0,0,0,1,0
2018-01-15,0.27,1.06,2.31,0.1363,0.2782,72.79,0.0,87.654,4218.56,23.74,1.09,0.23,2.96,0,0,0,0,0,1,0,0
2018-01-16,0.45,1.27,2.74,0.1363,0.2782,77.79,0.14,87.605,3986.33,23.33,0.63,0.17,1.33,0,0,0,0,1,0,0,0
2018-01-17,0.36,1.63,4.22,0.1363,0.2782,58.38,0.0,87.475,5122.16,24.03,0.75,0.21,1.25,0,0,1,0,0,0,0,0
2018-01-18,3.59,6.28,12.72,0.1363,0.2782,76.88,0.13,87.525,3739.29,23.37,0.65,0.28,1.15,0,0,0,0,0,0,1,0
2018-01-19,19.335,25.96,72.75,0.1363,0.2782,72.13,0.12,87.514,4324.3,24.27,0.72,0.26,1.29,0,0,0,0,0,1,0,0
2018-01-20,35.08,45.64,132.78,0.1363,0.2782,71.67,0.0,87.63799999999999,2433.21,22.74,0.61,0.24,1.11,0,0,0,0,0,0,1,0
2018-01-21,22.845,29.95,81.695,0.1363,0.2782,70.63,0.0,87.617,4919.34,23.03,0.88,0.31,1.69,0,0,0,0,0,0,0,1
2018-01-22,10.61,14.26,30.61,0.1363,0.2782,66.46,0.06,87.473,4437.5,24.16,0.77,0.32,1.36,0,0,0,0,1,0,0,0
2018-01-23,23.58,30.51,79.48,0.1363,0.2782,71.71,0.0,87.448,3471.57,23.03,0.81,0.31,1.67,0,0,0,0,1,0,0,0
2018-01-24,0.8,4.77,13.8,0.1363,0.2782,88.63,4.96,87.544,1640.06,19.65,0.54,0.24,1.05,0,0,0,0,0,0,0,1
2018-01-25,5.19,14.09,36.27,0.1363,0.2782,84.79,0.02,87.616,1552.61,19.29,0.51,0.19,0.99,0,0,0,0,0,0,0,1
2018-01-26,1.22,7.2,12.71,0.1363,0.2782,83.42,0.73,87.59899999999999,2012.86,20.85,0.56,0.24,0.74,0,0,0,0,0,0,1,0
2018-01-27,1.91,11.67,27.07,0.1363,0.2782,75.0,0.16,87.541,3883.04,23.01,0.67,0.38,1.17,0,0,0,0,0,1,0,0
2018-01-28,3.28,9.77,18.14,0.1363,0.2782,79.96,0.06,87.507,3750.27,22.57,0.66,0.29,1.69,0,0,0,0,0,0,1,0
2018-01-29,1.35,8.92,25.03,0.1363,0.2782,78.29,0.25,87.525,3357.97,23.14,0.63,0.35,1.15,0,0,0,0,0,0,1,0
2018-01-30,4.84,19.98,59.28,0.1363,0.2782,66.38,0.12,87.53399999999999,4469.12,24.16,0.68,0.27,1.19,1,0,0,0,0,0,0,0
2018-01-31,6.74,22.33,60.13,0.1363,0.2782,63.58,0.08,87.52799999999999,4984.53,24.22,1.08,0.39,2.52,0,0,0,0,0,0,1,0
2018-02-01,6.67,18.52,48.2,0.1136,0.2143,66.71,0.1,87.448,4380.57,24.02,0.72,0.29,1.55,0,0,0,0,0,0,0,1
2018-02-02,6.12,16.02,38.13,0.1136,0.2143,73.21,0.04,87.45,3705.59,23.97,0.75,0.37,1.38,0,0,0,0,0,0,1,0
2018-02-03,1.4,3.77,7.5,0.1136,0.2143,66.54,0.04,87.48100000000001,5132.9,24.87,0.81,0.42,1.49,0,0,0,0,0,0,1,0
2018-02-04,1.68,4.51,8.77,0.1136,0.2143,65.17,0.05,87.43700000000001,4977.85,24.85,1.14,0.39,2.8,0,0,0,0,1,0,0,0
2018-02-05,1.07,3.0,6.53,0.1136,0.2143,57.42,0.0,87.37299999999999,4577.99,25.79,0.84,0.44,1.77,0,0,0,0,0,0,0,1
2018-02-06,1.01,2.97,5.67,0.1136,0.2143,59.46,0.0,87.405,3343.79,25.05,0.99,0.32,2.21,0,0,0,0,1,0,0,0
2018-02-07,1.26,3.72,7.24,0.1136,0.2143,76.04,0.07,87.398,3683.76,24.06,0.89,0.31,1.8,0,1,0,0,0,0,0,0
2018-02-08,1.39,4.45,10.38,0.1136,0.2143,74.46,0.1,87.40100000000001,4288.39,24.65,0.75,0.27,1.38,0,0,0,0,0,0,1,0
2018-02-09,4.72,14.09,30.38,0.1136,0.2143,75.67,0.07,87.40799999999999,1576.59,22.29,0.55,0.33,0.91,0,0,0,0,0,0,1,0
2018-02-10,4.09,12.04,25.42,0.1136,0.2143,75.38,0.12,87.35,3824.68,24.21,0.66,0.31,1.23,0,0,0,0,0,0,1,0
2018-02-11,3.96,11.48,25.57,0.1136,0.2143,68.0,0.02,87.49799999999999,4553.84,24.51,0.8,0.34,1.82,0,0,0,0,1,0,0,0
2018-02-12,4.72,14.12,36.72,0.1136,0.2143,76.67,0.68,87.63799999999999,3509.53,23.5,0.69,0.36,1.51,0,0,0,0,0,0,1,0
2018-02-13,4.95,14.13,74.37,0.1136,0.2143,69.25,0.0,87.624,4829.82,24.7,0.81,0.32,1.54,0,0,0,0,1,0,0,0
2018-02-14,2.9050000000000002,8.405000000000001,43.665000000000006,0.1136,0.2143,69.63,0.02,87.572,3715.19,24.88,0.75,0.3,1.43,0,0,0,0,0,0,0,1
2018-02-15,0.86,2.68,12.96,0.1136,0.2143,67.25,0.0,87.523,5386.66,25.3,0.9,0.34,1.9,0,0,0,0,1,0,0,0
2018-02-16,1.43,4.0,10.06,0.1136,0.2143,62.75,0.0,87.52,5139.5,25.52,0.91,0.34,1.96,0,0,0,0,1,0,0,0
2018-02-17,1.27,3.67,12.33,0.1136,0.2143,55.88,0.0,87.43700000000001,4915.15,26.28,1.17,0.26,2.47,0,0,0,0,1,0,0,0
2018-02-18,1.08,3.04,8.59,0.1136,0.2143,62.13,1.77,87.406,3545.44,25.27,1.19,0.45,2.57,0,0,0,0,1,0,0,0
2018-02-19,0.81,2.17,7.25,0.1136,0.2143,78.96,27.45,87.512,3050.26,22.12,1.77,0.0,16.74,0,0,0,0,0,0,1,0
2018-02-20,1.17,2.99,7.73,0.1136,0.2143,78.63,0.07,87.454,3438.21,22.7,0.89,0.38,1.55,1,0,0,0,0,0,0,0
2018-02-21,3.36,7.3,13.5,0.1136,0.2143,81.21,1.23,87.459,2705.65,21.37,0.56,0.29,0.99,0,0,0,1,0,0,0,0
2018-02-22,8.23,18.47,37.27,0.1136,0.2143,74.5,0.0,87.31299999999999,3785.42,23.6,0.67,0.25,1.35,0,0,0,0,0,0,1,0
2018-02-23,0.85,2.31,6.18,0.1136,0.2143,73.83,1.2,87.339,4499.87,24.04,0.81,0.4,1.49,0,0,0,0,0,0,0,1
2018-02-24,0.79,2.12,3.83,0.1136,0.2143,79.29,0.0,87.51700000000001,3559.51,22.66,0.73,0.32,1.41,0,0,0,0,0,0,1,0
2018-02-25,1.18,2.91,4.82,0.1136,0.2143,73.63,0.0,87.556,3983.18,23.7,0.69,0.35,1.2,0,0,0,0,0,0,1,0
2018-02-26,3.21,4.76,9.71,0.1136,0.2143,77.04,9.9,87.529,3783.19,22.42,0.63,0.0,1.69,0,0,1,0,0,0,0,0
2018-02-27,7.295,9.875,18.52,0.1136,0.2143,79.13,10.67,87.57799999999999,3805.53,22.08,0.71,0.28,1.22,0,0,0,1,0,0,0,0
2018-02-28,11.38,14.99,27.33,0.1136,0.2143,78.25,0.0,87.604,3128.3,22.62,0.77,0.32,1.46,1,0,0,0,0,0,0,0
2018-03-01,14.11,17.97,46.82,0.1232,0.2331,85.25,69.87,87.62799999999999,3223.45,20.63,0.44,0.0,1.63,0,1,0,0,0,0,0,0
2018-03-02,21.259999999999998,28.275,62.504999999999995,0.1232,0.2331,90.79,0.11,87.68,1751.82,19.3,1.09,0.0,11.99,1,0,0,0,0,0,0,0
2018-03-03,21.259999999999998,28.275,62.504999999999995,0.1232,0.2331,83.96,14.76,87.557,2776.52,20.83,0.79,0.4,1.91,0,1,0,0,0,0,0,0
2018-03-04,21.259999999999998,28.275,62.504999999999995,0.1232,0.2331,97.58,35.03,87.665,890.02,18.53,12.4,0.0,33.3,0,1,0,0,0,0,0,0
2018-03-05,28.41,38.58,78.19,0.1232,0.2331,84.29,0.04,87.63,2959.9,21.89,0.68,0.0,1.43,0,0,0,0,0,0,0,1
2018-03-06,18.485,25.58,55.57,0.1232,0.2331,91.04,3.36,87.779,1667.21,20.04,0.68,0.28,1.67,0,0,0,0,1,0,0,0
2018-03-07,18.485,25.58,55.57,0.1232,0.2331,77.08,0.15,87.758,5019.44,22.61,0.83,0.37,1.37,0,0,0,0,0,0,0,1
2018-03-08,18.485,25.58,55.57,0.1232,0.2331,76.04,1.33,87.632,5550.29,23.34,0.87,0.56,1.39,0,0,0,0,0,0,1,0
2018-03-09,8.56,12.58,32.95,0.1232,0.2331,76.38,0.0,87.52799999999999,3700.4,24.09,0.79,0.43,1.34,0,0,0,0,0,0,1,0
2018-03-10,15.42,19.62,37.59,0.1232,0.2331,78.29,0.86,87.57799999999999,3456.09,22.73,0.85,0.35,1.41,0,0,0,0,0,0,1,0
2018-03-11,18.265,23.215,41.005,0.1232,0.2331,76.83,0.0,87.66799999999999,4094.07,22.47,0.77,0.37,1.17,0,1,0,0,0,0,0,0
2018-03-12,21.11,26.81,44.42,0.1232,0.2331,82.75,2.36,87.77799999999999,1877.02,21.48,0.61,0.28,0.99,0,0,0,1,0,0,0,0
2018-03-13,30.99,39.21,62.57,0.1232,0.2331,84.42,0.0,87.76700000000001,2080.23,21.74,0.58,0.27,0.99,0,0,0,0,0,0,1,0
2018-03-14,14.1,20.07,49.58,0.1232,0.2331,86.42,5.47,87.57799999999999,2669.74,22.19,0.74,0.38,1.76,0,0,0,0,0,0,0,1
2018-03-15,15.72,21.21,33.06,0.1232,0.2331,96.21,24.82,87.726,804.91,19.15,0.69,0.2,1.38,0,0,1,0,0,0,0,0
2018-03-16,10.385,14.4,28.910000000000004,0.1232,0.2331,83.17,0.0,87.64200000000001,3314.87,22.3,0.73,0.4,1.15,0,0,0,0,0,0,0,1
2018-03-17,5.05,7.59,24.76,0.1232,0.2331,77.96,0.0,87.494,4493.03,23.77,0.77,0.31,1.41,0,0,0,0,0,0,0,1
2018-03-18,6.715,10.525,43.925000000000004,0.1232,0.2331,83.17,5.95,87.469,2278.77,21.17,0.7,0.24,1.35,0,0,0,1,0,0,0,0
2018-03-19,6.715,10.525,43.925000000000004,0.1232,0.2331,85.0,2.88,87.68,3428.57,20.95,0.93,0.23,1.86,0,0,1,0,0,0,0,0
2018-03-20,6.715,10.525,43.925000000000004,0.1232,0.2331,86.33,0.3,87.656,3262.86,21.25,0.77,0.0,2.7,0,1,0,0,0,0,0,0
2018-03-21,8.38,13.46,63.09,0.1232,0.2331,87.63,9.83,87.781,3215.46,21.21,0.51,0.0,1.06,0,0,0,0,0,0,0,1
2018-03-22,4.19,6.25,18.96,0.1232,0.2331,79.58,0.36,87.698,5318.26,23.06,0.81,0.42,1.3,0,0,0,0,0,0,0,1
2018-03-23,14.2,20.08,34.52,0.1232,0.2331,78.54,0.1,87.501,4925.53,24.05,0.82,0.48,1.25,0,0,0,0,0,0,0,1
2018-03-24,21.84,36.82,52.18,0.1232,0.2331,78.38,0.04,87.515,4017.79,23.77,0.85,0.51,1.22,0,0,0,0,0,0,1,0
2018-03-25,3.15,5.06,17.28,0.1232,0.2331,77.92,0.12,87.65,4748.45,22.93,0.8,0.33,1.34,0,0,0,0,0,0,1,0
2018-03-26,6.37,10.05,25.92,0.1232,0.2331,77.54,0.08,87.65299999999999,4461.32,23.66,0.83,0.4,1.22,0,0,0,0,0,0,0,1
2018-03-27,4.165,8.025,19.43,0.1232,0.2331,82.88,0.08,87.531,2849.16,22.81,0.72,0.39,1.33,0,0,0,1,0,0,0,0
2018-03-28,1.96,6.0,12.94,0.1232,0.2331,79.25,0.62,87.545,3300.59,22.27,5.68,0.43,34.99,0,0,0,1,0,0,0,0
2018-03-29,2.84,8.13,14.6,0.1232,0.2331,81.88,0.21,87.70700000000001,2449.3,21.77,0.74,0.38,1.26,0,0,0,1,0,0,0,0
2018-03-30,3.74,8.92,16.76,0.1232,0.2331,85.21,0.21,87.695,2502.43,22.1,0.71,0.41,1.25,0,0,0,1,0,0,0,0
2018-03-31,2.97,6.41,9.95,0.1232,0.2331,78.96,0.1,87.521,3409.52,22.94,0.77,0.39,1.28,0,0,0,0,0,0,0,1
2018-04-01,2.42,5.03,6.42,0.2494,0.4126,88.33,18.7,87.443,2250.86,21.56,1.8,0.0,27.0,0,0,0,1,0,0,0,0
2018-04-02,1.67,3.44,4.52,0.2494,0.4126,90.21,11.17,87.36399999999999,2572.58,21.55,0.67,0.37,1.08,0,0,0,1,0,0,0,0
2018-04-03,4.12,7.96,11.63,0.2494,0.4126,92.42,20.49,87.439,2929.92,20.7,2.67,0.41,22.56,0,0,0,0,0,0,1,0
2018-04-04,3.37,6.17,15.85,0.2494,0.4126,88.54,3.0,87.62,2566.76,20.48,0.69,0.33,1.39,0,0,0,1,0,0,0,0
2018-04-05,4.04,7.11,16.14,0.2494,0.4126,83.92,0.0,87.49600000000001,3512.24,21.37,0.76,0.44,1.17,0,0,0,0,0,0,1,0
2018-04-06,5.69,9.9,21.47,0.2494,0.4126,85.42,0.17,87.45700000000001,2065.05,21.09,0.68,0.41,0.96,0,0,0,1,0,0,0,0
2018-04-07,4.05,7.23,16.57,0.2494,0.4126,83.75,0.0,87.58,2646.75,21.21,0.73,0.42,1.07,0,0,0,1,0,0,0,0
2018-04-08,2.04,3.74,9.68,0.2494,0.4126,82.75,7.3,87.715,3586.29,21.07,0.74,0.31,1.07,0,0,0,0,0,1,0,0
2018-04-09,2.2,3.74,7.84,0.2494,0.4126,85.42,0.17,87.64200000000001,2700.17,21.18,0.71,0.36,1.15,0,0,0,1,0,0,0,0
2018-04-10,1.99,3.61,10.2,0.2494,0.4126,79.17,0.02,87.566,3059.13,22.48,0.67,0.29,1.07,0,0,0,0,0,0,0,1
2018-04-11,3.79,6.9,17.94,0.2494,0.4126,90.46,9.95,87.58200000000001,1727.71,20.49,0.59,0.24,1.03,0,0,0,1,0,0,0,0
2018-04-12,2.39,4.18,8.57,0.2494,0.4126,80.71,0.16,87.639,3930.66,22.13,0.81,0.42,1.23,0,0,0,1,0,0,0,0
2018-04-13,2.29,4.11,10.74,0.2494,0.4126,84.42,37.24,87.71,2893.87,21.95,0.82,0.44,1.28,0,0,0,1,0,0,0,0
2018-04-14,2.99,4.99,8.29,0.2494,0.4126,94.58,8.13,87.905,1620.33,18.51,1.04,0.0,13.12,0,0,1,0,0,0,0,0
