TimeStamp,PM2.5(Ug/m3),PM10(Ug/m3),hour,Hour
2019-04-05 17:00:00,27.83,30.96,17,0 days 17:00:00.000000000
2019-04-05 18:00:00,35.65,41.38,18,0 days 18:00:00.000000000
2019-04-05 19:00:00,47.27,56.9,19,0 days 19:00:00.000000000
2019-04-05 20:00:00,53.09,64.58,20,0 days 20:00:00.000000000
2019-04-05 21:00:00,42.17,51.73,21,0 days 21:00:00.000000000
2019-04-05 22:00:00,54.28,64.2,22,0 days 22:00:00.000000000
2019-04-05 23:00:00,40.7,48.86,23,0 days 23:00:00.000000000
2019-04-06 00:00:00,69.93,80.85,0,0 days 00:00:00.000000000
2019-04-06 01:00:00,59.51,70.74,1,0 days 01:00:00.000000000
2019-04-06 02:00:00,74.14,87.43,2,0 days 02:00:00.000000000
2019-04-06 03:00:00,46.36,54.54,3,0 days 03:00:00.000000000
2019-04-06 04:00:00,41.23,49.42,4,0 days 04:00:00.000000000
2019-04-06 05:00:00,46.05,55.85,5,0 days 05:00:00.000000000
2019-04-06 06:00:00,49.32,59.6,6,0 days 06:00:00.000000000
2019-04-06 07:00:00,81.75,87.53,7,0 days 07:00:00.000000000
2019-04-06 08:00:00,48.73,56.83,8,0 days 08:00:00.000000000
2019-04-06 09:00:00,33.24,37.96,9,0 days 09:00:00.000000000
2019-04-06 10:00:00,26.61,29.53,10,0 days 10:00:00.000000000
2019-04-06 11:00:00,19.95,21.44,11,0 days 11:00:00.000000000
2019-04-06 12:00:00,22.08,23.98,12,0 days 12:00:00.000000000
2019-04-06 13:00:00,23.78,25.95,13,0 days 13:00:00.000000000
2019-04-06 14:00:00,20.96,22.36,14,0 days 14:00:00.000000000
2019-04-06 15:00:00,24.45,26.77,15,0 days 15:00:00.000000000
2019-04-06 16:00:00,24.58,27.09,16,0 days 16:00:00.000000000
2019-04-06 17:00:00,38.08,43.64,17,0 days 17:00:00.000000000
2019-04-06 18:00:00,34.1,39.1,18,0 days 18:00:00.000000000
2019-04-06 19:00:00,42.2,51.49,19,0 days 19:00:00.000000000
2019-04-06 20:00:00,51.5,62.64,20,0 days 20:00:00.000000000
2019-04-06 21:00:00,48.42,59.84,21,0 days 21:00:00.000000000
2019-04-06 22:00:00,41.92,51.07,22,0 days 22:00:00.000000000
2019-04-06 23:00:00,35.56,41.86,23,0 days 23:00:00.000000000
2019-04-07 00:00:00,36.14,41.98,0,0 days 00:00:00.000000000
2019-04-07 01:00:00,43.02,52.37,1,0 days 01:00:00.000000000
2019-04-07 02:00:00,51.22,63.95,2,0 days 02:00:00.000000000
2019-04-07 03:00:00,55.34,67.1,3,0 days 03:00:00.000000000
2019-04-07 04:00:00,45.75,55.69,4,0 days 04:00:00.000000000
2019-04-07 05:00:00,42.92,51.96,5,0 days 05:00:00.000000000
2019-04-07 06:00:00,60.7,70.39,6,0 days 06:00:00.000000000
2019-04-07 07:00:00,121.37,128.92,7,0 days 07:00:00.000000000
2019-04-07 08:00:00,110.07,115.9,8,0 days 08:00:00.000000000
2019-04-07 09:00:00,46.32,54.0,9,0 days 09:00:00.000000000
2019-04-07 10:00:00,36.77,40.21,10,0 days 10:00:00.000000000
2019-04-07 11:00:00,14.32,15.13,11,0 days 11:00:00.000000000
2019-04-07 12:00:00,16.63,17.92,12,0 days 12:00:00.000000000
2019-04-07 13:00:00,22.36,24.37,13,0 days 13:00:00.000000000
2019-04-07 14:00:00,19.67,21.21,14,0 days 14:00:00.000000000
2019-04-07 15:00:00,20.86,22.55,15,0 days 15:00:00.000000000
2019-04-07 16:00:00,22.81,24.83,16,0 days 16:00:00.000000000
2019-04-07 17:00:00,27.01,29.58,17,0 days 17:00:00.000000000
2019-04-07 18:00:00,30.65,34.72,18,0 days 18:00:00.000000000
2019-04-07 19:00:00,40.72,49.34,19,0 days 19:00:00.000000000
2019-04-07 20:00:00,39.32,47.55,20,0 days 20:00:00.000000000
2019-04-07 21:00:00,42.46,51.64,21,0 days 21:00:00.000000000
2019-04-07 22:00:00,41.3,50.12,22,0 days 22:00:00.000000000
2019-04-07 23:00:00,34.6,40.6,23,0 days 23:00:00.000000000
2019-04-08 00:00:00,36.59,42.74,0,0 days 00:00:00.000000000
2019-04-08 01:00:00,33.1,37.43,1,0 days 01:00:00.000000000
2019-04-08 02:00:00,39.34,47.04,2,0 days 02:00:00.000000000
2019-04-08 03:00:00,37.22,44.22,3,0 days 03:00:00.000000000
2019-04-08 04:00:00,41.27,49.25,4,0 days 04:00:00.000000000
2019-04-08 05:00:00,50.64,61.85,5,0 days 05:00:00.000000000
2019-04-08 06:00:00,75.64,82.89,6,0 days 06:00:00.000000000
2019-04-08 07:00:00,97.88,103.9,7,0 days 07:00:00.000000000
2019-04-08 08:00:00,72.33,80.5,8,0 days 08:00:00.000000000
2019-04-08 09:00:00,86.76,93.16,9,0 days 09:00:00.000000000
2019-04-08 10:00:00,63.6,72.82,10,0 days 10:00:00.000000000
2019-04-08 11:00:00,48.37,57.43,11,0 days 11:00:00.000000000
2019-04-08 12:00:00,37.42,42.12,12,0 days 12:00:00.000000000
2019-04-08 13:00:00,37.73,43.64,13,0 days 13:00:00.000000000
2019-04-08 14:00:00,48.12,54.29,14,0 days 14:00:00.000000000
2019-04-08 15:00:00,42.27,48.76,15,0 days 15:00:00.000000000
2019-04-08 16:00:00,40.14,47.14,16,0 days 16:00:00.000000000
2019-04-08 17:00:00,36.73,42.01,17,0 days 17:00:00.000000000
2019-04-08 18:00:00,41.86,50.53,18,0 days 18:00:00.000000000
2019-04-08 19:00:00,65.94,76.18,19,0 days 19:00:00.000000000
2019-04-08 20:00:00,57.31,68.89,20,0 days 20:00:00.000000000
2019-04-08 21:00:00,44.34,54.38,21,0 days 21:00:00.000000000
2019-04-08 22:00:00,36.99,44.24,22,0 days 22:00:00.000000000
2019-04-08 23:00:00,36.43,42.82,23,0 days 23:00:00.000000000
2019-04-09 00:00:00,34.6,39.95,0,0 days 00:00:00.000000000
2019-04-09 01:00:00,38.53,46.12,1,0 days 01:00:00.000000000
2019-04-09 02:00:00,37.02,44.01,2,0 days 02:00:00.000000000
2019-04-09 03:00:00,34.56,40.06,3,0 days 03:00:00.000000000
2019-04-09 04:00:00,39.43,46.67,4,0 days 04:00:00.000000000
2019-04-09 05:00:00,39.32,47.11,5,0 days 05:00:00.000000000
2019-04-09 06:00:00,34.74,40.9,6,0 days 06:00:00.000000000
2019-04-09 07:00:00,37.29,41.97,7,0 days 07:00:00.000000000
2019-04-09 08:00:00,47.02,54.59,8,0 days 08:00:00.000000000
2019-04-09 09:00:00,36.46,42.14,9,0 days 09:00:00.000000000
2019-04-09 10:00:00,47.86,56.49,10,0 days 10:00:00.000000000
2019-04-09 11:00:00,42.6,49.44,11,0 days 11:00:00.000000000
2019-04-09 12:00:00,39.63,46.57,12,0 days 12:00:00.000000000
2019-04-09 13:00:00,34.16,38.82,13,0 days 13:00:00.000000000
2019-04-09 14:00:00,32.44,35.88,14,0 days 14:00:00.000000000
2019-04-09 15:00:00,28.2,30.92,15,0 days 15:00:00.000000000
2019-04-09 16:00:00,30.26,33.05,16,0 days 16:00:00.000000000
2019-04-09 17:00:00,37.61,42.48,17,0 days 17:00:00.000000000
2019-04-09 18:00:00,58.51,67.4,18,0 days 18:00:00.000000000
2019-04-09 19:00:00,74.49,81.69,19,0 days 19:00:00.000000000
2019-04-09 20:00:00,97.51,103.01,20,0 days 20:00:00.000000000
2019-04-09 21:00:00,127.99,134.58,21,0 days 21:00:00.000000000
2019-04-09 22:00:00,88.53,96.27,22,0 days 22:00:00.000000000
2019-04-09 23:00:00,55.58,65.57,23,0 days 23:00:00.000000000
2019-04-10 00:00:00,43.61,52.84,0,0 days 00:00:00.000000000
2019-04-10 01:00:00,50.01,61.18,1,0 days 01:00:00.000000000
2019-04-10 02:00:00,55.38,67.72,2,0 days 02:00:00.000000000
2019-04-10 03:00:00,53.5,66.1,3,0 days 03:00:00.000000000
2019-04-10 04:00:00,59.6,69.95,4,0 days 04:00:00.000000000
2019-04-10 05:00:00,75.11,80.48,5,0 days 05:00:00.000000000
2019-04-10 06:00:00,80.88,85.4,6,0 days 06:00:00.000000000
2019-04-10 07:00:00,91.81,96.1,7,0 days 07:00:00.000000000
2019-04-10 08:00:00,71.68,79.65,8,0 days 08:00:00.000000000
2019-04-10 09:00:00,55.15,64.14,9,0 days 09:00:00.000000000
2019-04-10 10:00:00,40.51,47.22,10,0 days 10:00:00.000000000
2019-04-10 11:00:00,36.05,40.91,11,0 days 11:00:00.000000000
2019-04-10 12:00:00,37.06,41.82,12,0 days 12:00:00.000000000
2019-04-10 13:00:00,32.72,36.73,13,0 days 13:00:00.000000000
2019-04-10 14:00:00,28.05,31.22,14,0 days 14:00:00.000000000
2019-04-10 15:00:00,31.45,35.9,15,0 days 15:00:00.000000000
2019-04-10 16:00:00,28.02,31.34,16,0 days 16:00:00.000000000
2019-04-10 17:00:00,32.62,37.31,17,0 days 17:00:00.000000000
2019-04-10 18:00:00,27.49,30.08,18,0 days 18:00:00.000000000
2019-04-10 19:00:00,31.93,36.23,19,0 days 19:00:00.000000000
2019-04-10 20:00:00,53.91,63.51,20,0 days 20:00:00.000000000
2019-04-10 21:00:00,44.83,54.41,21,0 days 21:00:00.000000000
2019-04-10 22:00:00,49.69,59.2,22,0 days 22:00:00.000000000
2019-04-10 23:00:00,57.06,66.59,23,0 days 23:00:00.000000000
2019-04-11 00:00:00,59.48,70.65,0,0 days 00:00:00.000000000
2019-04-11 01:00:00,57.07,68.95,1,0 days 01:00:00.000000000
2019-04-11 02:00:00,64.82,73.69,2,0 days 02:00:00.000000000
2019-04-11 03:00:00,95.59,104.1,3,0 days 03:00:00.000000000
2019-04-11 04:00:00,53.37,64.91,4,0 days 04:00:00.000000000
2019-04-11 05:00:00,59.72,70.2,5,0 days 05:00:00.000000000
2019-04-11 06:00:00,73.24,80.62,6,0 days 06:00:00.000000000
2019-04-11 07:00:00,88.15,92.84,7,0 days 07:00:00.000000000
2019-04-11 08:00:00,71.43,78.02,8,0 days 08:00:00.000000000
2019-04-11 09:00:00,47.83,53.35,9,0 days 09:00:00.000000000
2019-04-11 10:00:00,28.55,31.58,10,0 days 10:00:00.000000000
2019-04-11 11:00:00,34.67,38.73,11,0 days 11:00:00.000000000
2019-04-11 12:00:00,25.34,28.04,12,0 days 12:00:00.000000000
2019-04-11 13:00:00,20.82,22.56,13,0 days 13:00:00.000000000
2019-04-11 14:00:00,24.37,27.13,14,0 days 14:00:00.000000000
2019-04-11 15:00:00,29.21,32.67,15,0 days 15:00:00.000000000
2019-04-11 16:00:00,36.06,40.52,16,0 days 16:00:00.000000000
2019-04-11 17:00:00,35.85,41.78,17,0 days 17:00:00.000000000
2019-04-11 18:00:00,37.03,42.55,18,0 days 18:00:00.000000000
2019-04-11 19:00:00,41.54,49.92,19,0 days 19:00:00.000000000
2019-04-11 20:00:00,43.12,52.59,20,0 days 20:00:00.000000000
2019-04-11 21:00:00,43.37,51.4,21,0 days 21:00:00.000000000
2019-04-11 22:00:00,33.41,38.02,22,0 days 22:00:00.000000000
2019-04-11 23:00:00,30.8,34.32,23,0 days 23:00:00.000000000
2019-04-12 00:00:00,26.74,29.21,0,0 days 00:00:00.000000000
2019-04-12 01:00:00,30.95,33.26,1,0 days 01:00:00.000000000
2019-04-12 02:00:00,22.67,24.18,2,0 days 02:00:00.000000000
2019-04-12 03:00:00,19.84,20.99,3,0 days 03:00:00.000000000
2019-04-12 04:00:00,29.75,32.69,4,0 days 04:00:00.000000000
2019-04-12 05:00:00,25.87,27.81,5,0 days 05:00:00.000000000
2019-04-12 06:00:00,21.11,22.06,6,0 days 06:00:00.000000000
2019-04-12 07:00:00,44.4,52.8,7,0 days 07:00:00.000000000
2019-04-12 08:00:00,44.33,52.79,8,0 days 08:00:00.000000000
2019-04-12 09:00:00,31.14,34.67,9,0 days 09:00:00.000000000
2019-04-12 10:00:00,33.36,36.62,10,0 days 10:00:00.000000000
2019-04-12 11:00:00,31.08,35.11,11,0 days 11:00:00.000000000
2019-04-12 12:00:00,24.1,26.68,12,0 days 12:00:00.000000000
2019-04-12 13:00:00,25.41,28.66,13,0 days 13:00:00.000000000
2019-04-12 14:00:00,25.96,28.81,14,0 days 14:00:00.000000000
2019-04-12 15:00:00,31.17,35.45,15,0 days 15:00:00.000000000
2019-04-12 16:00:00,36.25,41.79,16,0 days 16:00:00.000000000
2019-04-12 17:00:00,28.61,31.75,17,0 days 17:00:00.000000000
2019-04-12 18:00:00,27.95,30.0,18,0 days 18:00:00.000000000
2019-04-12 19:00:00,37.26,43.81,19,0 days 19:00:00.000000000
2019-04-12 20:00:00,43.45,52.2,20,0 days 20:00:00.000000000
2019-04-12 21:00:00,38.41,45.85,21,0 days 21:00:00.000000000
2019-04-12 22:00:00,32.7,36.81,22,0 days 22:00:00.000000000
2019-04-12 23:00:00,38.48,45.43,23,0 days 23:00:00.000000000
2019-04-13 00:00:00,23.12,25.97,0,0 days 00:00:00.000000000
2019-04-13 01:00:00,9.25,9.86,1,0 days 01:00:00.000000000
2019-04-13 02:00:00,10.31,10.88,2,0 days 02:00:00.000000000
2019-04-13 03:00:00,13.36,14.13,3,0 days 03:00:00.000000000
2019-04-13 04:00:00,20.55,21.43,4,0 days 04:00:00.000000000
2019-04-13 05:00:00,26.7,29.33,5,0 days 05:00:00.000000000
2019-04-13 06:00:00,39.76,45.93,6,0 days 06:00:00.000000000
2019-04-13 07:00:00,56.98,65.19,7,0 days 07:00:00.000000000
2019-04-13 08:00:00,61.49,70.03,8,0 days 08:00:00.000000000
2019-04-13 09:00:00,44.04,51.7,9,0 days 09:00:00.000000000
2019-04-13 10:00:00,37.81,43.7,10,0 days 10:00:00.000000000
2019-04-13 11:00:00,30.33,33.07,11,0 days 11:00:00.000000000
2019-04-13 12:00:00,26.25,28.48,12,0 days 12:00:00.000000000
2019-04-13 13:00:00,29.39,32.27,13,0 days 13:00:00.000000000
2019-04-13 14:00:00,30.27,33.66,14,0 days 14:00:00.000000000
2019-04-13 15:00:00,27.61,29.91,15,0 days 15:00:00.000000000
2019-04-13 16:00:00,20.89,22.58,16,0 days 16:00:00.000000000
2019-04-13 17:00:00,18.2,19.3,17,0 days 17:00:00.000000000
2019-04-13 18:00:00,33.57,38.45,18,0 days 18:00:00.000000000
2019-04-13 19:00:00,43.73,51.04,19,0 days 19:00:00.000000000
2019-04-13 20:00:00,44.46,53.59,20,0 days 20:00:00.000000000
2019-04-13 21:00:00,50.54,61.48,21,0 days 21:00:00.000000000
2019-04-13 22:00:00,46.95,57.43,22,0 days 22:00:00.000000000
2019-04-13 23:00:00,47.74,57.98,23,0 days 23:00:00.000000000
2019-04-14 00:00:00,47.06,57.43,0,0 days 00:00:00.000000000
2019-04-14 01:00:00,36.19,42.32,1,0 days 01:00:00.000000000
2019-04-14 02:00:00,32.2,36.01,2,0 days 02:00:00.000000000
2019-04-14 03:00:00,31.56,34.93,3,0 days 03:00:00.000000000
2019-04-14 04:00:00,28.93,32.41,4,0 days 04:00:00.000000000
2019-04-14 05:00:00,9.44,9.93,5,0 days 05:00:00.000000000
2019-04-14 06:00:00,19.4,21.02,6,0 days 06:00:00.000000000
2019-04-14 07:00:00,45.58,54.42,7,0 days 07:00:00.000000000
2019-04-14 08:00:00,57.7,67.78,8,0 days 08:00:00.000000000
2019-04-14 09:00:00,58.41,68.59,9,0 days 09:00:00.000000000
2019-04-14 10:00:00,49.81,59.47,10,0 days 10:00:00.000000000
2019-04-14 11:00:00,39.47,46.37,11,0 days 11:00:00.000000000
2019-04-14 12:00:00,29.85,32.81,12,0 days 12:00:00.000000000
2019-04-14 13:00:00,30.98,33.43,13,0 days 13:00:00.000000000
2019-04-14 14:00:00,36.15,42.11,14,0 days 14:00:00.000000000
2019-04-14 15:00:00,28.91,31.24,15,0 days 15:00:00.000000000
2019-04-14 16:00:00,24.74,26.16,16,0 days 16:00:00.000000000
2019-04-14 17:00:00,25.54,27.17,17,0 days 17:00:00.000000000
2019-04-14 18:00:00,29.26,32.08,18,0 days 18:00:00.000000000
2019-04-14 19:00:00,41.31,49.69,19,0 days 19:00:00.000000000
2019-04-14 20:00:00,53.63,64.34,20,0 days 20:00:00.000000000
2019-04-14 21:00:00,55.36,67.53,21,0 days 21:00:00.000000000
2019-04-14 22:00:00,48.91,60.75,22,0 days 22:00:00.000000000
2019-04-14 23:00:00,45.11,54.36,23,0 days 23:00:00.000000000
2019-04-15 00:00:00,29.14,31.84,0,0 days 00:00:00.000000000
2019-04-15 01:00:00,26.92,29.77,1,0 days 01:00:00.000000000
2019-04-15 02:00:00,17.13,17.83,2,0 days 02:00:00.000000000
2019-04-15 03:00:00,21.76,22.72,3,0 days 03:00:00.000000000
2019-04-15 04:00:00,25.68,26.87,4,0 days 04:00:00.000000000
2019-04-15 05:00:00,32.4,35.58,5,0 days 05:00:00.000000000
2019-04-15 06:00:00,44.87,53.86,6,0 days 06:00:00.000000000
2019-04-15 07:00:00,85.72,91.03,7,0 days 07:00:00.000000000
2019-04-15 08:00:00,126.02,130.45,8,0 days 08:00:00.000000000
2019-04-15 09:00:00,133.04,137.79,9,0 days 09:00:00.000000000
2019-04-15 10:00:00,85.78,91.11,10,0 days 10:00:00.000000000
2019-04-15 11:00:00,63.92,70.46,11,0 days 11:00:00.000000000
2019-04-15 12:00:00,36.96,41.55,12,0 days 12:00:00.000000000
2019-04-15 13:00:00,28.55,31.45,13,0 days 13:00:00.000000000
2019-04-15 14:00:00,19.38,20.96,14,0 days 14:00:00.000000000
2019-04-15 15:00:00,29.16,33.22,15,0 days 15:00:00.000000000
2019-04-15 16:00:00,27.15,30.0,16,0 days 16:00:00.000000000
2019-04-15 17:00:00,37.69,42.84,17,0 days 17:00:00.000000000
2019-04-15 18:00:00,45.9,53.32,18,0 days 18:00:00.000000000
2019-04-15 19:00:00,44.02,52.04,19,0 days 19:00:00.000000000
2019-04-15 20:00:00,47.47,57.58,20,0 days 20:00:00.000000000
2019-04-15 21:00:00,55.01,65.42,21,0 days 21:00:00.000000000
2019-04-15 22:00:00,48.88,60.27,22,0 days 22:00:00.000000000
2019-04-15 23:00:00,50.1,62.1,23,0 days 23:00:00.000000000
2019-04-16 00:00:00,36.09,42.03,0,0 days 00:00:00.000000000
2019-04-16 01:00:00,30.43,33.67,1,0 days 01:00:00.000000000
2019-04-16 02:00:00,29.46,32.2,2,0 days 02:00:00.000000000
2019-04-16 03:00:00,31.11,34.28,3,0 days 03:00:00.000000000
2019-04-16 04:00:00,30.5,33.21,4,0 days 04:00:00.000000000
2019-04-16 05:00:00,47.02,56.94,5,0 days 05:00:00.000000000
2019-04-16 06:00:00,65.01,74.23,6,0 days 06:00:00.000000000
2019-04-16 07:00:00,77.3,84.46,7,0 days 07:00:00.000000000
2019-04-16 08:00:00,60.23,69.66,8,0 days 08:00:00.000000000
2019-04-16 09:00:00,49.38,58.97,9,0 days 09:00:00.000000000
2019-04-16 10:00:00,52.64,61.64,10,0 days 10:00:00.000000000
2019-04-16 11:00:00,46.96,53.66,11,0 days 11:00:00.000000000
2019-04-16 12:00:00,32.62,35.98,12,0 days 12:00:00.000000000
2019-04-16 13:00:00,34.04,38.76,13,0 days 13:00:00.000000000
2019-04-16 14:00:00,33.79,38.33,14,0 days 14:00:00.000000000
2019-04-16 15:00:00,32.32,36.49,15,0 days 15:00:00.000000000
2019-04-16 16:00:00,33.04,37.72,16,0 days 16:00:00.000000000
2019-04-16 17:00:00,31.35,35.0,17,0 days 17:00:00.000000000
2019-04-16 18:00:00,30.59,33.86,18,0 days 18:00:00.000000000
2019-04-16 19:00:00,34.97,40.52,19,0 days 19:00:00.000000000
2019-04-16 20:00:00,38.27,45.52,20,0 days 20:00:00.000000000
2019-04-16 21:00:00,35.47,41.33,21,0 days 21:00:00.000000000
2019-04-16 22:00:00,28.38,30.98,22,0 days 22:00:00.000000000
2019-04-16 23:00:00,27.86,30.68,23,0 days 23:00:00.000000000
2019-04-17 00:00:00,25.97,28.24,0,0 days 00:00:00.000000000
2019-04-17 01:00:00,16.87,17.99,1,0 days 01:00:00.000000000
2019-04-17 02:00:00,19.2,20.33,2,0 days 02:00:00.000000000
2019-04-17 03:00:00,22.64,24.22,3,0 days 03:00:00.000000000
2019-04-17 04:00:00,24.53,26.0,4,0 days 04:00:00.000000000
2019-04-17 05:00:00,32.03,35.51,5,0 days 05:00:00.000000000
2019-04-17 06:00:00,50.35,59.15,6,0 days 06:00:00.000000000
2019-04-17 07:00:00,74.71,82.53,7,0 days 07:00:00.000000000
2019-04-17 08:00:00,79.9,86.3,8,0 days 08:00:00.000000000
2019-04-17 09:00:00,86.55,91.43,9,0 days 09:00:00.000000000
2019-04-17 10:00:00,77.56,84.64,10,0 days 10:00:00.000000000
2019-04-17 11:00:00,60.51,70.06,11,0 days 11:00:00.000000000
2019-04-17 12:00:00,68.24,76.82,12,0 days 12:00:00.000000000
2019-04-17 13:00:00,48.51,56.0,13,0 days 13:00:00.000000000
2019-04-17 14:00:00,35.97,40.47,14,0 days 14:00:00.000000000
2019-04-17 15:00:00,35.8,40.51,15,0 days 15:00:00.000000000
2019-04-17 16:00:00,27.97,30.2,16,0 days 16:00:00.000000000
2019-04-17 17:00:00,31.35,35.15,17,0 days 17:00:00.000000000
2019-04-17 18:00:00,43.0,52.19,18,0 days 18:00:00.000000000
2019-04-17 19:00:00,73.17,80.74,19,0 days 19:00:00.000000000
2019-04-17 20:00:00,57.21,68.3,20,0 days 20:00:00.000000000
2019-04-17 21:00:00,69.35,78.91,21,0 days 21:00:00.000000000
2019-04-17 22:00:00,77.56,84.96,22,0 days 22:00:00.000000000
2019-04-17 23:00:00,107.65,114.37,23,0 days 23:00:00.000000000
2019-04-18 00:00:00,159.86,170.32,0,0 days 00:00:00.000000000
2019-04-18 01:00:00,175.6,189.12,1,0 days 01:00:00.000000000
2019-04-18 02:00:00,115.72,125.18,2,0 days 02:00:00.000000000
2019-04-18 03:00:00,89.41,97.23,3,0 days 03:00:00.000000000
2019-04-18 04:00:00,66.15,74.67,4,0 days 04:00:00.000000000
2019-04-18 05:00:00,73.16,80.02,5,0 days 05:00:00.000000000
2019-04-18 06:00:00,105.39,109.88,6,0 days 06:00:00.000000000
2019-04-18 07:00:00,143.91,151.06,7,0 days 07:00:00.000000000
2019-04-18 08:00:00,139.32,145.61,8,0 days 08:00:00.000000000
2019-04-18 09:00:00,71.95,79.47,9,0 days 09:00:00.000000000
2019-04-18 10:00:00,41.7,48.79,10,0 days 10:00:00.000000000
2019-04-18 11:00:00,33.82,38.47,11,0 days 11:00:00.000000000
2019-04-18 12:00:00,21.06,22.62,12,0 days 12:00:00.000000000
2019-04-18 13:00:00,20.79,22.68,13,0 days 13:00:00.000000000
2019-04-18 14:00:00,21.27,23.42,14,0 days 14:00:00.000000000
2019-04-18 15:00:00,26.9,30.03,15,0 days 15:00:00.000000000
2019-04-18 16:00:00,23.3,25.57,16,0 days 16:00:00.000000000
2019-04-18 17:00:00,30.47,35.05,17,0 days 17:00:00.000000000
2019-04-18 18:00:00,33.78,39.42,18,0 days 18:00:00.000000000
2019-04-18 19:00:00,46.98,55.27,19,0 days 19:00:00.000000000
2019-04-18 20:00:00,41.71,50.8,20,0 days 20:00:00.000000000
2019-04-18 21:00:00,47.08,58.08,21,0 days 21:00:00.000000000
2019-04-18 22:00:00,40.54,48.96,22,0 days 22:00:00.000000000
2019-04-18 23:00:00,51.9,62.56,23,0 days 23:00:00.000000000
2019-04-19 00:00:00,49.22,58.17,0,0 days 00:00:00.000000000
2019-04-19 01:00:00,41.52,50.1,1,0 days 01:00:00.000000000
2019-04-19 02:00:00,39.91,47.89,2,0 days 02:00:00.000000000
2019-04-19 03:00:00,47.5,57.49,3,0 days 03:00:00.000000000
2019-04-19 04:00:00,42.98,52.37,4,0 days 04:00:00.000000000
2019-04-19 05:00:00,59.69,69.09,5,0 days 05:00:00.000000000
2019-04-19 06:00:00,68.99,77.29,6,0 days 06:00:00.000000000
2019-04-19 07:00:00,81.45,88.04,7,0 days 07:00:00.000000000
2019-04-19 08:00:00,61.46,70.69,8,0 days 08:00:00.000000000
2019-04-19 09:00:00,52.71,62.25,9,0 days 09:00:00.000000000
2019-04-19 10:00:00,30.0,33.84,10,0 days 10:00:00.000000000
2019-04-19 11:00:00,23.22,25.13,11,0 days 11:00:00.000000000
2019-04-19 12:00:00,22.79,24.83,12,0 days 12:00:00.000000000
2019-04-19 13:00:00,19.94,21.28,13,0 days 13:00:00.000000000
2019-04-19 14:00:00,18.0,19.07,14,0 days 14:00:00.000000000
2019-04-19 15:00:00,18.95,20.23,15,0 days 15:00:00.000000000
2019-04-19 16:00:00,42.63,49.21,16,0 days 16:00:00.000000000
2019-04-19 17:00:00,30.41,34.25,17,0 days 17:00:00.000000000
2019-04-19 18:00:00,109.53,121.32,18,0 days 18:00:00.000000000
2019-04-19 19:00:00,113.63,128.24,19,0 days 19:00:00.000000000
2019-04-19 20:00:00,49.38,60.08,20,0 days 20:00:00.000000000
2019-04-19 21:00:00,46.61,57.77,21,0 days 21:00:00.000000000
2019-04-19 22:00:00,43.99,53.87,22,0 days 22:00:00.000000000
2019-04-19 23:00:00,43.94,51.9,23,0 days 23:00:00.000000000
2019-04-20 00:00:00,25.31,28.12,0,0 days 00:00:00.000000000
2019-04-20 01:00:00,22.66,24.91,1,0 days 01:00:00.000000000
2019-04-20 02:00:00,19.62,21.07,2,0 days 02:00:00.000000000
2019-04-20 03:00:00,24.88,27.64,3,0 days 03:00:00.000000000
2019-04-20 04:00:00,32.1,36.37,4,0 days 04:00:00.000000000
2019-04-20 05:00:00,43.38,51.2,5,0 days 05:00:00.000000000
2019-04-20 06:00:00,44.41,51.31,6,0 days 06:00:00.000000000
2019-04-20 07:00:00,44.17,52.09,7,0 days 07:00:00.000000000
2019-04-20 08:00:00,52.37,62.56,8,0 days 08:00:00.000000000
2019-04-20 09:00:00,65.45,74.88,9,0 days 09:00:00.000000000
2019-04-20 10:00:00,61.71,70.42,10,0 days 10:00:00.000000000
2019-04-20 11:00:00,28.97,31.9,11,0 days 11:00:00.000000000
2019-04-20 12:00:00,28.83,31.39,12,0 days 12:00:00.000000000
2019-04-20 13:00:00,26.81,28.78,13,0 days 13:00:00.000000000
2019-04-20 14:00:00,26.54,28.64,14,0 days 14:00:00.000000000
2019-04-20 15:00:00,26.07,28.17,15,0 days 15:00:00.000000000
2019-04-20 16:00:00,28.01,30.51,16,0 days 16:00:00.000000000
2019-04-20 17:00:00,29.32,32.01,17,0 days 17:00:00.000000000
2019-04-20 18:00:00,31.72,35.86,18,0 days 18:00:00.000000000
2019-04-20 19:00:00,39.7,46.63,19,0 days 19:00:00.000000000
2019-04-20 20:00:00,59.27,69.85,20,0 days 20:00:00.000000000
2019-04-20 21:00:00,55.25,66.36,21,0 days 21:00:00.000000000
2019-04-20 22:00:00,40.12,48.35,22,0 days 22:00:00.000000000
2019-04-20 23:00:00,56.09,67.71,23,0 days 23:00:00.000000000
2019-04-21 00:00:00,75.6,82.41,0,0 days 00:00:00.000000000
2019-04-21 01:00:00,63.04,72.58,1,0 days 01:00:00.000000000
2019-04-21 02:00:00,49.76,61.4,2,0 days 02:00:00.000000000
2019-04-21 03:00:00,46.21,56.55,3,0 days 03:00:00.000000000
2019-04-21 04:00:00,25.44,29.26,4,0 days 04:00:00.000000000
2019-04-21 05:00:00,5.25,5.62,5,0 days 05:00:00.000000000
2019-04-21 06:00:00,23.14,25.24,6,0 days 06:00:00.000000000
2019-04-21 07:00:00,40.81,47.72,7,0 days 07:00:00.000000000
2019-04-21 08:00:00,39.21,46.12,8,0 days 08:00:00.000000000
2019-04-21 09:00:00,34.09,38.67,9,0 days 09:00:00.000000000
