TimeStamp,PM1(Ug/m3),PM2.5(Ug/m3),PM10(Ug/m3),hour,Hour
2017-07-13 15:00:00,,,,15,0 days 15:00:00.000000000
2017-07-13 16:00:00,,,,16,0 days 16:00:00.000000000
2017-07-13 17:00:00,,,,17,0 days 17:00:00.000000000
2017-07-13 18:00:00,,,,18,0 days 18:00:00.000000000
2017-07-13 19:00:00,,,,19,0 days 19:00:00.000000000
2017-07-13 20:00:00,,,,20,0 days 20:00:00.000000000
2017-07-13 21:00:00,,,,21,0 days 21:00:00.000000000
2017-07-13 22:00:00,,,,22,0 days 22:00:00.000000000
2017-07-13 23:00:00,,,,23,0 days 23:00:00.000000000
2017-07-14 00:00:00,,,,0,0 days 00:00:00.000000000
2017-07-14 01:00:00,,,,1,0 days 01:00:00.000000000
2017-07-14 02:00:00,,,,2,0 days 02:00:00.000000000
2017-07-14 03:00:00,,,,3,0 days 03:00:00.000000000
2017-07-14 04:00:00,,,,4,0 days 04:00:00.000000000
2017-07-14 05:00:00,,,,5,0 days 05:00:00.000000000
2017-07-14 06:00:00,,,,6,0 days 06:00:00.000000000
2017-07-14 07:00:00,,,,7,0 days 07:00:00.000000000
2017-07-14 08:00:00,14.87,19.95,35.61,8,0 days 08:00:00.000000000
2017-07-14 09:00:00,10.45,14.42,34.58,9,0 days 09:00:00.000000000
2017-07-14 10:00:00,9.48,13.34,33.79,10,0 days 10:00:00.000000000
2017-07-14 11:00:00,10.0,14.03,34.77,11,0 days 11:00:00.000000000
2017-07-14 12:00:00,9.57,13.41,33.41,12,0 days 12:00:00.000000000
2017-07-14 13:00:00,9.67,13.65,44.79,13,0 days 13:00:00.000000000
2017-07-14 14:00:00,11.77,21.64,422.98,14,0 days 14:00:00.000000000
2017-07-14 15:00:00,12.48,18.43,77.29,15,0 days 15:00:00.000000000
2017-07-14 16:00:00,,,,16,0 days 16:00:00.000000000
2017-07-14 17:00:00,,,,17,0 days 17:00:00.000000000
2017-07-14 18:00:00,18.34,25.94,66.33,18,0 days 18:00:00.000000000
2017-07-14 19:00:00,23.42,33.99,138.88,19,0 days 19:00:00.000000000
2017-07-14 20:00:00,25.24,36.7,112.59,20,0 days 20:00:00.000000000
2017-07-14 21:00:00,18.45,25.42,52.25,21,0 days 21:00:00.000000000
2017-07-14 22:00:00,19.24,26.44,38.02,22,0 days 22:00:00.000000000
2017-07-14 23:00:00,,,,23,0 days 23:00:00.000000000
2017-07-15 00:00:00,,,,0,0 days 00:00:00.000000000
2017-07-15 01:00:00,,,,1,0 days 01:00:00.000000000
2017-07-15 02:00:00,,,,2,0 days 02:00:00.000000000
2017-07-15 03:00:00,,,,3,0 days 03:00:00.000000000
2017-07-15 04:00:00,23.57,32.12,64.67,4,0 days 04:00:00.000000000
2017-07-15 05:00:00,19.77,27.0,61.17,5,0 days 05:00:00.000000000
2017-07-15 06:00:00,22.84,31.57,78.62,6,0 days 06:00:00.000000000
2017-07-15 07:00:00,18.24,24.84,62.39,7,0 days 07:00:00.000000000
2017-07-15 08:00:00,14.79,20.25,50.02,8,0 days 08:00:00.000000000
2017-07-15 09:00:00,13.19,18.23,43.66,9,0 days 09:00:00.000000000
2017-07-15 10:00:00,11.33,16.42,60.58,10,0 days 10:00:00.000000000
2017-07-15 11:00:00,15.89,22.29,50.0,11,0 days 11:00:00.000000000
2017-07-15 12:00:00,19.07,25.75,37.49,12,0 days 12:00:00.000000000
2017-07-15 13:00:00,21.37,29.1,52.77,13,0 days 13:00:00.000000000
2017-07-15 14:00:00,31.94,43.78,90.34,14,0 days 14:00:00.000000000
2017-07-15 15:00:00,24.34,33.43,63.14,15,0 days 15:00:00.000000000
2017-07-15 16:00:00,31.51,44.07,96.23,16,0 days 16:00:00.000000000
2017-07-15 17:00:00,44.59,65.07,162.09,17,0 days 17:00:00.000000000
2017-07-15 18:00:00,43.88,62.51,135.95,18,0 days 18:00:00.000000000
2017-07-15 19:00:00,33.31,46.57,91.27,19,0 days 19:00:00.000000000
2017-07-15 20:00:00,38.87,56.46,145.89,20,0 days 20:00:00.000000000
2017-07-15 21:00:00,36.34,52.89,116.84,21,0 days 21:00:00.000000000
2017-07-15 22:00:00,35.28,53.2,130.76,22,0 days 22:00:00.000000000
