TimeStamp,PM1(Ug/m3),PM2.5(Ug/m3),PM10(Ug/m3),field8,hour,Hour
2018-11-27 14:00:00,0.04,0.09,0.1,4.34,14,0 days 14:00:00.000000000
2018-11-27 15:00:00,0.08,0.16,0.17,4.33,15,0 days 15:00:00.000000000
2018-11-27 16:00:00,0.1,0.19,0.21,4.33,16,0 days 16:00:00.000000000
2018-11-27 17:00:00,0.12,0.24,0.27,4.34,17,0 days 17:00:00.000000000
2018-11-27 18:00:00,0.14,0.27,0.31,4.33,18,0 days 18:00:00.000000000
2018-11-27 19:00:00,0.17,0.32,0.36,4.35,19,0 days 19:00:00.000000000
2018-11-27 20:00:00,0.15,0.29,0.32,4.35,20,0 days 20:00:00.000000000
2018-11-27 21:00:00,0.15,0.3,0.34,4.35,21,0 days 21:00:00.000000000
2018-11-27 22:00:00,0.19,0.34,0.39,4.37,22,0 days 22:00:00.000000000
2018-11-27 23:00:00,0.2,0.36,0.4,4.41,23,0 days 23:00:00.000000000
2018-11-28 00:00:00,0.21,0.37,0.42,4.39,0,0 days 00:00:00.000000000
2018-11-28 01:00:00,0.24,0.43,0.48,4.4,1,0 days 01:00:00.000000000
2018-11-28 02:00:00,0.25,0.44,0.49,4.39,2,0 days 02:00:00.000000000
2018-11-28 03:00:00,0.25,0.43,0.47,4.39,3,0 days 03:00:00.000000000
2018-11-28 04:00:00,0.16,0.29,0.33,4.38,4,0 days 04:00:00.000000000
2018-11-28 05:00:00,0.05,0.1,0.11,4.38,5,0 days 05:00:00.000000000
2018-11-28 06:00:00,0.05,0.1,0.11,4.37,6,0 days 06:00:00.000000000
2018-11-28 07:00:00,0.06,0.12,0.13,4.36,7,0 days 07:00:00.000000000
2018-11-28 08:00:00,0.05,0.1,0.1,4.33,8,0 days 08:00:00.000000000
2018-11-28 09:00:00,0.05,0.1,0.1,4.33,9,0 days 09:00:00.000000000
2018-11-28 10:00:00,0.03,0.06,0.06,4.32,10,0 days 10:00:00.000000000
2018-11-28 11:00:00,0.03,0.05,0.06,4.34,11,0 days 11:00:00.000000000
2018-11-28 12:00:00,0.03,0.05,0.06,4.36,12,0 days 12:00:00.000000000
2018-11-28 13:00:00,,,,,13,0 days 13:00:00.000000000
2018-11-28 14:00:00,,,,,14,0 days 14:00:00.000000000
2018-11-28 15:00:00,,,,,15,0 days 15:00:00.000000000
2018-11-28 16:00:00,,,,,16,0 days 16:00:00.000000000
2018-11-28 17:00:00,,,,,17,0 days 17:00:00.000000000
2018-11-28 18:00:00,,,,,18,0 days 18:00:00.000000000
2018-11-28 19:00:00,,,,,19,0 days 19:00:00.000000000
2018-11-28 20:00:00,,,,,20,0 days 20:00:00.000000000
2018-11-28 21:00:00,,,,,21,0 days 21:00:00.000000000
2018-11-28 22:00:00,,,,,22,0 days 22:00:00.000000000
2018-11-28 23:00:00,,,,,23,0 days 23:00:00.000000000
2018-11-29 00:00:00,,,,,0,0 days 00:00:00.000000000
2018-11-29 01:00:00,,,,,1,0 days 01:00:00.000000000
2018-11-29 02:00:00,,,,,2,0 days 02:00:00.000000000
2018-11-29 03:00:00,,,,,3,0 days 03:00:00.000000000
2018-11-29 04:00:00,,,,,4,0 days 04:00:00.000000000
2018-11-29 05:00:00,,,,,5,0 days 05:00:00.000000000
2018-11-29 06:00:00,,,,,6,0 days 06:00:00.000000000
2018-11-29 07:00:00,,,,,7,0 days 07:00:00.000000000
2018-11-29 08:00:00,,,,,8,0 days 08:00:00.000000000
2018-11-29 09:00:00,,,,,9,0 days 09:00:00.000000000
2018-11-29 10:00:00,,,,,10,0 days 10:00:00.000000000
2018-11-29 11:00:00,,,,,11,0 days 11:00:00.000000000
2018-11-29 12:00:00,,,,,12,0 days 12:00:00.000000000
2018-11-29 13:00:00,,,,,13,0 days 13:00:00.000000000
2018-11-29 14:00:00,,,,,14,0 days 14:00:00.000000000
2018-11-29 15:00:00,,,,,15,0 days 15:00:00.000000000
2018-11-29 16:00:00,,,,,16,0 days 16:00:00.000000000
2018-11-29 17:00:00,,,,,17,0 days 17:00:00.000000000
2018-11-29 18:00:00,,,,,18,0 days 18:00:00.000000000
2018-11-29 19:00:00,,,,,19,0 days 19:00:00.000000000
2018-11-29 20:00:00,,,,,20,0 days 20:00:00.000000000
2018-11-29 21:00:00,,,,,21,0 days 21:00:00.000000000
2018-11-29 22:00:00,,,,,22,0 days 22:00:00.000000000
2018-11-29 23:00:00,,,,,23,0 days 23:00:00.000000000
2018-11-30 00:00:00,,,,,0,0 days 00:00:00.000000000
2018-11-30 01:00:00,,,,,1,0 days 01:00:00.000000000
2018-11-30 02:00:00,,,,,2,0 days 02:00:00.000000000
2018-11-30 03:00:00,,,,,3,0 days 03:00:00.000000000
2018-11-30 04:00:00,,,,,4,0 days 04:00:00.000000000
2018-11-30 05:00:00,,,,,5,0 days 05:00:00.000000000
2018-11-30 06:00:00,,,,,6,0 days 06:00:00.000000000
2018-11-30 07:00:00,,,,,7,0 days 07:00:00.000000000
2018-11-30 08:00:00,,,,,8,0 days 08:00:00.000000000
2018-11-30 09:00:00,,,,,9,0 days 09:00:00.000000000
2018-11-30 10:00:00,,,,,10,0 days 10:00:00.000000000
2018-11-30 11:00:00,,,,,11,0 days 11:00:00.000000000
2018-11-30 12:00:00,,,,,12,0 days 12:00:00.000000000
2018-11-30 13:00:00,,,,,13,0 days 13:00:00.000000000
2018-11-30 14:00:00,,,,,14,0 days 14:00:00.000000000
2018-11-30 15:00:00,,,,,15,0 days 15:00:00.000000000
2018-11-30 16:00:00,,,,,16,0 days 16:00:00.000000000
2018-11-30 17:00:00,,,,,17,0 days 17:00:00.000000000
2018-11-30 18:00:00,,,,,18,0 days 18:00:00.000000000
2018-11-30 19:00:00,,,,,19,0 days 19:00:00.000000000
2018-11-30 20:00:00,,,,,20,0 days 20:00:00.000000000
2018-11-30 21:00:00,,,,,21,0 days 21:00:00.000000000
2018-11-30 22:00:00,,,,,22,0 days 22:00:00.000000000
2018-11-30 23:00:00,,,,,23,0 days 23:00:00.000000000
2018-12-01 00:00:00,,,,,0,0 days 00:00:00.000000000
2018-12-01 01:00:00,,,,,1,0 days 01:00:00.000000000
2018-12-01 02:00:00,,,,,2,0 days 02:00:00.000000000
2018-12-01 03:00:00,,,,,3,0 days 03:00:00.000000000
2018-12-01 04:00:00,,,,,4,0 days 04:00:00.000000000
2018-12-01 05:00:00,,,,,5,0 days 05:00:00.000000000
2018-12-01 06:00:00,,,,,6,0 days 06:00:00.000000000
2018-12-01 07:00:00,0.08,0.14,0.15,4.38,7,0 days 07:00:00.000000000
2018-12-01 08:00:00,0.06,0.12,0.13,4.39,8,0 days 08:00:00.000000000
2018-12-01 09:00:00,0.07,0.13,0.14,4.38,9,0 days 09:00:00.000000000
2018-12-01 10:00:00,0.03,0.05,0.06,4.36,10,0 days 10:00:00.000000000
2018-12-01 11:00:00,0.04,0.07,0.08,4.36,11,0 days 11:00:00.000000000
2018-12-01 12:00:00,0.05,0.09,0.1,4.38,12,0 days 12:00:00.000000000
2018-12-01 13:00:00,0.09,0.17,0.18,4.39,13,0 days 13:00:00.000000000
2018-12-01 14:00:00,0.1,0.19,0.21,4.38,14,0 days 14:00:00.000000000
2018-12-01 15:00:00,0.1,0.19,0.21,4.38,15,0 days 15:00:00.000000000
2018-12-01 16:00:00,0.1,0.19,0.2,4.39,16,0 days 16:00:00.000000000
2018-12-01 17:00:00,0.13,0.25,0.27,4.39,17,0 days 17:00:00.000000000
2018-12-01 18:00:00,0.14,0.26,0.3,4.38,18,0 days 18:00:00.000000000
2018-12-01 19:00:00,0.13,0.24,0.27,4.39,19,0 days 19:00:00.000000000
2018-12-01 20:00:00,0.15,0.29,0.33,4.39,20,0 days 20:00:00.000000000
2018-12-01 21:00:00,0.14,0.25,0.28,4.39,21,0 days 21:00:00.000000000
2018-12-01 22:00:00,0.17,0.31,0.35,4.38,22,0 days 22:00:00.000000000
2018-12-01 23:00:00,0.17,0.29,0.33,4.37,23,0 days 23:00:00.000000000
2018-12-02 00:00:00,0.19,0.35,0.4,4.38,0,0 days 00:00:00.000000000
2018-12-02 01:00:00,0.23,0.42,0.47,4.38,1,0 days 01:00:00.000000000
2018-12-02 02:00:00,0.21,0.38,0.43,4.38,2,0 days 02:00:00.000000000
2018-12-02 03:00:00,0.26,0.45,0.5,4.39,3,0 days 03:00:00.000000000
2018-12-02 04:00:00,0.23,0.41,0.46,4.37,4,0 days 04:00:00.000000000
2018-12-02 05:00:00,0.13,0.25,0.28,4.38,5,0 days 05:00:00.000000000
2018-12-02 06:00:00,0.11,0.22,0.24,4.39,6,0 days 06:00:00.000000000
2018-12-02 07:00:00,0.07,0.14,0.16,4.37,7,0 days 07:00:00.000000000
2018-12-02 08:00:00,0.06,0.12,0.13,4.38,8,0 days 08:00:00.000000000
2018-12-02 09:00:00,0.07,0.14,0.15,4.37,9,0 days 09:00:00.000000000
2018-12-02 10:00:00,0.12,0.23,0.26,4.36,10,0 days 10:00:00.000000000
2018-12-02 11:00:00,0.08,0.16,0.17,4.36,11,0 days 11:00:00.000000000
2018-12-02 12:00:00,0.07,0.14,0.15,4.38,12,0 days 12:00:00.000000000
2018-12-02 13:00:00,0.1,0.19,0.21,4.38,13,0 days 13:00:00.000000000
2018-12-02 14:00:00,0.09,0.17,0.19,4.36,14,0 days 14:00:00.000000000
2018-12-02 15:00:00,0.11,0.22,0.24,4.34,15,0 days 15:00:00.000000000
2018-12-02 16:00:00,0.12,0.24,0.27,4.35,16,0 days 16:00:00.000000000
2018-12-02 17:00:00,0.13,0.27,0.31,4.37,17,0 days 17:00:00.000000000
2018-12-02 18:00:00,0.14,0.27,0.31,4.38,18,0 days 18:00:00.000000000
2018-12-02 19:00:00,0.19,0.34,0.39,4.38,19,0 days 19:00:00.000000000
2018-12-02 20:00:00,0.25,0.45,0.51,4.38,20,0 days 20:00:00.000000000
2018-12-02 21:00:00,0.27,0.47,0.52,4.38,21,0 days 21:00:00.000000000
2018-12-02 22:00:00,0.29,0.51,0.56,4.39,22,0 days 22:00:00.000000000
2018-12-02 23:00:00,0.32,0.56,0.62,4.38,23,0 days 23:00:00.000000000
2018-12-03 00:00:00,0.33,0.55,0.6,4.37,0,0 days 00:00:00.000000000
2018-12-03 01:00:00,0.28,0.46,0.5,4.37,1,0 days 01:00:00.000000000
2018-12-03 02:00:00,0.33,0.55,0.59,4.37,2,0 days 02:00:00.000000000
2018-12-03 03:00:00,0.28,0.46,0.5,4.38,3,0 days 03:00:00.000000000
2018-12-03 04:00:00,0.09,0.16,0.16,4.39,4,0 days 04:00:00.000000000
2018-12-03 05:00:00,0.1,0.18,0.2,4.39,5,0 days 05:00:00.000000000
2018-12-03 06:00:00,0.13,0.23,0.26,4.4,6,0 days 06:00:00.000000000
2018-12-03 07:00:00,0.11,0.2,0.21,4.36,7,0 days 07:00:00.000000000
2018-12-03 08:00:00,0.04,0.07,0.08,4.35,8,0 days 08:00:00.000000000
2018-12-03 09:00:00,0.04,0.07,0.08,4.37,9,0 days 09:00:00.000000000
2018-12-03 10:00:00,0.02,0.05,0.05,4.38,10,0 days 10:00:00.000000000
2018-12-03 11:00:00,0.05,0.1,0.11,4.38,11,0 days 11:00:00.000000000
2018-12-03 12:00:00,0.08,0.14,0.14,4.38,12,0 days 12:00:00.000000000
2018-12-03 13:00:00,0.05,0.09,0.1,4.37,13,0 days 13:00:00.000000000
2018-12-03 14:00:00,0.09,0.18,0.2,4.35,14,0 days 14:00:00.000000000
2018-12-03 15:00:00,0.22,0.4,0.44,4.36,15,0 days 15:00:00.000000000
2018-12-03 16:00:00,0.33,0.54,0.6,4.36,16,0 days 16:00:00.000000000
2018-12-03 17:00:00,0.37,0.61,0.67,4.37,17,0 days 17:00:00.000000000
2018-12-03 18:00:00,0.38,0.66,0.74,4.37,18,0 days 18:00:00.000000000
2018-12-03 19:00:00,0.42,0.7,0.78,4.36,19,0 days 19:00:00.000000000
2018-12-03 20:00:00,0.39,0.66,0.73,4.37,20,0 days 20:00:00.000000000
2018-12-03 21:00:00,0.42,0.68,0.74,4.37,21,0 days 21:00:00.000000000
2018-12-03 22:00:00,0.39,0.64,0.7,4.37,22,0 days 22:00:00.000000000
2018-12-03 23:00:00,0.35,0.58,0.63,4.37,23,0 days 23:00:00.000000000
2018-12-04 00:00:00,0.33,0.55,0.6,4.36,0,0 days 00:00:00.000000000
2018-12-04 01:00:00,0.35,0.58,0.64,4.36,1,0 days 01:00:00.000000000
2018-12-04 02:00:00,0.43,0.7,0.77,4.35,2,0 days 02:00:00.000000000
2018-12-04 03:00:00,0.34,0.55,0.61,4.38,3,0 days 03:00:00.000000000
2018-12-04 04:00:00,0.17,0.28,0.29,4.38,4,0 days 04:00:00.000000000
2018-12-04 05:00:00,0.06,0.11,0.11,4.37,5,0 days 05:00:00.000000000
2018-12-04 06:00:00,0.11,0.2,0.22,4.37,6,0 days 06:00:00.000000000
2018-12-04 07:00:00,0.13,0.23,0.25,4.37,7,0 days 07:00:00.000000000
2018-12-04 08:00:00,0.13,0.24,0.26,4.37,8,0 days 08:00:00.000000000
2018-12-04 09:00:00,0.12,0.22,0.24,4.38,9,0 days 09:00:00.000000000
2018-12-04 10:00:00,0.15,0.26,0.28,4.39,10,0 days 10:00:00.000000000
2018-12-04 11:00:00,0.19,0.34,0.38,4.39,11,0 days 11:00:00.000000000
2018-12-04 12:00:00,0.11,0.2,0.21,4.37,12,0 days 12:00:00.000000000
2018-12-04 13:00:00,0.03,0.05,0.06,4.36,13,0 days 13:00:00.000000000
2018-12-04 14:00:00,0.05,0.1,0.11,4.37,14,0 days 14:00:00.000000000
2018-12-04 15:00:00,0.06,0.11,0.12,4.35,15,0 days 15:00:00.000000000
2018-12-04 16:00:00,0.09,0.17,0.18,4.34,16,0 days 16:00:00.000000000
2018-12-04 17:00:00,0.11,0.2,0.22,4.35,17,0 days 17:00:00.000000000
2018-12-04 18:00:00,0.13,0.23,0.25,4.34,18,0 days 18:00:00.000000000
2018-12-04 19:00:00,0.14,0.26,0.28,4.33,19,0 days 19:00:00.000000000
2018-12-04 20:00:00,0.15,0.26,0.29,4.36,20,0 days 20:00:00.000000000
2018-12-04 21:00:00,0.15,0.26,0.27,4.38,21,0 days 21:00:00.000000000
2018-12-04 22:00:00,0.14,0.23,0.25,4.38,22,0 days 22:00:00.000000000
2018-12-04 23:00:00,0.15,0.26,0.28,4.38,23,0 days 23:00:00.000000000
2018-12-05 00:00:00,0.2,0.34,0.36,4.37,0,0 days 00:00:00.000000000
2018-12-05 01:00:00,0.17,0.29,0.3,4.37,1,0 days 01:00:00.000000000
2018-12-05 02:00:00,0.18,0.3,0.32,4.38,2,0 days 02:00:00.000000000
2018-12-05 03:00:00,0.15,0.25,0.26,4.39,3,0 days 03:00:00.000000000
2018-12-05 04:00:00,0.1,0.17,0.18,4.38,4,0 days 04:00:00.000000000
2018-12-05 05:00:00,0.08,0.15,0.16,4.39,5,0 days 05:00:00.000000000
2018-12-05 06:00:00,0.05,0.1,0.1,4.37,6,0 days 06:00:00.000000000
2018-12-05 07:00:00,0.03,0.06,0.06,4.38,7,0 days 07:00:00.000000000
2018-12-05 08:00:00,0.03,0.07,0.07,4.33,8,0 days 08:00:00.000000000
2018-12-05 09:00:00,0.12,0.2,0.21,4.4,9,0 days 09:00:00.000000000
2018-12-05 10:00:00,0.1,0.18,0.19,4.4,10,0 days 10:00:00.000000000
2018-12-05 11:00:00,0.03,0.06,0.07,4.4,11,0 days 11:00:00.000000000
2018-12-05 12:00:00,0.03,0.06,0.06,4.39,12,0 days 12:00:00.000000000
2018-12-05 13:00:00,0.03,0.06,0.07,4.39,13,0 days 13:00:00.000000000
2018-12-05 14:00:00,0.04,0.09,0.09,4.39,14,0 days 14:00:00.000000000
2018-12-05 15:00:00,0.07,0.13,0.14,4.39,15,0 days 15:00:00.000000000
2018-12-05 16:00:00,0.08,0.16,0.17,4.39,16,0 days 16:00:00.000000000
2018-12-05 17:00:00,0.08,0.14,0.16,4.39,17,0 days 17:00:00.000000000
2018-12-05 18:00:00,0.24,0.42,0.47,4.39,18,0 days 18:00:00.000000000
2018-12-05 19:00:00,0.28,0.5,0.55,4.39,19,0 days 19:00:00.000000000
2018-12-05 20:00:00,0.31,0.55,0.61,4.39,20,0 days 20:00:00.000000000
2018-12-05 21:00:00,0.28,0.48,0.53,4.39,21,0 days 21:00:00.000000000
2018-12-05 22:00:00,0.38,0.63,0.69,4.38,22,0 days 22:00:00.000000000
2018-12-05 23:00:00,0.35,0.6,0.66,4.38,23,0 days 23:00:00.000000000
2018-12-06 00:00:00,0.29,0.5,0.54,4.38,0,0 days 00:00:00.000000000
2018-12-06 01:00:00,0.3,0.51,0.56,4.37,1,0 days 01:00:00.000000000
2018-12-06 02:00:00,0.33,0.57,0.63,4.37,2,0 days 02:00:00.000000000
2018-12-06 03:00:00,0.29,0.48,0.51,4.36,3,0 days 03:00:00.000000000
2018-12-06 04:00:00,0.14,0.24,0.25,4.37,4,0 days 04:00:00.000000000
2018-12-06 05:00:00,0.07,0.13,0.14,4.37,5,0 days 05:00:00.000000000
2018-12-06 06:00:00,0.03,0.06,0.06,4.35,6,0 days 06:00:00.000000000
2018-12-06 07:00:00,0.02,0.05,0.06,4.34,7,0 days 07:00:00.000000000
2018-12-06 08:00:00,0.03,0.07,0.08,4.36,8,0 days 08:00:00.000000000
2018-12-06 09:00:00,0.04,0.08,0.09,4.35,9,0 days 09:00:00.000000000
2018-12-06 10:00:00,0.04,0.07,0.08,4.37,10,0 days 10:00:00.000000000
2018-12-06 11:00:00,0.05,0.1,0.1,4.37,11,0 days 11:00:00.000000000
2018-12-06 12:00:00,0.05,0.11,0.12,4.37,12,0 days 12:00:00.000000000
2018-12-06 13:00:00,0.03,0.06,0.07,4.38,13,0 days 13:00:00.000000000
2018-12-06 14:00:00,0.03,0.07,0.08,4.38,14,0 days 14:00:00.000000000
2018-12-06 15:00:00,0.11,0.21,0.24,4.38,15,0 days 15:00:00.000000000
2018-12-06 16:00:00,0.16,0.29,0.32,4.38,16,0 days 16:00:00.000000000
2018-12-06 17:00:00,0.19,0.33,0.36,4.38,17,0 days 17:00:00.000000000
2018-12-06 18:00:00,0.25,0.44,0.5,4.38,18,0 days 18:00:00.000000000
2018-12-06 19:00:00,0.29,0.51,0.57,4.38,19,0 days 19:00:00.000000000
2018-12-06 20:00:00,0.23,0.4,0.45,4.38,20,0 days 20:00:00.000000000
2018-12-06 21:00:00,0.45,0.75,0.8,4.38,21,0 days 21:00:00.000000000
2018-12-06 22:00:00,0.42,0.7,0.76,4.37,22,0 days 22:00:00.000000000
2018-12-06 23:00:00,0.45,0.74,0.8,4.37,23,0 days 23:00:00.000000000
2018-12-07 00:00:00,0.41,0.69,0.74,4.39,0,0 days 00:00:00.000000000
2018-12-07 01:00:00,0.43,0.72,0.76,4.38,1,0 days 01:00:00.000000000
2018-12-07 02:00:00,0.34,0.57,0.61,4.37,2,0 days 02:00:00.000000000
2018-12-07 03:00:00,0.15,0.25,0.27,4.35,3,0 days 03:00:00.000000000
2018-12-07 04:00:00,0.06,0.11,0.12,4.35,4,0 days 04:00:00.000000000
2018-12-07 05:00:00,0.06,0.11,0.11,4.34,5,0 days 05:00:00.000000000
2018-12-07 06:00:00,0.04,0.08,0.08,4.35,6,0 days 06:00:00.000000000
2018-12-07 07:00:00,0.04,0.08,0.08,4.35,7,0 days 07:00:00.000000000
2018-12-07 08:00:00,0.03,0.06,0.06,4.34,8,0 days 08:00:00.000000000
2018-12-07 09:00:00,0.02,0.05,0.05,4.35,9,0 days 09:00:00.000000000
2018-12-07 10:00:00,0.03,0.06,0.06,4.35,10,0 days 10:00:00.000000000
2018-12-07 11:00:00,0.02,0.04,0.04,4.35,11,0 days 11:00:00.000000000
2018-12-07 12:00:00,0.04,0.09,0.1,4.35,12,0 days 12:00:00.000000000
2018-12-07 13:00:00,0.03,0.07,0.07,4.36,13,0 days 13:00:00.000000000
2018-12-07 14:00:00,0.04,0.08,0.09,4.37,14,0 days 14:00:00.000000000
2018-12-07 15:00:00,0.02,0.06,0.06,4.37,15,0 days 15:00:00.000000000
2018-12-07 16:00:00,0.05,0.1,0.11,4.37,16,0 days 16:00:00.000000000
2018-12-07 17:00:00,0.12,0.23,0.25,4.37,17,0 days 17:00:00.000000000
2018-12-07 18:00:00,0.15,0.29,0.33,4.36,18,0 days 18:00:00.000000000
2018-12-07 19:00:00,0.15,0.28,0.32,4.36,19,0 days 19:00:00.000000000
2018-12-07 20:00:00,0.16,0.31,0.36,4.36,20,0 days 20:00:00.000000000
2018-12-07 21:00:00,0.18,0.31,0.34,4.36,21,0 days 21:00:00.000000000
2018-12-07 22:00:00,0.28,0.5,0.56,4.36,22,0 days 22:00:00.000000000
2018-12-07 23:00:00,0.22,0.39,0.44,4.36,23,0 days 23:00:00.000000000
2018-12-08 00:00:00,0.27,0.46,0.52,4.36,0,0 days 00:00:00.000000000
2018-12-08 01:00:00,0.3,0.5,0.55,4.36,1,0 days 01:00:00.000000000
2018-12-08 02:00:00,0.28,0.47,0.53,4.37,2,0 days 02:00:00.000000000
2018-12-08 03:00:00,0.29,0.49,0.55,4.36,3,0 days 03:00:00.000000000
2018-12-08 04:00:00,0.26,0.44,0.47,4.36,4,0 days 04:00:00.000000000
2018-12-08 05:00:00,0.11,0.19,0.2,4.37,5,0 days 05:00:00.000000000
2018-12-08 06:00:00,0.08,0.15,0.16,4.37,6,0 days 06:00:00.000000000
2018-12-08 07:00:00,0.04,0.08,0.09,4.37,7,0 days 07:00:00.000000000
2018-12-08 08:00:00,0.04,0.08,0.09,4.36,8,0 days 08:00:00.000000000
2018-12-08 09:00:00,0.02,0.05,0.06,4.36,9,0 days 09:00:00.000000000
2018-12-08 10:00:00,0.03,0.07,0.07,4.36,10,0 days 10:00:00.000000000
2018-12-08 11:00:00,0.02,0.04,0.05,4.37,11,0 days 11:00:00.000000000
2018-12-08 12:00:00,0.02,0.05,0.05,4.36,12,0 days 12:00:00.000000000
2018-12-08 13:00:00,0.02,0.05,0.06,4.37,13,0 days 13:00:00.000000000
2018-12-08 14:00:00,0.03,0.07,0.07,4.38,14,0 days 14:00:00.000000000
2018-12-08 15:00:00,0.03,0.07,0.08,4.37,15,0 days 15:00:00.000000000
2018-12-08 16:00:00,0.04,0.08,0.09,4.35,16,0 days 16:00:00.000000000
2018-12-08 17:00:00,0.03,0.07,0.07,4.37,17,0 days 17:00:00.000000000
2018-12-08 18:00:00,0.06,0.11,0.12,4.37,18,0 days 18:00:00.000000000
2018-12-08 19:00:00,0.06,0.11,0.12,4.38,19,0 days 19:00:00.000000000
2018-12-08 20:00:00,0.06,0.11,0.12,4.39,20,0 days 20:00:00.000000000
2018-12-08 21:00:00,0.08,0.15,0.16,4.38,21,0 days 21:00:00.000000000
2018-12-08 22:00:00,0.1,0.18,0.19,4.38,22,0 days 22:00:00.000000000
2018-12-08 23:00:00,0.06,0.09,0.1,4.38,23,0 days 23:00:00.000000000
2018-12-09 00:00:00,0.04,0.06,0.07,4.38,0,0 days 00:00:00.000000000
2018-12-09 01:00:00,0.01,0.03,0.03,4.39,1,0 days 01:00:00.000000000
2018-12-09 02:00:00,0.01,0.03,0.03,4.38,2,0 days 02:00:00.000000000
2018-12-09 03:00:00,0.01,0.02,0.02,4.38,3,0 days 03:00:00.000000000
2018-12-09 04:00:00,0.02,0.03,0.03,4.38,4,0 days 04:00:00.000000000
2018-12-09 05:00:00,0.02,0.04,0.05,4.37,5,0 days 05:00:00.000000000
2018-12-09 06:00:00,0.07,0.12,0.13,4.38,6,0 days 06:00:00.000000000
2018-12-09 07:00:00,0.09,0.16,0.18,4.38,7,0 days 07:00:00.000000000
2018-12-09 08:00:00,0.1,0.17,0.18,4.38,8,0 days 08:00:00.000000000
2018-12-09 09:00:00,0.05,0.1,0.1,4.38,9,0 days 09:00:00.000000000
2018-12-09 10:00:00,0.03,0.07,0.07,4.38,10,0 days 10:00:00.000000000
2018-12-09 11:00:00,0.03,0.05,0.06,4.38,11,0 days 11:00:00.000000000
2018-12-09 12:00:00,0.03,0.07,0.07,4.38,12,0 days 12:00:00.000000000
2018-12-09 13:00:00,0.03,0.05,0.06,4.38,13,0 days 13:00:00.000000000
2018-12-09 14:00:00,0.05,0.1,0.11,4.37,14,0 days 14:00:00.000000000
2018-12-09 15:00:00,0.08,0.14,0.14,4.38,15,0 days 15:00:00.000000000
2018-12-09 16:00:00,0.17,0.28,0.29,4.38,16,0 days 16:00:00.000000000
2018-12-09 17:00:00,0.16,0.26,0.27,4.38,17,0 days 17:00:00.000000000
2018-12-09 18:00:00,0.16,0.27,0.28,4.38,18,0 days 18:00:00.000000000
2018-12-09 19:00:00,0.17,0.29,0.3,4.37,19,0 days 19:00:00.000000000
2018-12-09 20:00:00,0.21,0.35,0.37,4.38,20,0 days 20:00:00.000000000
2018-12-09 21:00:00,0.18,0.3,0.31,4.37,21,0 days 21:00:00.000000000
2018-12-09 22:00:00,0.14,0.23,0.24,4.38,22,0 days 22:00:00.000000000
2018-12-09 23:00:00,0.14,0.24,0.24,4.38,23,0 days 23:00:00.000000000
2018-12-10 00:00:00,0.15,0.25,0.26,4.38,0,0 days 00:00:00.000000000
2018-12-10 01:00:00,0.14,0.23,0.24,4.37,1,0 days 01:00:00.000000000
2018-12-10 02:00:00,0.1,0.16,0.17,4.36,2,0 days 02:00:00.000000000
2018-12-10 03:00:00,0.08,0.14,0.15,4.36,3,0 days 03:00:00.000000000
2018-12-10 04:00:00,0.11,0.18,0.18,4.36,4,0 days 04:00:00.000000000
2018-12-10 05:00:00,0.16,0.26,0.27,4.37,5,0 days 05:00:00.000000000
2018-12-10 06:00:00,0.18,0.31,0.33,4.36,6,0 days 06:00:00.000000000
2018-12-10 07:00:00,0.14,0.25,0.27,4.36,7,0 days 07:00:00.000000000
2018-12-10 08:00:00,0.15,0.27,0.29,4.37,8,0 days 08:00:00.000000000
2018-12-10 09:00:00,0.12,0.2,0.22,4.37,9,0 days 09:00:00.000000000
2018-12-10 10:00:00,0.01,0.03,0.03,4.37,10,0 days 10:00:00.000000000
2018-12-10 11:00:00,0.03,0.07,0.07,4.36,11,0 days 11:00:00.000000000
2018-12-10 12:00:00,0.03,0.07,0.08,4.36,12,0 days 12:00:00.000000000
2018-12-10 13:00:00,0.03,0.06,0.06,4.36,13,0 days 13:00:00.000000000
2018-12-10 14:00:00,0.02,0.05,0.05,4.36,14,0 days 14:00:00.000000000
2018-12-10 15:00:00,0.03,0.06,0.06,4.36,15,0 days 15:00:00.000000000
2018-12-10 16:00:00,0.22,0.39,0.43,4.36,16,0 days 16:00:00.000000000
2018-12-10 17:00:00,0.23,0.41,0.46,4.36,17,0 days 17:00:00.000000000
2018-12-10 18:00:00,0.3,0.51,0.56,4.38,18,0 days 18:00:00.000000000
2018-12-10 19:00:00,0.36,0.62,0.69,4.39,19,0 days 19:00:00.000000000
2018-12-10 20:00:00,0.39,0.64,0.7,4.39,20,0 days 20:00:00.000000000
2018-12-10 21:00:00,0.45,0.73,0.78,4.38,21,0 days 21:00:00.000000000
2018-12-10 22:00:00,0.55,0.88,0.93,4.34,22,0 days 22:00:00.000000000
2018-12-10 23:00:00,0.44,0.71,0.76,4.34,23,0 days 23:00:00.000000000
2018-12-11 00:00:00,0.42,0.68,0.72,4.38,0,0 days 00:00:00.000000000
2018-12-11 01:00:00,0.42,0.67,0.7,4.38,1,0 days 01:00:00.000000000
2018-12-11 02:00:00,0.37,0.58,0.62,4.38,2,0 days 02:00:00.000000000
2018-12-11 03:00:00,0.25,0.4,0.43,4.38,3,0 days 03:00:00.000000000
2018-12-11 04:00:00,0.0,0.01,0.01,4.38,4,0 days 04:00:00.000000000
