TimeStamp,PM2.5(Ug/m3),PM10(Ug/m3),hour,Hour
2019-04-28 17:00:00,44.12,52.15,17,0 days 17:00:00.000000000
2019-04-28 18:00:00,63.32,73.79,18,0 days 18:00:00.000000000
2019-04-28 19:00:00,70.31,81.95,19,0 days 19:00:00.000000000
2019-04-28 20:00:00,74.77,86.06,20,0 days 20:00:00.000000000
2019-04-28 21:00:00,70.71,82.43,21,0 days 21:00:00.000000000
2019-04-28 22:00:00,58.04,68.83,22,0 days 22:00:00.000000000
2019-04-28 23:00:00,49.28,58.95,23,0 days 23:00:00.000000000
2019-04-29 00:00:00,41.4,49.84,0,0 days 00:00:00.000000000
2019-04-29 01:00:00,39.09,46.47,1,0 days 01:00:00.000000000
2019-04-29 02:00:00,34.24,40.85,2,0 days 02:00:00.000000000
2019-04-29 03:00:00,30.97,36.81,3,0 days 03:00:00.000000000
2019-04-29 04:00:00,33.39,39.57,4,0 days 04:00:00.000000000
2019-04-29 05:00:00,43.98,51.37,5,0 days 05:00:00.000000000
2019-04-29 06:00:00,66.64,75.27,6,0 days 06:00:00.000000000
2019-04-29 07:00:00,81.48,92.04,7,0 days 07:00:00.000000000
2019-04-29 08:00:00,74.43,85.02,8,0 days 08:00:00.000000000
2019-04-29 09:00:00,61.91,71.53,9,0 days 09:00:00.000000000
2019-04-29 10:00:00,60.8,69.8,10,0 days 10:00:00.000000000
2019-04-29 11:00:00,39.12,45.92,11,0 days 11:00:00.000000000
2019-04-29 12:00:00,34.18,40.12,12,0 days 12:00:00.000000000
2019-04-29 13:00:00,33.59,39.2,13,0 days 13:00:00.000000000
2019-04-29 14:00:00,37.11,45.7,14,0 days 14:00:00.000000000
2019-04-29 15:00:00,26.99,31.62,15,0 days 15:00:00.000000000
2019-04-29 16:00:00,28.31,33.09,16,0 days 16:00:00.000000000
2019-04-29 17:00:00,39.94,48.34,17,0 days 17:00:00.000000000
2019-04-29 18:00:00,76.36,89.62,18,0 days 18:00:00.000000000
2019-04-29 19:00:00,59.4,72.67,19,0 days 19:00:00.000000000
2019-04-29 20:00:00,67.4,80.22,20,0 days 20:00:00.000000000
2019-04-29 21:00:00,56.59,67.64,21,0 days 21:00:00.000000000
2019-04-29 22:00:00,40.13,47.57,22,0 days 22:00:00.000000000
2019-04-29 23:00:00,57.84,69.96,23,0 days 23:00:00.000000000
2019-04-30 00:00:00,29.33,35.24,0,0 days 00:00:00.000000000
2019-04-30 01:00:00,39.09,46.47,1,0 days 01:00:00.000000000
2019-04-30 02:00:00,34.24,40.85,2,0 days 02:00:00.000000000
2019-04-30 03:00:00,30.97,36.81,3,0 days 03:00:00.000000000
2019-04-30 04:00:00,33.39,39.57,4,0 days 04:00:00.000000000
2019-04-30 05:00:00,43.98,51.37,5,0 days 05:00:00.000000000
2019-04-30 06:00:00,66.64,75.27,6,0 days 06:00:00.000000000
2019-04-30 07:00:00,81.48,92.04,7,0 days 07:00:00.000000000
2019-04-30 08:00:00,54.88,64.26,8,0 days 08:00:00.000000000
2019-04-30 09:00:00,48.99,58.37,9,0 days 09:00:00.000000000
2019-04-30 10:00:00,44.12,51.99,10,0 days 10:00:00.000000000
2019-04-30 11:00:00,38.46,45.57,11,0 days 11:00:00.000000000
2019-04-30 12:00:00,32.39,38.4,12,0 days 12:00:00.000000000
2019-04-30 13:00:00,29.88,35.0,13,0 days 13:00:00.000000000
2019-04-30 14:00:00,24.99,28.88,14,0 days 14:00:00.000000000
2019-04-30 15:00:00,25.56,29.62,15,0 days 15:00:00.000000000
2019-04-30 16:00:00,26.65,30.99,16,0 days 16:00:00.000000000
2019-04-30 17:00:00,51.78,61.03,17,0 days 17:00:00.000000000
2019-04-30 18:00:00,44.48,54.78,18,0 days 18:00:00.000000000
2019-04-30 19:00:00,68.73,79.79,19,0 days 19:00:00.000000000
2019-04-30 20:00:00,70.16,80.34,20,0 days 20:00:00.000000000
2019-04-30 21:00:00,54.14,65.21,21,0 days 21:00:00.000000000
2019-04-30 22:00:00,46.22,55.76,22,0 days 22:00:00.000000000
2019-04-30 23:00:00,40.19,48.97,23,0 days 23:00:00.000000000
2019-05-01 00:00:00,44.08,54.89,0,0 days 00:00:00.000000000
2019-05-01 01:00:00,35.2,42.15,1,0 days 01:00:00.000000000
2019-05-01 02:00:00,48.74,59.97,2,0 days 02:00:00.000000000
2019-05-01 03:00:00,48.33,59.46,3,0 days 03:00:00.000000000
2019-05-01 04:00:00,37.73,45.89,4,0 days 04:00:00.000000000
2019-05-01 05:00:00,50.91,60.1,5,0 days 05:00:00.000000000
2019-05-01 06:00:00,77.53,86.53,6,0 days 06:00:00.000000000
2019-05-01 07:00:00,118.97,131.16,7,0 days 07:00:00.000000000
2019-05-01 08:00:00,76.09,87.09,8,0 days 08:00:00.000000000
2019-05-01 09:00:00,41.4,51.27,9,0 days 09:00:00.000000000
2019-05-01 10:00:00,62.79,71.6,10,0 days 10:00:00.000000000
2019-05-01 11:00:00,33.07,39.2,11,0 days 11:00:00.000000000
2019-05-01 12:00:00,31.56,37.21,12,0 days 12:00:00.000000000
2019-05-01 13:00:00,26.47,30.45,13,0 days 13:00:00.000000000
2019-05-01 14:00:00,25.31,29.73,14,0 days 14:00:00.000000000
2019-05-01 15:00:00,26.33,30.83,15,0 days 15:00:00.000000000
2019-05-01 16:00:00,30.26,35.71,16,0 days 16:00:00.000000000
2019-05-01 17:00:00,52.94,61.6,17,0 days 17:00:00.000000000
2019-05-01 18:00:00,54.48,66.27,18,0 days 18:00:00.000000000
2019-05-01 19:00:00,59.25,70.48,19,0 days 19:00:00.000000000
2019-05-01 20:00:00,85.22,96.6,20,0 days 20:00:00.000000000
2019-05-01 21:00:00,96.73,108.28,21,0 days 21:00:00.000000000
2019-05-01 22:00:00,50.73,60.93,22,0 days 22:00:00.000000000
2019-05-01 23:00:00,46.46,54.32,23,0 days 23:00:00.000000000
2019-05-02 00:00:00,31.55,37.52,0,0 days 00:00:00.000000000
2019-05-02 01:00:00,32.38,38.16,1,0 days 01:00:00.000000000
2019-05-02 02:00:00,39.79,47.69,2,0 days 02:00:00.000000000
2019-05-02 03:00:00,39.02,47.41,3,0 days 03:00:00.000000000
2019-05-02 04:00:00,43.51,53.03,4,0 days 04:00:00.000000000
2019-05-02 05:00:00,52.97,61.6,5,0 days 05:00:00.000000000
2019-05-02 06:00:00,114.16,123.56,6,0 days 06:00:00.000000000
2019-05-02 07:00:00,96.78,107.32,7,0 days 07:00:00.000000000
2019-05-02 08:00:00,69.32,81.07,8,0 days 08:00:00.000000000
2019-05-02 09:00:00,57.9,68.28,9,0 days 09:00:00.000000000
2019-05-02 10:00:00,51.74,62.27,10,0 days 10:00:00.000000000
2019-05-02 11:00:00,40.74,48.05,11,0 days 11:00:00.000000000
2019-05-02 12:00:00,26.51,31.03,12,0 days 12:00:00.000000000
2019-05-02 13:00:00,32.9,39.12,13,0 days 13:00:00.000000000
2019-05-02 14:00:00,35.86,42.26,14,0 days 14:00:00.000000000
2019-05-02 15:00:00,37.74,45.92,15,0 days 15:00:00.000000000
2019-05-02 16:00:00,37.7,45.84,16,0 days 16:00:00.000000000
2019-05-02 17:00:00,79.64,93.8,17,0 days 17:00:00.000000000
2019-05-02 18:00:00,95.91,107.96,18,0 days 18:00:00.000000000
2019-05-02 19:00:00,95.14,107.69,19,0 days 19:00:00.000000000
2019-05-02 20:00:00,98.83,109.7,20,0 days 20:00:00.000000000
2019-05-02 21:00:00,67.81,79.11,21,0 days 21:00:00.000000000
2019-05-02 22:00:00,59.46,71.97,22,0 days 22:00:00.000000000
2019-05-02 23:00:00,54.63,67.05,23,0 days 23:00:00.000000000
2019-05-03 00:00:00,52.2,64.86,0,0 days 00:00:00.000000000
2019-05-03 01:00:00,42.54,52.81,1,0 days 01:00:00.000000000
2019-05-03 02:00:00,37.12,44.8,2,0 days 02:00:00.000000000
2019-05-03 03:00:00,41.8,50.72,3,0 days 03:00:00.000000000
2019-05-03 04:00:00,38.1,45.96,4,0 days 04:00:00.000000000
2019-05-03 05:00:00,65.0,75.13,5,0 days 05:00:00.000000000
2019-05-03 06:00:00,111.48,121.7,6,0 days 06:00:00.000000000
2019-05-03 07:00:00,124.34,135.39,7,0 days 07:00:00.000000000
2019-05-03 08:00:00,156.33,175.35,8,0 days 08:00:00.000000000
2019-05-03 09:00:00,60.41,70.59,9,0 days 09:00:00.000000000
2019-05-03 10:00:00,63.18,72.12,10,0 days 10:00:00.000000000
2019-05-03 11:00:00,40.89,48.4,11,0 days 11:00:00.000000000
2019-05-03 12:00:00,32.08,38.19,12,0 days 12:00:00.000000000
2019-05-03 13:00:00,33.59,39.63,13,0 days 13:00:00.000000000
2019-05-03 14:00:00,34.12,39.56,14,0 days 14:00:00.000000000
2019-05-03 15:00:00,30.6,35.62,15,0 days 15:00:00.000000000
2019-05-03 16:00:00,32.72,38.64,16,0 days 16:00:00.000000000
2019-05-03 17:00:00,44.43,53.8,17,0 days 17:00:00.000000000
2019-05-03 18:00:00,71.44,81.07,18,0 days 18:00:00.000000000
2019-05-03 19:00:00,115.3,131.44,19,0 days 19:00:00.000000000
2019-05-03 20:00:00,68.01,81.07,20,0 days 20:00:00.000000000
2019-05-03 21:00:00,81.62,96.51,21,0 days 21:00:00.000000000
2019-05-03 22:00:00,139.39,153.01,22,0 days 22:00:00.000000000
2019-05-03 23:00:00,43.79,54.6,23,0 days 23:00:00.000000000
2019-05-04 00:00:00,39.74,49.41,0,0 days 00:00:00.000000000
2019-05-04 01:00:00,25.79,29.95,1,0 days 01:00:00.000000000
2019-05-04 02:00:00,19.07,22.21,2,0 days 02:00:00.000000000
2019-05-04 03:00:00,20.01,23.18,3,0 days 03:00:00.000000000
2019-05-04 04:00:00,25.74,29.69,4,0 days 04:00:00.000000000
2019-05-04 05:00:00,33.48,38.57,5,0 days 05:00:00.000000000
2019-05-04 06:00:00,39.95,46.89,6,0 days 06:00:00.000000000
2019-05-04 07:00:00,49.8,60.19,7,0 days 07:00:00.000000000
2019-05-04 08:00:00,46.4,56.53,8,0 days 08:00:00.000000000
2019-05-04 09:00:00,49.74,58.53,9,0 days 09:00:00.000000000
2019-05-04 10:00:00,52.61,61.17,10,0 days 10:00:00.000000000
2019-05-04 11:00:00,38.31,45.29,11,0 days 11:00:00.000000000
2019-05-04 12:00:00,35.96,42.54,12,0 days 12:00:00.000000000
2019-05-04 13:00:00,31.22,36.92,13,0 days 13:00:00.000000000
2019-05-04 14:00:00,23.65,27.39,14,0 days 14:00:00.000000000
2019-05-04 15:00:00,28.6,33.8,15,0 days 15:00:00.000000000
2019-05-04 16:00:00,36.74,43.07,16,0 days 16:00:00.000000000
2019-05-04 17:00:00,45.82,53.96,17,0 days 17:00:00.000000000
2019-05-04 18:00:00,57.63,69.02,18,0 days 18:00:00.000000000
2019-05-04 19:00:00,55.31,68.41,19,0 days 19:00:00.000000000
2019-05-04 20:00:00,70.98,83.02,20,0 days 20:00:00.000000000
2019-05-04 21:00:00,54.14,66.85,21,0 days 21:00:00.000000000
2019-05-04 22:00:00,54.97,67.6,22,0 days 22:00:00.000000000
2019-05-04 23:00:00,42.08,50.49,23,0 days 23:00:00.000000000
2019-05-05 00:00:00,24.43,29.28,0,0 days 00:00:00.000000000
2019-05-05 01:00:00,18.44,21.47,1,0 days 01:00:00.000000000
2019-05-05 02:00:00,18.26,21.21,2,0 days 02:00:00.000000000
2019-05-05 03:00:00,16.6,19.72,3,0 days 03:00:00.000000000
2019-05-05 04:00:00,15.2,17.58,4,0 days 04:00:00.000000000
2019-05-05 05:00:00,16.91,19.43,5,0 days 05:00:00.000000000
2019-05-05 06:00:00,25.63,29.92,6,0 days 06:00:00.000000000
2019-05-05 07:00:00,45.43,55.96,7,0 days 07:00:00.000000000
2019-05-05 08:00:00,59.0,68.63,8,0 days 08:00:00.000000000
2019-05-05 09:00:00,36.27,43.15,9,0 days 09:00:00.000000000
2019-05-05 10:00:00,54.35,63.52,10,0 days 10:00:00.000000000
2019-05-05 11:00:00,46.63,56.14,11,0 days 11:00:00.000000000
2019-05-05 12:00:00,40.44,48.75,12,0 days 12:00:00.000000000
2019-05-05 13:00:00,29.23,34.43,13,0 days 13:00:00.000000000
2019-05-05 14:00:00,21.54,24.91,14,0 days 14:00:00.000000000
2019-05-05 15:00:00,28.76,33.59,15,0 days 15:00:00.000000000
2019-05-05 16:00:00,27.14,31.95,16,0 days 16:00:00.000000000
2019-05-05 17:00:00,32.33,38.52,17,0 days 17:00:00.000000000
2019-05-05 18:00:00,45.36,55.0,18,0 days 18:00:00.000000000
2019-05-05 19:00:00,57.95,68.48,19,0 days 19:00:00.000000000
2019-05-05 20:00:00,58.6,69.0,20,0 days 20:00:00.000000000
2019-05-05 21:00:00,42.66,53.09,21,0 days 21:00:00.000000000
2019-05-05 22:00:00,60.65,70.04,22,0 days 22:00:00.000000000
2019-05-05 23:00:00,21.79,25.26,23,0 days 23:00:00.000000000
2019-05-06 00:00:00,27.05,31.09,0,0 days 00:00:00.000000000
2019-05-06 01:00:00,18.14,21.01,1,0 days 01:00:00.000000000
2019-05-06 02:00:00,20.43,23.74,2,0 days 02:00:00.000000000
2019-05-06 03:00:00,24.46,28.18,3,0 days 03:00:00.000000000
2019-05-06 04:00:00,20.46,23.97,4,0 days 04:00:00.000000000
2019-05-06 05:00:00,38.4,44.34,5,0 days 05:00:00.000000000
2019-05-06 06:00:00,88.95,98.32,6,0 days 06:00:00.000000000
2019-05-06 07:00:00,80.01,90.67,7,0 days 07:00:00.000000000
2019-05-06 08:00:00,39.88,48.04,8,0 days 08:00:00.000000000
2019-05-06 09:00:00,55.55,63.16,9,0 days 09:00:00.000000000
2019-05-06 10:00:00,29.48,34.52,10,0 days 10:00:00.000000000
2019-05-06 11:00:00,31.94,37.18,11,0 days 11:00:00.000000000
2019-05-06 12:00:00,24.78,28.8,12,0 days 12:00:00.000000000
2019-05-06 13:00:00,29.94,34.81,13,0 days 13:00:00.000000000
2019-05-06 14:00:00,23.58,27.6,14,0 days 14:00:00.000000000
2019-05-06 15:00:00,24.0,28.17,15,0 days 15:00:00.000000000
2019-05-06 16:00:00,27.59,32.53,16,0 days 16:00:00.000000000
2019-05-06 17:00:00,26.19,30.77,17,0 days 17:00:00.000000000
2019-05-06 18:00:00,45.58,55.05,18,0 days 18:00:00.000000000
2019-05-06 19:00:00,57.25,67.8,19,0 days 19:00:00.000000000
2019-05-06 20:00:00,61.25,73.49,20,0 days 20:00:00.000000000
2019-05-06 21:00:00,41.28,51.51,21,0 days 21:00:00.000000000
2019-05-06 22:00:00,28.78,34.19,22,0 days 22:00:00.000000000
2019-05-06 23:00:00,31.98,38.54,23,0 days 23:00:00.000000000
2019-05-07 00:00:00,17.77,21.27,0,0 days 00:00:00.000000000
2019-05-07 01:00:00,11.38,14.37,1,0 days 01:00:00.000000000
2019-05-07 02:00:00,8.02,9.65,2,0 days 02:00:00.000000000
2019-05-07 03:00:00,10.27,11.9,3,0 days 03:00:00.000000000
2019-05-07 04:00:00,10.71,12.53,4,0 days 04:00:00.000000000
2019-05-07 05:00:00,19.62,22.66,5,0 days 05:00:00.000000000
2019-05-07 06:00:00,69.61,78.58,6,0 days 06:00:00.000000000
2019-05-07 07:00:00,77.74,87.18,7,0 days 07:00:00.000000000
2019-05-07 08:00:00,37.86,44.71,8,0 days 08:00:00.000000000
2019-05-07 09:00:00,48.07,57.11,9,0 days 09:00:00.000000000
2019-05-07 10:00:00,65.6,75.0,10,0 days 10:00:00.000000000
2019-05-07 11:00:00,31.7,35.91,11,0 days 11:00:00.000000000
2019-05-07 12:00:00,27.4,31.79,12,0 days 12:00:00.000000000
2019-05-07 13:00:00,23.93,27.89,13,0 days 13:00:00.000000000
2019-05-07 14:00:00,44.24,50.66,14,0 days 14:00:00.000000000
2019-05-07 15:00:00,28.43,33.49,15,0 days 15:00:00.000000000
2019-05-07 16:00:00,37.99,44.08,16,0 days 16:00:00.000000000
2019-05-07 17:00:00,43.0,49.85,17,0 days 17:00:00.000000000
2019-05-07 18:00:00,50.8,59.3,18,0 days 18:00:00.000000000
2019-05-07 19:00:00,118.25,126.74,19,0 days 19:00:00.000000000
2019-05-07 20:00:00,88.75,96.89,20,0 days 20:00:00.000000000
2019-05-07 21:00:00,69.13,79.03,21,0 days 21:00:00.000000000
2019-05-07 22:00:00,44.29,51.82,22,0 days 22:00:00.000000000
2019-05-07 23:00:00,31.18,36.54,23,0 days 23:00:00.000000000
2019-05-08 00:00:00,28.06,32.62,0,0 days 00:00:00.000000000
2019-05-08 01:00:00,31.33,37.0,1,0 days 01:00:00.000000000
2019-05-08 02:00:00,28.02,33.21,2,0 days 02:00:00.000000000
2019-05-08 03:00:00,26.36,30.28,3,0 days 03:00:00.000000000
2019-05-08 04:00:00,21.45,25.09,4,0 days 04:00:00.000000000
2019-05-08 05:00:00,25.77,30.54,5,0 days 05:00:00.000000000
2019-05-08 06:00:00,68.25,77.65,6,0 days 06:00:00.000000000
2019-05-08 07:00:00,71.91,82.15,7,0 days 07:00:00.000000000
2019-05-08 08:00:00,42.05,50.71,8,0 days 08:00:00.000000000
2019-05-08 09:00:00,46.77,56.86,9,0 days 09:00:00.000000000
2019-05-08 10:00:00,108.31,121.07,10,0 days 10:00:00.000000000
2019-05-08 11:00:00,35.33,41.33,11,0 days 11:00:00.000000000
2019-05-08 12:00:00,46.15,54.27,12,0 days 12:00:00.000000000
2019-05-08 13:00:00,29.67,35.0,13,0 days 13:00:00.000000000
2019-05-08 14:00:00,24.04,27.48,14,0 days 14:00:00.000000000
2019-05-08 15:00:00,27.99,33.56,15,0 days 15:00:00.000000000
2019-05-08 16:00:00,48.71,56.17,16,0 days 16:00:00.000000000
2019-05-08 17:00:00,41.53,49.16,17,0 days 17:00:00.000000000
2019-05-08 18:00:00,46.25,56.28,18,0 days 18:00:00.000000000
2019-05-08 19:00:00,43.73,55.04,19,0 days 19:00:00.000000000
2019-05-08 20:00:00,59.67,72.19,20,0 days 20:00:00.000000000
2019-05-08 21:00:00,42.58,52.45,21,0 days 21:00:00.000000000
2019-05-08 22:00:00,51.21,60.94,22,0 days 22:00:00.000000000
2019-05-08 23:00:00,217.06,238.18,23,0 days 23:00:00.000000000
2019-05-09 00:00:00,49.4,60.22,0,0 days 00:00:00.000000000
2019-05-09 01:00:00,49.71,60.02,1,0 days 01:00:00.000000000
2019-05-09 02:00:00,44.57,53.75,2,0 days 02:00:00.000000000
2019-05-09 03:00:00,42.04,51.24,3,0 days 03:00:00.000000000
2019-05-09 04:00:00,63.85,76.41,4,0 days 04:00:00.000000000
2019-05-09 05:00:00,80.65,90.74,5,0 days 05:00:00.000000000
2019-05-09 06:00:00,128.67,141.52,6,0 days 06:00:00.000000000
2019-05-09 07:00:00,86.87,98.15,7,0 days 07:00:00.000000000
2019-05-09 08:00:00,56.9,67.46,8,0 days 08:00:00.000000000
2019-05-09 09:00:00,51.55,61.18,9,0 days 09:00:00.000000000
2019-05-09 10:00:00,32.53,38.36,10,0 days 10:00:00.000000000
2019-05-09 11:00:00,25.88,30.27,11,0 days 11:00:00.000000000
2019-05-09 12:00:00,26.85,31.38,12,0 days 12:00:00.000000000
2019-05-09 13:00:00,35.93,41.01,13,0 days 13:00:00.000000000
2019-05-09 14:00:00,30.9,35.45,14,0 days 14:00:00.000000000
2019-05-09 15:00:00,29.83,35.05,15,0 days 15:00:00.000000000
2019-05-09 16:00:00,28.68,33.82,16,0 days 16:00:00.000000000
2019-05-09 17:00:00,51.02,60.48,17,0 days 17:00:00.000000000
2019-05-09 18:00:00,64.05,75.48,18,0 days 18:00:00.000000000
2019-05-09 19:00:00,63.03,74.84,19,0 days 19:00:00.000000000
2019-05-09 20:00:00,94.64,107.62,20,0 days 20:00:00.000000000
2019-05-09 21:00:00,55.93,69.27,21,0 days 21:00:00.000000000
2019-05-09 22:00:00,68.69,82.05,22,0 days 22:00:00.000000000
2019-05-09 23:00:00,40.68,49.84,23,0 days 23:00:00.000000000
2019-05-10 00:00:00,99.54,115.2,0,0 days 00:00:00.000000000
2019-05-10 01:00:00,267.86,310.72,1,0 days 01:00:00.000000000
2019-05-10 02:00:00,141.12,165.29,2,0 days 02:00:00.000000000
2019-05-10 03:00:00,36.63,44.72,3,0 days 03:00:00.000000000
2019-05-10 04:00:00,61.5,73.97,4,0 days 04:00:00.000000000
2019-05-10 05:00:00,59.74,71.45,5,0 days 05:00:00.000000000
2019-05-10 06:00:00,54.82,67.02,6,0 days 06:00:00.000000000
2019-05-10 07:00:00,87.84,101.2,7,0 days 07:00:00.000000000
2019-05-10 08:00:00,61.9,73.21,8,0 days 08:00:00.000000000
2019-05-10 09:00:00,49.5,60.04,9,0 days 09:00:00.000000000
2019-05-10 10:00:00,63.41,73.57,10,0 days 10:00:00.000000000
2019-05-10 11:00:00,27.5,32.3,11,0 days 11:00:00.000000000
2019-05-10 12:00:00,24.95,29.1,12,0 days 12:00:00.000000000
2019-05-10 13:00:00,29.61,35.78,13,0 days 13:00:00.000000000
2019-05-10 14:00:00,35.58,43.3,14,0 days 14:00:00.000000000
2019-05-10 15:00:00,26.35,30.79,15,0 days 15:00:00.000000000
2019-05-10 16:00:00,28.27,33.03,16,0 days 16:00:00.000000000
2019-05-10 17:00:00,43.13,53.34,17,0 days 17:00:00.000000000
2019-05-10 18:00:00,55.12,67.03,18,0 days 18:00:00.000000000
2019-05-10 19:00:00,55.08,66.26,19,0 days 19:00:00.000000000
2019-05-10 20:00:00,60.65,72.35,20,0 days 20:00:00.000000000
2019-05-10 21:00:00,46.78,58.21,21,0 days 21:00:00.000000000
2019-05-10 22:00:00,49.11,58.6,22,0 days 22:00:00.000000000
2019-05-10 23:00:00,39.34,47.82,23,0 days 23:00:00.000000000
2019-05-11 00:00:00,41.62,51.73,0,0 days 00:00:00.000000000
2019-05-11 01:00:00,78.26,96.44,1,0 days 01:00:00.000000000
2019-05-11 02:00:00,32.32,39.2,2,0 days 02:00:00.000000000
2019-05-11 03:00:00,25.97,29.91,3,0 days 03:00:00.000000000
2019-05-11 04:00:00,43.65,52.25,4,0 days 04:00:00.000000000
2019-05-11 05:00:00,44.54,53.51,5,0 days 05:00:00.000000000
2019-05-11 06:00:00,70.08,79.83,6,0 days 06:00:00.000000000
2019-05-11 07:00:00,58.5,67.37,7,0 days 07:00:00.000000000
2019-05-11 08:00:00,70.01,78.66,8,0 days 08:00:00.000000000
2019-05-11 09:00:00,57.0,66.22,9,0 days 09:00:00.000000000
2019-05-11 10:00:00,131.56,143.1,10,0 days 10:00:00.000000000
2019-05-11 11:00:00,63.6,73.1,11,0 days 11:00:00.000000000
2019-05-11 12:00:00,45.63,54.21,12,0 days 12:00:00.000000000
2019-05-11 13:00:00,35.51,42.51,13,0 days 13:00:00.000000000
2019-05-11 14:00:00,33.53,40.33,14,0 days 14:00:00.000000000
2019-05-11 15:00:00,31.61,36.94,15,0 days 15:00:00.000000000
2019-05-11 16:00:00,41.13,46.84,16,0 days 16:00:00.000000000
2019-05-11 17:00:00,48.03,57.08,17,0 days 17:00:00.000000000
2019-05-11 18:00:00,61.34,71.44,18,0 days 18:00:00.000000000
2019-05-11 19:00:00,67.23,77.17,19,0 days 19:00:00.000000000
2019-05-11 20:00:00,47.98,58.74,20,0 days 20:00:00.000000000
2019-05-11 21:00:00,47.76,59.11,21,0 days 21:00:00.000000000
2019-05-11 22:00:00,51.36,62.58,22,0 days 22:00:00.000000000
2019-05-11 23:00:00,62.08,72.8,23,0 days 23:00:00.000000000
2019-05-12 00:00:00,28.84,33.9,0,0 days 00:00:00.000000000
2019-05-12 01:00:00,27.37,31.58,1,0 days 01:00:00.000000000
2019-05-12 02:00:00,17.22,20.96,2,0 days 02:00:00.000000000
2019-05-12 03:00:00,11.85,13.82,3,0 days 03:00:00.000000000
2019-05-12 04:00:00,12.9,14.74,4,0 days 04:00:00.000000000
2019-05-12 05:00:00,20.44,23.11,5,0 days 05:00:00.000000000
2019-05-12 06:00:00,35.33,40.96,6,0 days 06:00:00.000000000
2019-05-12 07:00:00,45.38,52.53,7,0 days 07:00:00.000000000
2019-05-12 08:00:00,58.48,67.19,8,0 days 08:00:00.000000000
2019-05-12 09:00:00,57.9,67.41,9,0 days 09:00:00.000000000
2019-05-12 10:00:00,55.58,63.89,10,0 days 10:00:00.000000000
2019-05-12 11:00:00,29.84,34.83,11,0 days 11:00:00.000000000
2019-05-12 12:00:00,28.55,33.11,12,0 days 12:00:00.000000000
2019-05-12 13:00:00,30.6,35.79,13,0 days 13:00:00.000000000
2019-05-12 14:00:00,25.79,29.99,14,0 days 14:00:00.000000000
2019-05-12 15:00:00,26.21,30.7,15,0 days 15:00:00.000000000
2019-05-12 16:00:00,30.13,35.16,16,0 days 16:00:00.000000000
2019-05-12 17:00:00,43.11,50.99,17,0 days 17:00:00.000000000
2019-05-12 18:00:00,79.93,90.85,18,0 days 18:00:00.000000000
2019-05-12 19:00:00,72.83,85.69,19,0 days 19:00:00.000000000
2019-05-12 20:00:00,76.91,86.88,20,0 days 20:00:00.000000000
2019-05-12 21:00:00,57.89,68.21,21,0 days 21:00:00.000000000
2019-05-12 22:00:00,55.92,65.78,22,0 days 22:00:00.000000000
2019-05-12 23:00:00,55.97,66.05,23,0 days 23:00:00.000000000
2019-05-13 00:00:00,34.5,41.09,0,0 days 00:00:00.000000000
2019-05-13 01:00:00,27.37,31.88,1,0 days 01:00:00.000000000
2019-05-13 02:00:00,16.59,20.07,2,0 days 02:00:00.000000000
2019-05-13 03:00:00,11.7,13.73,3,0 days 03:00:00.000000000
2019-05-13 04:00:00,17.42,19.67,4,0 days 04:00:00.000000000
2019-05-13 05:00:00,16.67,19.48,5,0 days 05:00:00.000000000
2019-05-13 06:00:00,39.97,45.68,6,0 days 06:00:00.000000000
2019-05-13 07:00:00,80.97,89.57,7,0 days 07:00:00.000000000
2019-05-13 08:00:00,76.36,85.58,8,0 days 08:00:00.000000000
2019-05-13 09:00:00,48.84,57.3,9,0 days 09:00:00.000000000
2019-05-13 10:00:00,38.27,45.06,10,0 days 10:00:00.000000000
2019-05-13 11:00:00,30.69,35.88,11,0 days 11:00:00.000000000
2019-05-13 12:00:00,26.87,31.12,12,0 days 12:00:00.000000000
2019-05-13 13:00:00,25.33,29.56,13,0 days 13:00:00.000000000
2019-05-13 14:00:00,54.3,62.48,14,0 days 14:00:00.000000000
2019-05-13 15:00:00,46.04,53.54,15,0 days 15:00:00.000000000
2019-05-13 16:00:00,24.18,27.9,16,0 days 16:00:00.000000000
2019-05-13 17:00:00,28.83,33.56,17,0 days 17:00:00.000000000
2019-05-13 18:00:00,40.71,48.77,18,0 days 18:00:00.000000000
2019-05-13 19:00:00,54.31,64.51,19,0 days 19:00:00.000000000
2019-05-13 20:00:00,41.72,51.72,20,0 days 20:00:00.000000000
2019-05-13 21:00:00,54.25,65.37,21,0 days 21:00:00.000000000
2019-05-13 22:00:00,50.56,61.34,22,0 days 22:00:00.000000000
2019-05-13 23:00:00,35.88,43.2,23,0 days 23:00:00.000000000
2019-05-14 00:00:00,26.81,31.03,0,0 days 00:00:00.000000000
2019-05-14 01:00:00,20.84,23.61,1,0 days 01:00:00.000000000
2019-05-14 02:00:00,15.73,18.05,2,0 days 02:00:00.000000000
2019-05-14 03:00:00,27.11,31.54,3,0 days 03:00:00.000000000
2019-05-14 04:00:00,42.2,49.04,4,0 days 04:00:00.000000000
2019-05-14 05:00:00,43.98,52.47,5,0 days 05:00:00.000000000
2019-05-14 06:00:00,73.26,83.18,6,0 days 06:00:00.000000000
2019-05-14 07:00:00,96.33,105.73,7,0 days 07:00:00.000000000
2019-05-14 08:00:00,66.08,75.96,8,0 days 08:00:00.000000000
2019-05-14 09:00:00,50.14,58.15,9,0 days 09:00:00.000000000
