TimeStamp,PM1(Ug/m3),PM10(Ug/m3),PM2.5(Ug/m3),hour,Hour
2019-04-11 05:00:00,18.09,25.45,24.43,5,0 days 05:00:00.000000000
2019-04-11 06:00:00,21.84,31.9,29.54,6,0 days 06:00:00.000000000
2019-04-11 07:00:00,15.62,22.4,21.74,7,0 days 07:00:00.000000000
2019-04-11 08:00:00,16.91,24.66,23.72,8,0 days 08:00:00.000000000
2019-04-11 09:00:00,14.53,20.11,19.4,9,0 days 09:00:00.000000000
2019-04-11 10:00:00,10.22,14.11,13.53,10,0 days 10:00:00.000000000
2019-04-11 11:00:00,7.21,9.8,9.48,11,0 days 11:00:00.000000000
2019-04-11 12:00:00,7.19,9.67,9.41,12,0 days 12:00:00.000000000
2019-04-11 13:00:00,7.54,10.48,10.03,13,0 days 13:00:00.000000000
2019-04-11 14:00:00,6.76,9.5,9.06,14,0 days 14:00:00.000000000
2019-04-11 15:00:00,6.52,8.87,8.53,15,0 days 15:00:00.000000000
2019-04-11 16:00:00,5.79,7.89,7.64,16,0 days 16:00:00.000000000
2019-04-11 17:00:00,7.96,11.06,10.58,17,0 days 17:00:00.000000000
2019-04-11 18:00:00,13.57,21.18,18.85,18,0 days 18:00:00.000000000
2019-04-11 19:00:00,24.74,38.17,33.47,19,0 days 19:00:00.000000000
2019-04-11 20:00:00,20.56,30.87,28.69,20,0 days 20:00:00.000000000
2019-04-11 21:00:00,14.39,21.51,19.9,21,0 days 21:00:00.000000000
2019-04-11 22:00:00,12.64,20.69,18.65,22,0 days 22:00:00.000000000
2019-04-11 23:00:00,11.12,16.37,15.74,23,0 days 23:00:00.000000000
2019-04-12 00:00:00,8.47,11.86,11.35,0,0 days 00:00:00.000000000
2019-04-12 01:00:00,6.2,8.13,7.92,1,0 days 01:00:00.000000000
2019-04-12 02:00:00,6.54,8.68,8.46,2,0 days 02:00:00.000000000
2019-04-12 03:00:00,7.35,9.92,9.54,3,0 days 03:00:00.000000000
2019-04-12 04:00:00,7.79,10.24,9.9,4,0 days 04:00:00.000000000
2019-04-12 05:00:00,7.79,10.23,9.97,5,0 days 05:00:00.000000000
2019-04-12 06:00:00,3.21,4.51,4.37,6,0 days 06:00:00.000000000
2019-04-12 07:00:00,3.91,5.3,5.12,7,0 days 07:00:00.000000000
2019-04-12 08:00:00,7.07,10.02,9.54,8,0 days 08:00:00.000000000
2019-04-12 09:00:00,9.21,12.42,12.07,9,0 days 09:00:00.000000000
2019-04-12 10:00:00,11.01,17.44,15.64,10,0 days 10:00:00.000000000
2019-04-12 11:00:00,5.7,7.49,7.26,11,0 days 11:00:00.000000000
2019-04-12 12:00:00,6.56,8.31,8.06,12,0 days 12:00:00.000000000
2019-04-12 13:00:00,5.33,6.9,6.61,13,0 days 13:00:00.000000000
2019-04-12 14:00:00,4.92,6.37,6.17,14,0 days 14:00:00.000000000
2019-04-12 15:00:00,4.29,5.82,5.54,15,0 days 15:00:00.000000000
2019-04-12 16:00:00,7.0,9.49,9.14,16,0 days 16:00:00.000000000
2019-04-12 17:00:00,6.43,8.57,8.32,17,0 days 17:00:00.000000000
2019-04-12 18:00:00,13.55,20.29,18.51,18,0 days 18:00:00.000000000
2019-04-12 19:00:00,23.07,34.3,30.03,19,0 days 19:00:00.000000000
2019-04-12 20:00:00,19.77,27.78,26.46,20,0 days 20:00:00.000000000
2019-04-12 21:00:00,18.3,25.74,24.87,21,0 days 21:00:00.000000000
2019-04-12 22:00:00,13.66,17.99,17.48,22,0 days 22:00:00.000000000
2019-04-12 23:00:00,10.01,13.32,12.97,23,0 days 23:00:00.000000000
2019-04-13 00:00:00,8.55,11.95,11.46,0,0 days 00:00:00.000000000
2019-04-13 01:00:00,5.07,7.03,6.7,1,0 days 01:00:00.000000000
2019-04-13 02:00:00,4.46,6.17,5.91,2,0 days 02:00:00.000000000
2019-04-13 03:00:00,4.82,6.31,6.06,3,0 days 03:00:00.000000000
2019-04-13 04:00:00,10.22,13.93,13.43,4,0 days 04:00:00.000000000
2019-04-13 05:00:00,6.8,9.37,9.04,5,0 days 05:00:00.000000000
2019-04-13 06:00:00,10.65,14.14,13.69,6,0 days 06:00:00.000000000
2019-04-13 07:00:00,12.38,16.4,15.85,7,0 days 07:00:00.000000000
2019-04-13 08:00:00,13.19,17.46,16.97,8,0 days 08:00:00.000000000
2019-04-13 09:00:00,15.61,20.67,20.08,9,0 days 09:00:00.000000000
2019-04-13 10:00:00,10.14,13.16,12.88,10,0 days 10:00:00.000000000
2019-04-13 11:00:00,8.47,10.96,10.63,11,0 days 11:00:00.000000000
2019-04-13 12:00:00,7.5,9.77,9.55,12,0 days 12:00:00.000000000
2019-04-13 13:00:00,9.88,12.94,12.61,13,0 days 13:00:00.000000000
2019-04-13 14:00:00,10.22,13.48,13.06,14,0 days 14:00:00.000000000
2019-04-13 15:00:00,8.69,11.66,11.3,15,0 days 15:00:00.000000000
2019-04-13 16:00:00,6.64,8.99,8.69,16,0 days 16:00:00.000000000
2019-04-13 17:00:00,6.59,9.32,8.95,17,0 days 17:00:00.000000000
2019-04-13 18:00:00,12.25,17.25,16.56,18,0 days 18:00:00.000000000
2019-04-13 19:00:00,24.87,35.64,32.11,19,0 days 19:00:00.000000000
2019-04-13 20:00:00,36.92,51.19,40.65,20,0 days 20:00:00.000000000
2019-04-13 21:00:00,34.52,48.07,39.08,21,0 days 21:00:00.000000000
2019-04-13 22:00:00,23.48,32.57,30.42,22,0 days 22:00:00.000000000
2019-04-13 23:00:00,28.56,39.28,34.54,23,0 days 23:00:00.000000000
2019-04-14 00:00:00,40.21,55.79,42.45,0,0 days 00:00:00.000000000
2019-04-14 01:00:00,45.34,63.68,45.86,1,0 days 01:00:00.000000000
2019-04-14 02:00:00,38.55,53.37,42.0,2,0 days 02:00:00.000000000
2019-04-14 03:00:00,39.35,54.02,42.28,3,0 days 03:00:00.000000000
2019-04-14 04:00:00,8.29,11.99,11.17,4,0 days 04:00:00.000000000
2019-04-14 05:00:00,0.67,1.1,1.03,5,0 days 05:00:00.000000000
2019-04-14 06:00:00,4.14,5.84,5.5,6,0 days 06:00:00.000000000
2019-04-14 07:00:00,9.87,13.16,12.49,7,0 days 07:00:00.000000000
2019-04-14 08:00:00,55.93,75.72,51.8,8,0 days 08:00:00.000000000
2019-04-14 09:00:00,102.91,141.24,90.62,9,0 days 09:00:00.000000000
2019-04-14 10:00:00,64.83,89.62,61.13,10,0 days 10:00:00.000000000
2019-04-14 11:00:00,24.53,33.37,30.92,11,0 days 11:00:00.000000000
2019-04-14 12:00:00,21.2,29.3,28.06,12,0 days 12:00:00.000000000
2019-04-14 13:00:00,25.24,34.11,31.62,13,0 days 13:00:00.000000000
2019-04-14 14:00:00,18.29,23.98,22.78,14,0 days 14:00:00.000000000
2019-04-14 15:00:00,11.01,14.28,13.86,15,0 days 15:00:00.000000000
2019-04-14 16:00:00,13.07,18.34,17.66,16,0 days 16:00:00.000000000
2019-04-14 17:00:00,10.06,13.77,13.27,17,0 days 17:00:00.000000000
2019-04-14 18:00:00,10.38,14.83,14.21,18,0 days 18:00:00.000000000
2019-04-14 19:00:00,17.26,26.05,24.77,19,0 days 19:00:00.000000000
2019-04-14 20:00:00,14.8,21.22,20.45,20,0 days 20:00:00.000000000
2019-04-14 21:00:00,30.53,51.57,39.0,21,0 days 21:00:00.000000000
2019-04-14 22:00:00,27.31,49.34,37.35,22,0 days 22:00:00.000000000
2019-04-14 23:00:00,19.98,29.92,27.18,23,0 days 23:00:00.000000000
2019-04-15 00:00:00,15.16,21.41,20.41,0,0 days 00:00:00.000000000
2019-04-15 01:00:00,13.61,18.81,18.21,1,0 days 01:00:00.000000000
2019-04-15 02:00:00,13.11,18.39,17.73,2,0 days 02:00:00.000000000
2019-04-15 03:00:00,9.57,13.29,12.77,3,0 days 03:00:00.000000000
2019-04-15 04:00:00,9.27,12.5,12.15,4,0 days 04:00:00.000000000
2019-04-15 05:00:00,13.91,18.92,18.32,5,0 days 05:00:00.000000000
2019-04-15 06:00:00,12.73,17.24,16.72,6,0 days 06:00:00.000000000
2019-04-15 07:00:00,27.46,37.65,31.33,7,0 days 07:00:00.000000000
2019-04-15 08:00:00,27.98,37.02,32.86,8,0 days 08:00:00.000000000
2019-04-15 09:00:00,65.18,86.25,58.11,9,0 days 09:00:00.000000000
2019-04-15 10:00:00,30.28,40.62,34.35,10,0 days 10:00:00.000000000
2019-04-15 11:00:00,23.55,31.11,29.38,11,0 days 11:00:00.000000000
2019-04-15 12:00:00,13.92,18.11,17.61,12,0 days 12:00:00.000000000
2019-04-15 13:00:00,5.81,7.75,7.55,13,0 days 13:00:00.000000000
2019-04-15 14:00:00,4.5,5.99,5.77,14,0 days 14:00:00.000000000
2019-04-15 15:00:00,5.19,6.84,6.64,15,0 days 15:00:00.000000000
2019-04-15 16:00:00,6.35,8.5,8.18,16,0 days 16:00:00.000000000
2019-04-15 17:00:00,7.53,10.09,9.76,17,0 days 17:00:00.000000000
2019-04-15 18:00:00,12.74,17.29,16.79,18,0 days 18:00:00.000000000
2019-04-15 19:00:00,10.27,14.03,13.6,19,0 days 19:00:00.000000000
2019-04-15 20:00:00,22.71,33.89,29.92,20,0 days 20:00:00.000000000
2019-04-15 21:00:00,21.62,30.6,27.65,21,0 days 21:00:00.000000000
2019-04-15 22:00:00,17.59,24.18,23.49,22,0 days 22:00:00.000000000
2019-04-15 23:00:00,14.83,20.45,19.8,23,0 days 23:00:00.000000000
2019-04-16 00:00:00,15.16,21.84,21.0,0,0 days 00:00:00.000000000
2019-04-16 01:00:00,12.19,16.76,16.21,1,0 days 01:00:00.000000000
2019-04-16 02:00:00,18.54,25.67,24.67,2,0 days 02:00:00.000000000
2019-04-16 03:00:00,12.77,17.01,16.61,3,0 days 03:00:00.000000000
2019-04-16 04:00:00,14.81,19.5,18.99,4,0 days 04:00:00.000000000
2019-04-16 05:00:00,28.06,38.36,34.07,5,0 days 05:00:00.000000000
2019-04-16 06:00:00,38.46,52.43,41.47,6,0 days 06:00:00.000000000
2019-04-16 07:00:00,42.01,57.5,43.71,7,0 days 07:00:00.000000000
2019-04-16 08:00:00,27.98,37.83,33.85,8,0 days 08:00:00.000000000
2019-04-16 09:00:00,24.47,32.98,30.13,9,0 days 09:00:00.000000000
2019-04-16 10:00:00,20.31,29.32,26.25,10,0 days 10:00:00.000000000
2019-04-16 11:00:00,17.95,24.75,23.81,11,0 days 11:00:00.000000000
2019-04-16 12:00:00,12.31,16.26,15.86,12,0 days 12:00:00.000000000
2019-04-16 13:00:00,16.02,21.52,20.84,13,0 days 13:00:00.000000000
2019-04-16 14:00:00,9.31,12.21,11.82,14,0 days 14:00:00.000000000
2019-04-16 15:00:00,9.19,12.17,11.79,15,0 days 15:00:00.000000000
2019-04-16 16:00:00,10.75,16.64,15.07,16,0 days 16:00:00.000000000
2019-04-16 17:00:00,5.52,7.57,7.25,17,0 days 17:00:00.000000000
2019-04-16 18:00:00,9.62,13.94,13.38,18,0 days 18:00:00.000000000
2019-04-16 19:00:00,11.1,16.35,15.59,19,0 days 19:00:00.000000000
2019-04-16 20:00:00,11.48,16.14,15.54,20,0 days 20:00:00.000000000
2019-04-16 21:00:00,8.65,11.97,11.52,21,0 days 21:00:00.000000000
2019-04-16 22:00:00,8.52,11.66,11.27,22,0 days 22:00:00.000000000
2019-04-16 23:00:00,9.09,12.78,12.28,23,0 days 23:00:00.000000000
2019-04-17 00:00:00,6.1,8.54,8.25,0,0 days 00:00:00.000000000
2019-04-17 01:00:00,8.4,11.78,11.43,1,0 days 01:00:00.000000000
2019-04-17 02:00:00,7.49,10.18,9.88,2,0 days 02:00:00.000000000
2019-04-17 03:00:00,7.73,10.21,9.85,3,0 days 03:00:00.000000000
2019-04-17 04:00:00,17.66,24.47,23.51,4,0 days 04:00:00.000000000
2019-04-17 05:00:00,21.68,30.73,29.01,5,0 days 05:00:00.000000000
2019-04-17 06:00:00,28.36,39.76,34.65,6,0 days 06:00:00.000000000
2019-04-17 07:00:00,41.93,58.98,44.06,7,0 days 07:00:00.000000000
2019-04-17 08:00:00,43.3,61.66,45.2,8,0 days 08:00:00.000000000
2019-04-17 09:00:00,52.08,74.93,51.29,9,0 days 09:00:00.000000000
2019-04-17 10:00:00,55.57,79.71,52.67,10,0 days 10:00:00.000000000
2019-04-17 11:00:00,24.36,34.88,31.67,11,0 days 11:00:00.000000000
2019-04-17 12:00:00,23.07,32.54,27.92,12,0 days 12:00:00.000000000
2019-04-17 13:00:00,13.41,18.2,17.64,13,0 days 13:00:00.000000000
2019-04-17 14:00:00,12.47,16.83,16.34,14,0 days 14:00:00.000000000
2019-04-17 15:00:00,11.85,16.18,15.74,15,0 days 15:00:00.000000000
2019-04-17 16:00:00,10.05,13.84,13.34,16,0 days 16:00:00.000000000
2019-04-17 17:00:00,16.0,22.6,21.6,17,0 days 17:00:00.000000000
2019-04-17 18:00:00,22.05,31.95,28.87,18,0 days 18:00:00.000000000
2019-04-17 19:00:00,23.36,34.77,30.75,19,0 days 19:00:00.000000000
2019-04-17 20:00:00,23.86,35.06,29.76,20,0 days 20:00:00.000000000
2019-04-17 21:00:00,14.64,21.03,19.75,21,0 days 21:00:00.000000000
2019-04-17 22:00:00,12.41,17.56,16.91,22,0 days 22:00:00.000000000
2019-04-17 23:00:00,10.44,14.19,13.82,23,0 days 23:00:00.000000000
2019-04-18 00:00:00,9.58,13.05,12.67,0,0 days 00:00:00.000000000
2019-04-18 01:00:00,10.23,14.14,13.68,1,0 days 01:00:00.000000000
2019-04-18 02:00:00,15.06,20.99,20.41,2,0 days 02:00:00.000000000
2019-04-18 03:00:00,12.3,16.62,16.16,3,0 days 03:00:00.000000000
2019-04-18 04:00:00,10.93,15.12,14.74,4,0 days 04:00:00.000000000
2019-04-18 05:00:00,13.73,18.67,18.14,5,0 days 05:00:00.000000000
2019-04-18 06:00:00,13.0,17.34,16.78,6,0 days 06:00:00.000000000
2019-04-18 07:00:00,23.11,31.16,29.55,7,0 days 07:00:00.000000000
2019-04-18 08:00:00,55.03,80.27,53.59,8,0 days 08:00:00.000000000
2019-04-18 09:00:00,27.7,39.37,30.42,9,0 days 09:00:00.000000000
2019-04-18 10:00:00,8.39,11.36,10.9,10,0 days 10:00:00.000000000
2019-04-18 11:00:00,9.62,13.31,12.77,11,0 days 11:00:00.000000000
2019-04-18 12:00:00,7.85,10.51,10.12,12,0 days 12:00:00.000000000
2019-04-18 13:00:00,7.38,9.72,9.38,13,0 days 13:00:00.000000000
2019-04-18 14:00:00,5.91,8.39,8.03,14,0 days 14:00:00.000000000
2019-04-18 15:00:00,5.78,7.9,7.66,15,0 days 15:00:00.000000000
2019-04-18 16:00:00,4.22,5.96,5.68,16,0 days 16:00:00.000000000
2019-04-18 17:00:00,5.78,7.65,7.36,17,0 days 17:00:00.000000000
2019-04-18 18:00:00,7.33,10.08,9.76,18,0 days 18:00:00.000000000
2019-04-18 19:00:00,14.51,22.09,20.15,19,0 days 19:00:00.000000000
2019-04-18 20:00:00,16.23,24.11,22.66,20,0 days 20:00:00.000000000
2019-04-18 21:00:00,23.49,33.9,30.96,21,0 days 21:00:00.000000000
2019-04-18 22:00:00,16.0,22.34,21.08,22,0 days 22:00:00.000000000
2019-04-18 23:00:00,12.13,16.59,16.08,23,0 days 23:00:00.000000000
2019-04-19 00:00:00,9.87,13.53,13.05,0,0 days 00:00:00.000000000
2019-04-19 01:00:00,6.56,8.71,8.45,1,0 days 01:00:00.000000000
2019-04-19 02:00:00,6.21,8.23,7.97,2,0 days 02:00:00.000000000
2019-04-19 03:00:00,5.36,7.22,6.94,3,0 days 03:00:00.000000000
2019-04-19 04:00:00,6.92,9.12,8.9,4,0 days 04:00:00.000000000
2019-04-19 05:00:00,14.93,20.35,19.49,5,0 days 05:00:00.000000000
2019-04-19 06:00:00,23.0,31.37,26.82,6,0 days 06:00:00.000000000
2019-04-19 07:00:00,68.37,95.87,62.29,7,0 days 07:00:00.000000000
2019-04-19 08:00:00,100.41,140.79,89.91,8,0 days 08:00:00.000000000
2019-04-19 09:00:00,57.49,79.48,53.83,9,0 days 09:00:00.000000000
2019-04-19 10:00:00,15.55,20.77,18.22,10,0 days 10:00:00.000000000
2019-04-19 11:00:00,8.88,11.82,11.41,11,0 days 11:00:00.000000000
2019-04-19 12:00:00,6.92,9.39,9.04,12,0 days 12:00:00.000000000
2019-04-19 13:00:00,11.38,15.24,14.6,13,0 days 13:00:00.000000000
2019-04-19 14:00:00,10.39,13.63,13.2,14,0 days 14:00:00.000000000
2019-04-19 15:00:00,27.66,32.74,29.07,15,0 days 15:00:00.000000000
2019-04-19 16:00:00,16.75,21.88,21.26,16,0 days 16:00:00.000000000
2019-04-19 17:00:00,24.06,34.48,29.12,17,0 days 17:00:00.000000000
2019-04-19 18:00:00,14.18,20.91,19.63,18,0 days 18:00:00.000000000
2019-04-19 19:00:00,25.25,39.14,33.93,19,0 days 19:00:00.000000000
2019-04-19 20:00:00,19.62,29.59,27.45,20,0 days 20:00:00.000000000
2019-04-19 21:00:00,16.01,22.14,21.31,21,0 days 21:00:00.000000000
2019-04-19 22:00:00,9.77,14.02,13.37,22,0 days 22:00:00.000000000
2019-04-19 23:00:00,10.49,15.25,14.48,23,0 days 23:00:00.000000000
2019-04-20 00:00:00,11.88,17.41,16.56,0,0 days 00:00:00.000000000
2019-04-20 01:00:00,9.52,13.7,13.0,1,0 days 01:00:00.000000000
2019-04-20 02:00:00,11.64,16.97,16.08,2,0 days 02:00:00.000000000
2019-04-20 03:00:00,10.63,14.91,14.15,3,0 days 03:00:00.000000000
2019-04-20 04:00:00,14.84,20.9,19.92,4,0 days 04:00:00.000000000
2019-04-20 05:00:00,25.66,35.39,32.15,5,0 days 05:00:00.000000000
2019-04-20 06:00:00,32.97,45.47,37.73,6,0 days 06:00:00.000000000
2019-04-20 07:00:00,23.61,32.14,29.75,7,0 days 07:00:00.000000000
2019-04-20 08:00:00,18.94,26.69,25.42,8,0 days 08:00:00.000000000
2019-04-20 09:00:00,19.65,27.74,26.39,9,0 days 09:00:00.000000000
2019-04-20 10:00:00,20.45,29.34,27.61,10,0 days 10:00:00.000000000
2019-04-20 11:00:00,16.41,22.82,21.8,11,0 days 11:00:00.000000000
2019-04-20 12:00:00,11.25,15.19,14.6,12,0 days 12:00:00.000000000
2019-04-20 13:00:00,10.66,14.15,13.73,13,0 days 13:00:00.000000000
2019-04-20 14:00:00,12.61,16.58,16.09,14,0 days 14:00:00.000000000
2019-04-20 15:00:00,15.92,20.48,20.06,15,0 days 15:00:00.000000000
2019-04-20 16:00:00,15.84,20.78,20.16,16,0 days 16:00:00.000000000
2019-04-20 17:00:00,8.76,12.18,11.68,17,0 days 17:00:00.000000000
2019-04-20 18:00:00,10.87,15.6,14.92,18,0 days 18:00:00.000000000
2019-04-20 19:00:00,17.3,25.92,24.44,19,0 days 19:00:00.000000000
2019-04-20 20:00:00,28.48,42.82,36.16,20,0 days 20:00:00.000000000
2019-04-20 21:00:00,28.74,42.83,34.3,21,0 days 21:00:00.000000000
2019-04-20 22:00:00,12.11,16.67,16.03,22,0 days 22:00:00.000000000
2019-04-20 23:00:00,9.32,13.17,12.6,23,0 days 23:00:00.000000000
2019-04-21 00:00:00,26.01,38.83,31.42,0,0 days 00:00:00.000000000
2019-04-21 01:00:00,26.42,38.11,33.66,1,0 days 01:00:00.000000000
2019-04-21 02:00:00,36.63,54.27,41.83,2,0 days 02:00:00.000000000
2019-04-21 03:00:00,31.0,44.48,36.44,3,0 days 03:00:00.000000000
2019-04-21 04:00:00,23.16,33.56,25.44,4,0 days 04:00:00.000000000
2019-04-21 05:00:00,4.02,5.38,5.16,5,0 days 05:00:00.000000000
2019-04-21 06:00:00,6.01,8.15,7.89,6,0 days 06:00:00.000000000
2019-04-21 07:00:00,15.02,20.36,19.75,7,0 days 07:00:00.000000000
2019-04-21 08:00:00,23.95,31.61,29.57,8,0 days 08:00:00.000000000
2019-04-21 09:00:00,19.7,26.28,25.11,9,0 days 09:00:00.000000000
2019-04-21 10:00:00,11.37,14.61,14.25,10,0 days 10:00:00.000000000
2019-04-21 11:00:00,8.62,10.88,10.63,11,0 days 11:00:00.000000000
2019-04-21 12:00:00,6.78,8.51,8.28,12,0 days 12:00:00.000000000
2019-04-21 13:00:00,6.54,8.78,8.44,13,0 days 13:00:00.000000000
2019-04-21 14:00:00,4.47,5.89,5.67,14,0 days 14:00:00.000000000
2019-04-21 15:00:00,2.82,3.84,3.71,15,0 days 15:00:00.000000000
2019-04-21 16:00:00,2.93,3.9,3.78,16,0 days 16:00:00.000000000
2019-04-21 17:00:00,3.41,4.68,4.46,17,0 days 17:00:00.000000000
2019-04-21 18:00:00,4.15,5.91,5.66,18,0 days 18:00:00.000000000
2019-04-21 19:00:00,6.89,9.77,9.32,19,0 days 19:00:00.000000000
2019-04-21 20:00:00,7.45,10.75,10.28,20,0 days 20:00:00.000000000
2019-04-21 21:00:00,4.46,6.04,5.79,21,0 days 21:00:00.000000000
2019-04-21 22:00:00,4.43,5.9,5.73,22,0 days 22:00:00.000000000
2019-04-21 23:00:00,4.59,6.16,5.88,23,0 days 23:00:00.000000000
2019-04-22 00:00:00,14.34,19.81,19.04,0,0 days 00:00:00.000000000
2019-04-22 01:00:00,8.42,11.46,11.03,1,0 days 01:00:00.000000000
2019-04-22 02:00:00,9.44,13.23,12.52,2,0 days 02:00:00.000000000
2019-04-22 03:00:00,1.72,2.52,2.15,3,0 days 03:00:00.000000000
2019-04-22 04:00:00,2.41,4.73,4.12,4,0 days 04:00:00.000000000
2019-04-22 05:00:00,0.84,1.75,1.52,5,0 days 05:00:00.000000000
2019-04-22 06:00:00,3.03,4.27,4.01,6,0 days 06:00:00.000000000
2019-04-22 07:00:00,6.67,8.31,8.1,7,0 days 07:00:00.000000000
2019-04-22 08:00:00,3.33,4.73,4.5,8,0 days 08:00:00.000000000
2019-04-22 09:00:00,28.4,34.9,29.93,9,0 days 09:00:00.000000000
2019-04-22 10:00:00,12.8,14.88,13.18,10,0 days 10:00:00.000000000
2019-04-22 11:00:00,6.44,8.73,8.42,11,0 days 11:00:00.000000000
2019-04-22 12:00:00,2.39,3.2,3.09,12,0 days 12:00:00.000000000
2019-04-22 13:00:00,2.22,3.04,2.87,13,0 days 13:00:00.000000000
2019-04-22 14:00:00,3.03,4.18,3.98,14,0 days 14:00:00.000000000
2019-04-22 15:00:00,2.77,3.65,3.54,15,0 days 15:00:00.000000000
2019-04-22 16:00:00,2.52,3.36,3.27,16,0 days 16:00:00.000000000
2019-04-22 17:00:00,2.59,3.55,3.41,17,0 days 17:00:00.000000000
2019-04-22 18:00:00,4.9,6.88,6.63,18,0 days 18:00:00.000000000
2019-04-22 19:00:00,10.64,15.03,14.44,19,0 days 19:00:00.000000000
2019-04-22 20:00:00,15.84,21.93,21.14,20,0 days 20:00:00.000000000
2019-04-22 21:00:00,15.72,21.4,20.76,21,0 days 21:00:00.000000000
2019-04-22 22:00:00,10.3,13.88,13.43,22,0 days 22:00:00.000000000
2019-04-22 23:00:00,8.38,11.4,11.07,23,0 days 23:00:00.000000000
2019-04-23 00:00:00,15.79,21.82,21.01,0,0 days 00:00:00.000000000
2019-04-23 01:00:00,4.68,6.44,6.2,1,0 days 01:00:00.000000000
2019-04-23 02:00:00,2.34,3.36,3.2,2,0 days 02:00:00.000000000
2019-04-23 03:00:00,3.08,4.95,4.62,3,0 days 03:00:00.000000000
2019-04-23 04:00:00,3.2,4.78,4.49,4,0 days 04:00:00.000000000
2019-04-23 05:00:00,7.99,11.52,10.83,5,0 days 05:00:00.000000000
2019-04-23 06:00:00,4.66,7.48,6.99,6,0 days 06:00:00.000000000
2019-04-23 07:00:00,6.62,9.48,8.97,7,0 days 07:00:00.000000000
2019-04-23 08:00:00,7.1,9.92,9.48,8,0 days 08:00:00.000000000
2019-04-23 09:00:00,1.93,2.92,2.69,9,0 days 09:00:00.000000000
2019-04-23 10:00:00,1.97,2.89,2.74,10,0 days 10:00:00.000000000
2019-04-23 11:00:00,1.19,1.95,1.8,11,0 days 11:00:00.000000000
2019-04-23 12:00:00,2.45,3.55,3.35,12,0 days 12:00:00.000000000
2019-04-23 13:00:00,2.66,3.81,3.67,13,0 days 13:00:00.000000000
2019-04-23 14:00:00,1.59,2.44,2.3,14,0 days 14:00:00.000000000
2019-04-23 15:00:00,1.58,2.35,2.23,15,0 days 15:00:00.000000000
2019-04-23 16:00:00,0.58,0.95,0.85,16,0 days 16:00:00.000000000
2019-04-23 17:00:00,0.97,1.52,1.39,17,0 days 17:00:00.000000000
2019-04-23 18:00:00,2.15,3.48,3.18,18,0 days 18:00:00.000000000
2019-04-23 19:00:00,4.68,7.89,7.09,19,0 days 19:00:00.000000000
2019-04-23 20:00:00,7.29,12.88,10.61,20,0 days 20:00:00.000000000
2019-04-23 21:00:00,3.19,4.52,4.25,21,0 days 21:00:00.000000000
2019-04-23 22:00:00,0.33,0.63,0.54,22,0 days 22:00:00.000000000
2019-04-23 23:00:00,0.13,0.21,0.19,23,0 days 23:00:00.000000000
2019-04-24 00:00:00,0.09,0.21,0.16,0,0 days 00:00:00.000000000
2019-04-24 01:00:00,0.25,0.49,0.45,1,0 days 01:00:00.000000000
2019-04-24 02:00:00,0.11,0.34,0.27,2,0 days 02:00:00.000000000
2019-04-24 03:00:00,0.11,0.36,0.3,3,0 days 03:00:00.000000000
2019-04-24 04:00:00,0.63,1.29,1.18,4,0 days 04:00:00.000000000
2019-04-24 05:00:00,0.65,1.16,1.11,5,0 days 05:00:00.000000000
2019-04-24 06:00:00,1.67,2.57,2.38,6,0 days 06:00:00.000000000
2019-04-24 07:00:00,5.15,6.94,6.63,7,0 days 07:00:00.000000000
2019-04-24 08:00:00,18.11,24.57,23.42,8,0 days 08:00:00.000000000
2019-04-24 09:00:00,9.09,12.46,11.94,9,0 days 09:00:00.000000000
2019-04-24 10:00:00,1.21,1.9,1.75,10,0 days 10:00:00.000000000
2019-04-24 11:00:00,1.48,2.48,2.27,11,0 days 11:00:00.000000000
2019-04-24 12:00:00,1.32,2.19,2.0,12,0 days 12:00:00.000000000
2019-04-24 13:00:00,1.04,1.69,1.56,13,0 days 13:00:00.000000000
2019-04-24 14:00:00,1.31,2.01,1.81,14,0 days 14:00:00.000000000
2019-04-24 15:00:00,2.6,3.64,3.44,15,0 days 15:00:00.000000000
2019-04-24 16:00:00,2.68,4.15,3.8,16,0 days 16:00:00.000000000
2019-04-24 17:00:00,2.07,3.29,3.0,17,0 days 17:00:00.000000000
2019-04-24 18:00:00,3.62,4.94,4.76,18,0 days 18:00:00.000000000
2019-04-24 19:00:00,6.35,9.41,8.92,19,0 days 19:00:00.000000000
2019-04-24 20:00:00,5.42,9.27,8.45,20,0 days 20:00:00.000000000
2019-04-24 21:00:00,9.23,16.66,15.34,21,0 days 21:00:00.000000000
2019-04-24 22:00:00,9.34,16.63,15.31,22,0 days 22:00:00.000000000
2019-04-24 23:00:00,3.31,6.15,5.52,23,0 days 23:00:00.000000000
2019-04-25 00:00:00,1.38,2.48,2.21,0,0 days 00:00:00.000000000
2019-04-25 01:00:00,6.16,11.83,10.7,1,0 days 01:00:00.000000000
2019-04-25 02:00:00,3.58,6.03,5.49,2,0 days 02:00:00.000000000
2019-04-25 03:00:00,2.97,5.56,4.88,3,0 days 03:00:00.000000000
2019-04-25 04:00:00,9.17,16.19,14.83,4,0 days 04:00:00.000000000
2019-04-25 05:00:00,19.28,25.7,24.75,5,0 days 05:00:00.000000000
2019-04-25 06:00:00,22.98,32.45,30.18,6,0 days 06:00:00.000000000
2019-04-25 07:00:00,25.38,35.98,32.39,7,0 days 07:00:00.000000000
2019-04-25 08:00:00,55.63,77.7,52.2,8,0 days 08:00:00.000000000
