TimeStamp,PM1(Ug/m3),PM2.5(Ug/m3),PM10(Ug/m3),hour,Hour
2017-11-13 14:00:00,18.87,23.36,88.07,14,0 days 14:00:00.000000000
2017-11-13 15:00:00,27.0,30.63,40.96,15,0 days 15:00:00.000000000
2017-11-13 16:00:00,20.77,25.97,56.1,16,0 days 16:00:00.000000000
2017-11-13 17:00:00,69.35,85.85,153.71,17,0 days 17:00:00.000000000
2017-11-13 18:00:00,100.51,118.82,170.58,18,0 days 18:00:00.000000000
2017-11-13 19:00:00,-93846781.29,69.62,133.72,19,0 days 19:00:00.000000000
2017-11-13 20:00:00,,,,20,0 days 20:00:00.000000000
2017-11-13 21:00:00,,,,21,0 days 21:00:00.000000000
2017-11-13 22:00:00,,,,22,0 days 22:00:00.000000000
2017-11-13 23:00:00,,,,23,0 days 23:00:00.000000000
2017-11-14 00:00:00,,,,0,0 days 00:00:00.000000000
2017-11-14 01:00:00,,,,1,0 days 01:00:00.000000000
2017-11-14 02:00:00,,,,2,0 days 02:00:00.000000000
2017-11-14 03:00:00,,,,3,0 days 03:00:00.000000000
2017-11-14 04:00:00,,,,4,0 days 04:00:00.000000000
2017-11-14 05:00:00,13.16,15.21,22.97,5,0 days 05:00:00.000000000
2017-11-14 06:00:00,10.05,13.62,40.76,6,0 days 06:00:00.000000000
2017-11-14 07:00:00,,,,7,0 days 07:00:00.000000000
2017-11-14 08:00:00,11.87,17.73,69.46,8,0 days 08:00:00.000000000
2017-11-14 09:00:00,7.56,10.04,29.98,9,0 days 09:00:00.000000000
2017-11-14 10:00:00,,,,10,0 days 10:00:00.000000000
2017-11-14 11:00:00,,,,11,0 days 11:00:00.000000000
2017-11-14 12:00:00,,,,12,0 days 12:00:00.000000000
2017-11-14 13:00:00,,,,13,0 days 13:00:00.000000000
2017-11-14 14:00:00,,,,14,0 days 14:00:00.000000000
2017-11-14 15:00:00,,,,15,0 days 15:00:00.000000000
2017-11-14 16:00:00,,,,16,0 days 16:00:00.000000000
2017-11-14 17:00:00,,,,17,0 days 17:00:00.000000000
2017-11-14 18:00:00,,,,18,0 days 18:00:00.000000000
2017-11-14 19:00:00,,,,19,0 days 19:00:00.000000000
2017-11-14 20:00:00,,,,20,0 days 20:00:00.000000000
2017-11-14 21:00:00,,,,21,0 days 21:00:00.000000000
2017-11-14 22:00:00,,,,22,0 days 22:00:00.000000000
2017-11-14 23:00:00,,,,23,0 days 23:00:00.000000000
2017-11-15 00:00:00,,,,0,0 days 00:00:00.000000000
2017-11-15 01:00:00,,,,1,0 days 01:00:00.000000000
2017-11-15 02:00:00,,,,2,0 days 02:00:00.000000000
2017-11-15 03:00:00,,,,3,0 days 03:00:00.000000000
2017-11-15 04:00:00,,,,4,0 days 04:00:00.000000000
2017-11-15 05:00:00,,,,5,0 days 05:00:00.000000000
2017-11-15 06:00:00,,,,6,0 days 06:00:00.000000000
2017-11-15 07:00:00,,,,7,0 days 07:00:00.000000000
2017-11-15 08:00:00,,,,8,0 days 08:00:00.000000000
2017-11-15 09:00:00,,,,9,0 days 09:00:00.000000000
2017-11-15 10:00:00,,,,10,0 days 10:00:00.000000000
2017-11-15 11:00:00,,,,11,0 days 11:00:00.000000000
2017-11-15 12:00:00,,,,12,0 days 12:00:00.000000000
2017-11-15 13:00:00,,,,13,0 days 13:00:00.000000000
2017-11-15 14:00:00,,,,14,0 days 14:00:00.000000000
2017-11-15 15:00:00,,,,15,0 days 15:00:00.000000000
2017-11-15 16:00:00,,,,16,0 days 16:00:00.000000000
2017-11-15 17:00:00,,,,17,0 days 17:00:00.000000000
2017-11-15 18:00:00,,,,18,0 days 18:00:00.000000000
2017-11-15 19:00:00,,,,19,0 days 19:00:00.000000000
2017-11-15 20:00:00,,,,20,0 days 20:00:00.000000000
2017-11-15 21:00:00,,,,21,0 days 21:00:00.000000000
2017-11-15 22:00:00,,,,22,0 days 22:00:00.000000000
2017-11-15 23:00:00,,,,23,0 days 23:00:00.000000000
2017-11-16 00:00:00,,,,0,0 days 00:00:00.000000000
2017-11-16 01:00:00,,,,1,0 days 01:00:00.000000000
2017-11-16 02:00:00,,,,2,0 days 02:00:00.000000000
2017-11-16 03:00:00,,,,3,0 days 03:00:00.000000000
2017-11-16 04:00:00,,,,4,0 days 04:00:00.000000000
2017-11-16 05:00:00,,,,5,0 days 05:00:00.000000000
2017-11-16 06:00:00,,,,6,0 days 06:00:00.000000000
2017-11-16 07:00:00,,,,7,0 days 07:00:00.000000000
2017-11-16 08:00:00,,,,8,0 days 08:00:00.000000000
2017-11-16 09:00:00,,,,9,0 days 09:00:00.000000000
2017-11-16 10:00:00,,,,10,0 days 10:00:00.000000000
2017-11-16 11:00:00,,,,11,0 days 11:00:00.000000000
2017-11-16 12:00:00,,,,12,0 days 12:00:00.000000000
2017-11-16 13:00:00,,,,13,0 days 13:00:00.000000000
2017-11-16 14:00:00,,,,14,0 days 14:00:00.000000000
2017-11-16 15:00:00,,,,15,0 days 15:00:00.000000000
2017-11-16 16:00:00,,,,16,0 days 16:00:00.000000000
2017-11-16 17:00:00,,,,17,0 days 17:00:00.000000000
2017-11-16 18:00:00,,,,18,0 days 18:00:00.000000000
2017-11-16 19:00:00,,,,19,0 days 19:00:00.000000000
2017-11-16 20:00:00,,,,20,0 days 20:00:00.000000000
2017-11-16 21:00:00,,,,21,0 days 21:00:00.000000000
2017-11-16 22:00:00,,,,22,0 days 22:00:00.000000000
2017-11-16 23:00:00,,,,23,0 days 23:00:00.000000000
2017-11-17 00:00:00,,,,0,0 days 00:00:00.000000000
2017-11-17 01:00:00,,,,1,0 days 01:00:00.000000000
2017-11-17 02:00:00,,,,2,0 days 02:00:00.000000000
2017-11-17 03:00:00,,,,3,0 days 03:00:00.000000000
2017-11-17 04:00:00,,,,4,0 days 04:00:00.000000000
2017-11-17 05:00:00,,,,5,0 days 05:00:00.000000000
2017-11-17 06:00:00,,,,6,0 days 06:00:00.000000000
2017-11-17 07:00:00,,,,7,0 days 07:00:00.000000000
2017-11-17 08:00:00,,,,8,0 days 08:00:00.000000000
2017-11-17 09:00:00,,,,9,0 days 09:00:00.000000000
2017-11-17 10:00:00,,,,10,0 days 10:00:00.000000000
2017-11-17 11:00:00,,,,11,0 days 11:00:00.000000000
2017-11-17 12:00:00,,,,12,0 days 12:00:00.000000000
2017-11-17 13:00:00,,,,13,0 days 13:00:00.000000000
2017-11-17 14:00:00,,,,14,0 days 14:00:00.000000000
2017-11-17 15:00:00,,,,15,0 days 15:00:00.000000000
2017-11-17 16:00:00,,,,16,0 days 16:00:00.000000000
2017-11-17 17:00:00,,,,17,0 days 17:00:00.000000000
2017-11-17 18:00:00,,,,18,0 days 18:00:00.000000000
2017-11-17 19:00:00,,,,19,0 days 19:00:00.000000000
2017-11-17 20:00:00,,,,20,0 days 20:00:00.000000000
2017-11-17 21:00:00,,,,21,0 days 21:00:00.000000000
2017-11-17 22:00:00,,,,22,0 days 22:00:00.000000000
2017-11-17 23:00:00,,,,23,0 days 23:00:00.000000000
2017-11-18 00:00:00,,,,0,0 days 00:00:00.000000000
2017-11-18 01:00:00,,,,1,0 days 01:00:00.000000000
2017-11-18 02:00:00,,,,2,0 days 02:00:00.000000000
2017-11-18 03:00:00,,,,3,0 days 03:00:00.000000000
2017-11-18 04:00:00,,,,4,0 days 04:00:00.000000000
2017-11-18 05:00:00,,,,5,0 days 05:00:00.000000000
2017-11-18 06:00:00,,,,6,0 days 06:00:00.000000000
2017-11-18 07:00:00,,,,7,0 days 07:00:00.000000000
2017-11-18 08:00:00,,,,8,0 days 08:00:00.000000000
2017-11-18 09:00:00,,,,9,0 days 09:00:00.000000000
2017-11-18 10:00:00,,,,10,0 days 10:00:00.000000000
2017-11-18 11:00:00,,,,11,0 days 11:00:00.000000000
2017-11-18 12:00:00,,,,12,0 days 12:00:00.000000000
2017-11-18 13:00:00,,,,13,0 days 13:00:00.000000000
2017-11-18 14:00:00,,,,14,0 days 14:00:00.000000000
2017-11-18 15:00:00,,,,15,0 days 15:00:00.000000000
2017-11-18 16:00:00,,,,16,0 days 16:00:00.000000000
2017-11-18 17:00:00,,,,17,0 days 17:00:00.000000000
2017-11-18 18:00:00,,,,18,0 days 18:00:00.000000000
2017-11-18 19:00:00,,,,19,0 days 19:00:00.000000000
2017-11-18 20:00:00,,,,20,0 days 20:00:00.000000000
2017-11-18 21:00:00,,,,21,0 days 21:00:00.000000000
2017-11-18 22:00:00,,,,22,0 days 22:00:00.000000000
2017-11-18 23:00:00,,,,23,0 days 23:00:00.000000000
2017-11-19 00:00:00,,,,0,0 days 00:00:00.000000000
2017-11-19 01:00:00,,,,1,0 days 01:00:00.000000000
2017-11-19 02:00:00,,,,2,0 days 02:00:00.000000000
2017-11-19 03:00:00,,,,3,0 days 03:00:00.000000000
2017-11-19 04:00:00,,,,4,0 days 04:00:00.000000000
2017-11-19 05:00:00,,,,5,0 days 05:00:00.000000000
2017-11-19 06:00:00,,,,6,0 days 06:00:00.000000000
2017-11-19 07:00:00,,,,7,0 days 07:00:00.000000000
2017-11-19 08:00:00,,,,8,0 days 08:00:00.000000000
2017-11-19 09:00:00,,,,9,0 days 09:00:00.000000000
2017-11-19 10:00:00,,,,10,0 days 10:00:00.000000000
2017-11-19 11:00:00,,,,11,0 days 11:00:00.000000000
2017-11-19 12:00:00,,,,12,0 days 12:00:00.000000000
2017-11-19 13:00:00,,,,13,0 days 13:00:00.000000000
2017-11-19 14:00:00,,,,14,0 days 14:00:00.000000000
2017-11-19 15:00:00,,,,15,0 days 15:00:00.000000000
2017-11-19 16:00:00,,,,16,0 days 16:00:00.000000000
2017-11-19 17:00:00,,,,17,0 days 17:00:00.000000000
2017-11-19 18:00:00,,,,18,0 days 18:00:00.000000000
2017-11-19 19:00:00,,,,19,0 days 19:00:00.000000000
2017-11-19 20:00:00,,,,20,0 days 20:00:00.000000000
2017-11-19 21:00:00,,,,21,0 days 21:00:00.000000000
2017-11-19 22:00:00,,,,22,0 days 22:00:00.000000000
2017-11-19 23:00:00,,,,23,0 days 23:00:00.000000000
2017-11-20 00:00:00,,,,0,0 days 00:00:00.000000000
2017-11-20 01:00:00,,,,1,0 days 01:00:00.000000000
2017-11-20 02:00:00,,,,2,0 days 02:00:00.000000000
2017-11-20 03:00:00,,,,3,0 days 03:00:00.000000000
2017-11-20 04:00:00,,,,4,0 days 04:00:00.000000000
2017-11-20 05:00:00,,,,5,0 days 05:00:00.000000000
2017-11-20 06:00:00,,,,6,0 days 06:00:00.000000000
2017-11-20 07:00:00,,,,7,0 days 07:00:00.000000000
2017-11-20 08:00:00,,,,8,0 days 08:00:00.000000000
2017-11-20 09:00:00,,,,9,0 days 09:00:00.000000000
2017-11-20 10:00:00,,,,10,0 days 10:00:00.000000000
2017-11-20 11:00:00,,,,11,0 days 11:00:00.000000000
2017-11-20 12:00:00,,,,12,0 days 12:00:00.000000000
2017-11-20 13:00:00,,,,13,0 days 13:00:00.000000000
2017-11-20 14:00:00,,,,14,0 days 14:00:00.000000000
2017-11-20 15:00:00,,,,15,0 days 15:00:00.000000000
2017-11-20 16:00:00,,,,16,0 days 16:00:00.000000000
2017-11-20 17:00:00,,,,17,0 days 17:00:00.000000000
2017-11-20 18:00:00,,,,18,0 days 18:00:00.000000000
2017-11-20 19:00:00,,,,19,0 days 19:00:00.000000000
2017-11-20 20:00:00,,,,20,0 days 20:00:00.000000000
2017-11-20 21:00:00,,,,21,0 days 21:00:00.000000000
2017-11-20 22:00:00,,,,22,0 days 22:00:00.000000000
2017-11-20 23:00:00,,,,23,0 days 23:00:00.000000000
2017-11-21 00:00:00,,,,0,0 days 00:00:00.000000000
2017-11-21 01:00:00,,,,1,0 days 01:00:00.000000000
2017-11-21 02:00:00,,,,2,0 days 02:00:00.000000000
2017-11-21 03:00:00,,,,3,0 days 03:00:00.000000000
2017-11-21 04:00:00,,,,4,0 days 04:00:00.000000000
2017-11-21 05:00:00,,,,5,0 days 05:00:00.000000000
2017-11-21 06:00:00,,,,6,0 days 06:00:00.000000000
2017-11-21 07:00:00,,,,7,0 days 07:00:00.000000000
2017-11-21 08:00:00,,,,8,0 days 08:00:00.000000000
2017-11-21 09:00:00,,,,9,0 days 09:00:00.000000000
2017-11-21 10:00:00,,,,10,0 days 10:00:00.000000000
2017-11-21 11:00:00,,,,11,0 days 11:00:00.000000000
2017-11-21 12:00:00,13.62,17.2,35.52,12,0 days 12:00:00.000000000
2017-11-21 13:00:00,14.33,18.87,-33.88,13,0 days 13:00:00.000000000
