TimeStamp,PM1(Ug/m3),PM2.5(Ug/m3),PM10(Ug/m3),MOD13A3_006_Line_Y_1km,MOD13A3_006_Sample_X_1km,EVI,NDVI,MOD13A3_006__1_km_monthly_VI_Quality,average humidity (%),total rainfall (mm),average pressure (kPa),total radiation (W/m2),average temperature (oC),average windspeed (m/s),min windspeed (m/s),max windspeed (m/s),winddirection_E,winddirection_N,winddirection_NE,winddirection_NW,winddirection_S,winddirection_SE,winddirection_SW,winddirection_W
2018-08-03,14.15,19.82,62.68,1159.0,309.0,0.2285,0.4008,2112.0,79.42,7.48,87.867,4047.0,22.09,0.53,0.2,0.88,0,0,0,0,0,1,0,0
2018-08-04,8.88,12.3,33.8,1159.0,309.0,0.2285,0.4008,2112.0,83.71,9.08,87.87799999999999,3172.83,21.2,0.61,0.18,0.99,0,0,0,0,1,0,0,0
2018-08-05,9.93,13.85,32.07,1159.0,309.0,0.2285,0.4008,2112.0,80.17,0.04,87.863,4352.14,21.98,0.68,0.21,1.35,0,0,0,0,1,0,0,0
2018-08-06,10.57,14.7,30.37,1159.0,309.0,0.2285,0.4008,2112.0,86.79,10.17,87.92200000000001,3203.03,20.82,0.88,0.48,1.44,1,0,0,0,0,0,0,0
2018-08-07,14.5,20.34,52.13,1159.0,309.0,0.2285,0.4008,2112.0,77.13,0.0,87.887,5522.5,21.83,0.81,0.25,1.65,0,0,0,0,1,0,0,0
2018-08-08,16.55,22.59,53.71,1159.0,309.0,0.2285,0.4008,2112.0,77.17,0.02,87.87299999999999,4105.83,22.4,0.62,0.19,1.12,0,0,0,0,0,1,0,0
2018-08-09,19.33,26.86,53.56,1159.0,309.0,0.2285,0.4008,2112.0,77.67,0.0,87.896,4563.35,22.76,0.85,0.19,1.61,1,0,0,0,0,0,0,0
2018-08-10,14.02,19.3,50.13,1159.0,309.0,0.2285,0.4008,2112.0,76.29,1.11,87.91799999999999,3178.9,21.48,0.73,0.32,1.29,0,0,0,0,0,1,0,0
2018-08-11,10.55,14.03,37.45,1159.0,309.0,0.2285,0.4008,2112.0,0.0,0.05,87.825,5090.88,22.44,0.81,0.2,1.46,0,0,0,0,1,0,0,0
2018-08-12,5.4,7.66,24.13,1159.0,309.0,0.2285,0.4008,2112.0,0.0,0.0,87.91,3422.41,21.67,0.86,0.3,2.02,0,0,0,0,1,0,0,0
2018-08-13,4.75,6.99,22.13,1159.0,309.0,0.2285,0.4008,2112.0,0.0,0.17,87.92299999999999,2814.98,21.5,0.67,0.18,1.51,0,0,0,0,1,0,0,0
2018-08-14,11.11,15.4,41.63,1159.0,309.0,0.2285,0.4008,2112.0,0.0,0.0,87.90700000000001,4235.11,21.61,0.7,0.18,1.49,0,0,0,0,1,0,0,0
2018-08-15,10.54,14.79,44.16,1159.0,309.0,0.2285,0.4008,2112.0,0.0,0.0,87.85799999999999,5494.5,22.09,0.85,0.27,1.79,0,0,0,0,1,0,0,0
2018-08-16,13.77,18.57,49.42,1159.0,309.0,0.2285,0.4008,2112.0,0.0,0.0,87.88799999999999,3475.58,21.74,0.8,0.25,1.65,0,0,0,0,0,1,0,0
2018-08-17,9.23,12.5,38.87,1159.0,309.0,0.2285,0.4008,2112.0,0.0,0.0,87.791,4747.58,22.25,0.82,0.13,1.64,0,0,0,0,1,0,0,0
2018-08-18,12.78,16.83,52.11,1159.0,309.0,0.2285,0.4008,2112.0,0.0,0.0,87.728,2930.29,22.46,0.77,0.22,1.34,0,0,0,0,0,1,0,0
2018-08-19,8.79,11.5,36.74,1159.0,309.0,0.2285,0.4008,2112.0,0.0,0.0,87.771,3510.21,22.06,0.73,0.19,1.54,1,0,0,0,0,0,0,0
2018-08-20,5.16,7.08,24.89,1159.0,309.0,0.2285,0.4008,2112.0,60.54,0.0,87.76899999999999,3361.4,22.48,0.73,0.17,1.42,0,0,0,0,1,0,0,0
2018-08-21,8.81,10.82,25.36,1159.0,309.0,0.2285,0.4008,2112.0,87.13,1.69,87.927,1913.73,20.61,0.84,0.36,1.48,1,0,0,0,0,0,0,0
2018-08-22,7.95,10.39,27.84,1159.0,309.0,0.2285,0.4008,2112.0,80.0,0.0,87.84299999999999,4854.44,22.14,0.84,0.15,1.47,1,0,0,0,0,0,0,0
2018-08-23,8.55,11.04,32.18,1159.0,309.0,0.2285,0.4008,2112.0,86.54,0.06,87.79,2322.68,21.06,0.72,0.32,1.16,0,0,1,0,0,0,0,0
2018-08-24,11.79,14.84,39.15,1159.0,309.0,0.2285,0.4008,2112.0,86.17,0.18,87.883,2319.92,20.32,0.58,0.25,0.85,1,0,0,0,0,0,0,0
2018-08-25,10.76,13.22,26.61,1159.0,309.0,0.2285,0.4008,2112.0,89.04,1.88,87.926,2402.79,20.07,0.57,0.24,1.14,0,0,0,0,0,1,0,0
2018-08-26,13.79,17.17,36.2,1159.0,309.0,0.2285,0.4008,2112.0,85.5,19.73,87.8,4743.49,21.25,2.94,0.0,33.68,1,0,0,0,0,0,0,0
2018-08-27,3.4,4.81,18.83,1159.0,309.0,0.2285,0.4008,2112.0,90.08,2.01,87.845,2041.77,19.64,0.72,0.24,1.29,0,0,0,0,1,0,0,0
2018-08-28,9.35,12.14,38.06,1159.0,309.0,0.2285,0.4008,2112.0,81.42,0.08,87.773,3206.63,21.47,0.68,0.23,1.07,1,0,0,0,0,0,0,0
2018-08-29,6.25,8.22,26.03,1159.0,309.0,0.2285,0.4008,2112.0,85.38,2.62,87.833,3339.61,20.63,0.91,0.28,1.88,1,0,0,0,0,0,0,0
2018-08-30,2.64,3.73,12.35,1159.0,309.0,0.2285,0.4008,2112.0,82.46,1.07,87.667,4767.17,21.56,0.98,0.36,1.56,0,0,0,0,1,0,0,0
2018-08-31,3.995,5.905,20.94,1159.0,309.0,0.2285,0.4008,2112.0,84.58,0.0,87.65,2112.07,21.57,0.68,0.21,1.27,0,0,0,0,0,1,0,0
2018-09-01,3.995,5.905,20.94,1159.0,309.0,0.2112,0.3622,2257.0,83.33,0.41,87.676,3712.3,22.37,0.81,0.21,1.58,0,0,0,0,0,1,0,0
2018-09-02,3.995,5.905,20.94,1159.0,309.0,0.2112,0.3622,2257.0,75.88,0.19,87.586,4596.35,23.27,0.78,0.2,1.57,0,0,0,0,0,1,0,0
2018-09-03,3.995,5.905,20.94,1159.0,309.0,0.2112,0.3622,2257.0,85.92,0.84,87.618,2592.8,21.39,0.67,0.28,1.05,1,0,0,0,0,0,0,0
2018-09-04,3.995,5.905,20.94,1159.0,309.0,0.2112,0.3622,2257.0,86.79,15.88,87.729,2976.85,20.67,1.67,0.0,10.06,0,0,0,0,0,1,0,0
2018-09-05,3.995,5.905,20.94,1159.0,309.0,0.2112,0.3622,2257.0,87.79,2.02,87.77,2430.75,20.73,0.5,0.21,1.04,0,0,0,0,1,0,0,0
2018-09-06,3.995,5.905,20.94,1159.0,309.0,0.2112,0.3622,2257.0,81.0,0.2,87.686,4651.11,22.35,0.78,0.33,1.42,0,0,0,0,1,0,0,0
2018-09-07,3.995,5.905,20.94,1159.0,309.0,0.2112,0.3622,2257.0,78.5,0.04,87.59899999999999,4881.92,22.8,0.76,0.21,1.33,0,0,0,0,1,0,0,0
2018-09-08,3.995,5.905,20.94,1159.0,309.0,0.2112,0.3622,2257.0,87.04,36.32,87.66799999999999,2917.98,20.97,2.22,0.0,33.74,0,0,0,0,0,1,0,0
2018-09-09,3.995,5.905,20.94,1159.0,309.0,0.2112,0.3622,2257.0,80.92,0.05,87.704,4264.75,22.33,0.73,0.2,1.34,0,0,0,0,0,1,0,0
2018-09-10,3.995,5.905,20.94,1159.0,309.0,0.2112,0.3622,2257.0,81.21,2.35,87.691,3383.16,21.41,0.67,0.26,1.51,0,0,0,0,0,1,0,0
2018-09-11,3.995,5.905,20.94,1159.0,309.0,0.2112,0.3622,2257.0,78.92,0.12,87.69,3237.23,22.46,0.75,0.23,1.64,1,0,0,0,0,0,0,0
2018-09-12,3.995,5.905,20.94,1159.0,309.0,0.2112,0.3622,2257.0,84.67,2.66,87.756,2773.4,19.98,0.72,0.3,1.65,1,0,0,0,0,0,0,0
2018-09-13,3.995,5.905,20.94,1159.0,309.0,0.2112,0.3622,2257.0,75.42,0.0,87.719,5523.33,22.92,0.83,0.3,1.59,1,0,0,0,0,0,0,0
2018-09-14,3.995,5.905,20.94,1159.0,309.0,0.2112,0.3622,2257.0,78.79,0.66,87.719,3346.18,22.4,0.62,0.28,1.1,0,0,0,0,0,1,0,0
2018-09-15,3.995,5.905,20.94,1159.0,309.0,0.2112,0.3622,2257.0,72.29,0.0,87.652,5818.4,23.87,0.92,0.34,1.59,1,0,0,0,0,0,0,0
2018-09-16,3.995,5.905,20.94,1159.0,309.0,0.2112,0.3622,2257.0,78.13,0.4,87.60799999999999,3443.82,22.67,0.9,0.27,1.95,1,0,0,0,0,0,0,0
2018-09-17,3.995,5.905,20.94,1159.0,309.0,0.2112,0.3622,2257.0,77.67,0.0,87.565,4228.94,23.0,0.69,0.23,1.27,1,0,0,0,0,0,0,0
2018-09-18,3.995,5.905,20.94,1159.0,309.0,0.2112,0.3622,2257.0,74.13,0.08,87.585,4936.63,23.62,0.8,0.23,1.34,0,0,0,0,0,1,0,0
2018-09-19,3.995,5.905,20.94,1159.0,309.0,0.2112,0.3622,2257.0,81.5,1.62,87.68,3629.83,21.17,0.97,0.37,1.53,1,0,0,0,0,0,0,0
2018-09-20,3.995,5.905,20.94,1159.0,309.0,0.2112,0.3622,2257.0,77.42,0.0,87.65,4914.53,22.85,0.75,0.29,1.44,1,0,0,0,0,0,0,0
2018-09-21,3.995,5.905,20.94,1159.0,309.0,0.2112,0.3622,2257.0,75.79,0.04,87.60799999999999,4877.03,22.66,0.83,0.18,1.75,0,0,0,0,1,0,0,0
2018-09-22,3.995,5.905,20.94,1159.0,309.0,0.2112,0.3622,2257.0,74.54,0.06,87.59299999999999,4458.44,23.58,0.89,0.23,1.78,0,0,0,0,0,1,0,0
2018-09-23,3.995,5.905,20.94,1159.0,309.0,0.2112,0.3622,2257.0,84.17,3.63,87.646,2211.26,21.42,0.56,0.26,1.11,0,0,0,0,0,1,0,0
2018-09-24,3.995,5.905,20.94,1159.0,309.0,0.2112,0.3622,2257.0,76.42,0.26,87.595,4756.02,23.27,0.73,0.25,1.43,0,0,0,0,0,1,0,0
2018-09-25,3.995,5.905,20.94,1159.0,309.0,0.2112,0.3622,2257.0,66.92,0.0,87.67,5025.34,24.41,0.77,0.35,1.34,0,0,0,0,0,1,0,0
2018-09-26,3.995,5.905,20.94,1159.0,309.0,0.2112,0.3622,2257.0,70.21,0.0,87.654,4871.38,23.83,0.73,0.2,1.36,0,0,0,0,0,1,0,0
2018-09-27,3.995,5.905,20.94,1159.0,309.0,0.2112,0.3622,2257.0,73.25,0.0,87.555,3254.76,23.83,0.5,0.17,1.25,0,0,0,0,0,1,0,0
2018-09-28,3.995,5.905,20.94,1159.0,309.0,0.2112,0.3622,2257.0,80.88,9.07,87.52600000000001,3338.88,22.66,0.62,0.22,1.12,0,0,0,0,0,1,0,0
2018-09-29,3.995,5.905,20.94,1159.0,309.0,0.2112,0.3622,2257.0,77.25,1.04,87.661,5126.76,22.22,0.73,0.35,1.21,0,0,1,0,0,0,0,0
2018-09-30,3.995,5.905,20.94,1159.0,309.0,0.2112,0.3622,2257.0,74.38,0.0,87.64200000000001,4326.32,22.85,0.76,0.17,1.49,0,0,0,0,1,0,0,0
2018-10-01,5.35,8.08,29.53,1159.0,309.0,0.2477,0.408,2445.0,72.25,0.0,87.587,4552.24,23.22,0.71,0.37,1.25,0,0,0,0,0,1,0,0
2018-10-02,10.0,13.45,48.13,1159.0,309.0,0.2477,0.408,2445.0,68.25,0.0,87.626,4412.13,23.76,0.75,0.14,1.34,0,0,0,0,0,1,0,0
2018-10-03,6.89,9.13,30.32,1159.0,309.0,0.2477,0.408,2445.0,80.88,6.29,87.66799999999999,2006.32,21.35,0.55,0.32,0.82,0,0,1,0,0,0,0,0
2018-10-04,8.08,11.04,35.88,1159.0,309.0,0.2477,0.408,2445.0,78.33,0.09,87.711,2681.78,22.66,0.59,0.25,1.13,1,0,0,0,0,0,0,0
2018-10-05,5.25,7.13,20.56,1159.0,309.0,0.2477,0.408,2445.0,79.71,11.72,87.676,3632.1,22.96,0.78,0.2,2.22,0,0,1,0,0,0,0,0
2018-10-06,5.36,7.45,21.52,1159.0,309.0,0.2477,0.408,2445.0,75.5,0.93,87.663,5285.77,23.82,0.8,0.36,1.2,0,0,0,0,1,0,0,0
2018-10-07,6.81,9.52,41.77,1159.0,309.0,0.2477,0.408,2445.0,77.46,0.0,87.65799999999999,3711.49,22.09,0.92,0.46,1.76,1,0,0,0,0,0,0,0
2018-10-08,3.24,4.57,20.63,1159.0,309.0,0.2477,0.408,2445.0,82.75,0.02,87.618,3197.94,22.2,0.66,0.31,1.14,0,0,1,0,0,0,0,0
2018-10-09,3.06,4.13,12.22,1159.0,309.0,0.2477,0.408,2445.0,83.83,0.1,87.531,4069.43,22.75,0.66,0.23,1.62,0,0,0,0,1,0,0,0
2018-10-10,6.12,7.81,16.74,1159.0,309.0,0.2477,0.408,2445.0,91.42,4.33,87.654,2775.5,20.77,0.71,0.25,1.4,1,0,0,0,0,0,0,0
2018-10-11,3.69,4.74,12.39,1159.0,309.0,0.2477,0.408,2445.0,85.33,1.15,87.67200000000001,3241.78,21.29,0.68,0.26,1.15,1,0,0,0,0,0,0,0
2018-10-12,8.82,11.22,27.41,1159.0,309.0,0.2477,0.408,2445.0,86.71,0.48,87.682,1810.97,20.31,0.6,0.21,1.32,1,0,0,0,0,0,0,0
2018-10-13,8.04,10.26,27.06,1159.0,309.0,0.2477,0.408,2445.0,80.58,0.07,87.63,4507.94,22.82,0.75,0.2,1.36,1,0,0,0,0,0,0,0
2018-10-14,4.78,6.05,14.36,1159.0,309.0,0.2477,0.408,2445.0,88.54,48.23,87.789,2300.38,20.16,1.01,0.0,9.2,0,0,0,0,0,1,0,0
2018-10-15,4.52,6.01,17.56,1159.0,309.0,0.2477,0.408,2445.0,83.54,0.0,87.78200000000001,3640.5,21.76,0.7,0.21,1.28,0,0,0,0,0,1,0,0
2018-10-16,3.28,4.525,14.6,1159.0,309.0,0.2477,0.408,2445.0,82.63,19.77,87.74700000000001,3581.35,21.86,1.0,0.23,10.48,0,0,0,0,0,1,0,0
2018-10-17,3.28,4.525,14.6,1159.0,309.0,0.2477,0.408,2445.0,83.04,1.81,87.589,3494.6,22.37,0.73,0.32,1.26,0,0,0,0,0,1,0,0
2018-10-18,3.28,4.525,14.6,1159.0,309.0,0.2477,0.408,2445.0,82.88,0.0,87.572,3230.95,21.36,0.67,0.24,1.63,0,0,0,0,0,1,0,0
2018-10-19,3.28,4.525,14.6,1159.0,309.0,0.2477,0.408,2445.0,89.67,0.09,87.72399999999999,2220.65,19.91,0.81,0.45,1.04,1,0,0,0,0,0,0,0
2018-10-20,3.28,4.525,14.6,1159.0,309.0,0.2477,0.408,2445.0,82.5,0.45,87.70299999999999,4534.44,22.23,0.69,0.22,1.21,0,0,0,0,1,0,0,0
2018-10-21,3.28,4.525,14.6,1159.0,309.0,0.2477,0.408,2445.0,78.46,4.13,87.63,5659.36,23.42,0.83,0.29,1.46,0,0,0,0,1,0,0,0
2018-10-22,3.28,4.525,14.6,1159.0,309.0,0.2477,0.408,2445.0,70.38,0.0,87.624,5803.29,23.77,0.94,0.21,1.88,0,0,0,0,1,0,0,0
2018-10-23,2.04,3.04,11.64,1159.0,309.0,0.2477,0.408,2445.0,74.13,17.27,87.74600000000001,5562.18,23.18,0.95,0.0,1.92,0,0,0,0,0,1,0,0
2018-10-24,2.52,3.57,11.19,1159.0,309.0,0.2477,0.408,2445.0,78.0,2.33,87.678,4384.98,23.16,2.71,0.0,32.62,0,0,0,0,1,0,0,0
2018-10-25,3.16,4.31,16.88,1159.0,309.0,0.2477,0.408,2445.0,91.13,34.35,87.715,2094.59,20.51,1.85,0.0,22.1,0,0,0,0,0,1,0,0
2018-10-26,2.92,3.86,10.14,1159.0,309.0,0.2477,0.408,2445.0,84.67,13.84,87.77799999999999,4273.73,21.93,0.89,0.35,1.61,0,0,0,0,1,0,0,0
2018-10-27,2.22,3.07,10.11,1159.0,309.0,0.2477,0.408,2445.0,83.38,6.74,87.81,3612.22,22.41,1.02,0.67,1.61,0,0,0,0,0,1,0,0
2018-10-28,1.57,2.0,6.62,1159.0,309.0,0.2477,0.408,2445.0,76.58,2.3,87.75200000000001,4967.7,22.98,0.7,0.37,1.15,0,0,0,0,0,1,0,0
2018-10-29,2.85,3.86,12.68,1159.0,309.0,0.2477,0.408,2445.0,78.83,0.25,87.62799999999999,4459.35,23.06,0.97,0.36,2.29,0,0,0,0,0,1,0,0
2018-10-30,8.71,11.12,25.98,1159.0,309.0,0.2477,0.408,2445.0,86.25,44.93,87.57600000000001,3082.72,21.96,0.78,0.3,1.85,0,0,0,0,0,1,0,0
2018-10-31,5.66,7.37,20.98,1159.0,309.0,0.2477,0.408,2445.0,84.21,4.13,87.57,2576.05,21.58,0.69,0.28,1.8,0,0,0,0,0,0,1,0
2018-11-01,3.01,4.11,13.68,1159.0,309.0,0.2589,0.4078,2112.0,82.79,1.35,87.604,2828.78,21.46,0.88,0.3,2.07,0,0,0,0,1,0,0,0
2018-11-02,3.79,4.89,14.23,1159.0,309.0,0.2589,0.4078,2112.0,78.38,7.8,87.573,5318.15,23.19,0.7,0.24,1.17,0,0,0,0,1,0,0,0
2018-11-03,8.14,9.99,18.43,1159.0,309.0,0.2589,0.4078,2112.0,84.54,7.14,87.596,2907.88,22.08,0.62,0.26,1.22,0,0,0,0,0,1,0,0
2018-11-04,7.45,8.76,18.07,1159.0,309.0,0.2589,0.4078,2112.0,90.42,5.0,87.633,2375.95,21.0,0.63,0.31,1.17,0,0,1,0,0,0,0,0
2018-11-05,4.8,5.91,14.29,1159.0,309.0,0.2589,0.4078,2112.0,80.29,0.07,87.561,3968.53,22.74,0.74,0.19,1.57,0,0,0,0,1,0,0,0
2018-11-06,4.87,6.45,19.87,1159.0,309.0,0.2589,0.4078,2112.0,80.33,0.0,87.54700000000001,3843.58,22.7,0.62,0.28,1.12,0,0,0,0,0,1,0,0
2018-11-07,5.61,7.22,19.32,1159.0,309.0,0.2589,0.4078,2112.0,74.58,0.0,87.617,3935.9,23.98,0.81,0.28,1.89,0,0,0,0,0,1,0,0
2018-11-08,2.91,3.8,13.28,1159.0,309.0,0.2589,0.4078,2112.0,79.42,19.32,87.671,4653.88,22.74,0.76,0.29,1.55,1,0,0,0,0,0,0,0
2018-11-09,3.08,4.11,13.07,1159.0,309.0,0.2589,0.4078,2112.0,80.83,11.39,87.681,4057.21,21.9,1.03,0.36,2.44,0,0,0,0,0,1,0,0
2018-11-10,5.5,7.17,23.47,1159.0,309.0,0.2589,0.4078,2112.0,86.38,0.0,87.71799999999999,2318.92,21.12,0.84,0.36,1.21,1,0,0,0,0,0,0,0
2018-11-11,2.38,3.19,12.13,1159.0,309.0,0.2589,0.4078,2112.0,90.0,35.71,87.76700000000001,3025.11,20.65,2.04,0.0,28.34,0,0,0,0,0,1,0,0
2018-11-12,2.59,3.73,15.48,1159.0,309.0,0.2589,0.4078,2112.0,81.21,4.12,87.59700000000001,5403.87,23.07,0.92,0.28,1.49,0,0,0,0,1,0,0,0
2018-11-13,2.19,3.18,12.81,1159.0,309.0,0.2589,0.4078,2112.0,79.29,20.02,87.523,4295.44,22.64,0.87,0.0,2.07,0,0,0,0,0,1,0,0
2018-11-14,3.59,4.77,15.64,1159.0,309.0,0.2589,0.4078,2112.0,76.5,0.0,87.397,5205.46,23.78,1.12,0.3,2.89,0,0,0,0,0,1,0,0
2018-11-15,3.21,4.33,15.09,1159.0,309.0,0.2589,0.4078,2112.0,80.83,3.49,87.54,3022.36,22.52,1.17,0.33,3.14,0,0,0,0,0,1,0,0
2018-11-16,4.47,5.54,14.37,1159.0,309.0,0.2589,0.4078,2112.0,81.38,0.32,87.70700000000001,3215.17,22.54,0.93,0.44,2.06,0,0,0,0,0,1,0,0
2018-11-17,4.96,6.35,17.67,1159.0,309.0,0.2589,0.4078,2112.0,82.17,6.35,87.705,3282.16,22.8,1.15,0.4,2.48,0,0,0,0,0,1,0,0
2018-11-18,2.32,3.11,10.58,1159.0,309.0,0.2589,0.4078,2112.0,81.17,26.32,87.743,4053.65,22.42,0.88,0.5,1.58,0,0,0,0,1,0,0,0
2018-11-19,2.43,3.35,10.68,1159.0,309.0,0.2589,0.4078,2112.0,79.5,0.82,87.63,4089.4,23.32,0.73,0.32,1.19,0,0,0,0,0,1,0,0
2018-11-20,2.49,3.35,11.04,1159.0,309.0,0.2589,0.4078,2112.0,80.0,12.11,87.64,4630.45,23.45,0.7,0.29,1.29,0,0,0,0,1,0,0,0
2018-11-21,3.73,4.96,16.66,1159.0,309.0,0.2589,0.4078,2112.0,76.21,0.05,87.634,4508.37,23.77,0.67,0.31,1.31,0,0,0,0,1,0,0,0
2018-11-22,4.51,5.72,15.73,1159.0,309.0,0.2589,0.4078,2112.0,79.83,0.02,87.641,4369.34,23.47,1.13,0.46,2.64,0,0,0,0,1,0,0,0
2018-11-23,8.41,10.4,25.29,1159.0,309.0,0.2589,0.4078,2112.0,83.67,0.09,87.64299999999999,2820.5,22.5,0.73,0.37,1.18,0,0,0,0,1,0,0,0
2018-11-24,4.06,5.31,15.13,1159.0,309.0,0.2589,0.4078,2112.0,80.29,0.07,87.695,3845.44,23.11,0.87,0.44,1.7,0,0,0,0,1,0,0,0
2018-11-25,4.25,5.48,14.84,1159.0,309.0,0.2589,0.4078,2112.0,83.79,0.14,87.64200000000001,4334.46,23.41,0.9,0.37,1.75,0,0,0,0,1,0,0,0
2018-11-26,3.82,5.19,19.69,1159.0,309.0,0.2589,0.4078,2112.0,77.83,0.06,87.55799999999999,4034.99,23.69,0.98,0.31,2.02,0,0,0,0,1,0,0,0
2018-11-27,4.1,5.49,19.92,1159.0,309.0,0.2589,0.4078,2112.0,73.5,0.04,87.551,4916.73,24.45,1.02,0.22,1.98,0,0,0,0,1,0,0,0
2018-11-28,3.52,4.72,14.96,1159.0,309.0,0.2589,0.4078,2112.0,73.38,0.0,87.544,4716.37,24.39,0.98,0.27,2.07,0,0,0,0,1,0,0,0
2018-11-29,4.505,6.17,19.755000000000003,1159.0,309.0,0.2589,0.4078,2112.0,70.54,0.0,87.478,5049.9,24.65,0.95,0.26,2.08,0,0,0,0,0,1,0,0
2018-11-30,4.505,6.17,19.755000000000003,1159.0,309.0,0.2589,0.4078,2112.0,60.67,0.0,87.435,5149.88,24.98,2.05,0.51,3.44,0,0,0,0,0,1,0,0
2018-12-01,5.49,7.62,24.55,1159.0,309.0,0.268,0.4378,2112.0,65.04,0.0,87.456,4382.59,24.27,2.38,0.5,3.96,0,0,0,0,0,1,0,0
2018-12-02,3.46,4.73,11.81,1159.0,309.0,0.268,0.4378,2112.0,74.67,0.59,87.46,3712.15,23.8,1.65,0.28,3.86,0,0,0,0,0,1,0,0
2018-12-03,3.17,4.3,16.97,1159.0,309.0,0.268,0.4378,2112.0,82.92,10.41,87.444,3224.91,21.57,0.86,0.32,1.35,1,0,0,0,0,0,0,0
2018-12-04,4.25,5.24,12.59,1159.0,309.0,0.268,0.4378,2112.0,87.33,4.75,87.602,2449.84,21.3,0.57,0.2,0.89,0,0,0,0,0,1,0,0
2018-12-05,3.35,4.24,10.7,1159.0,309.0,0.268,0.4378,2112.0,85.54,0.02,87.661,3367.12,22.21,0.68,0.35,1.41,0,0,0,0,1,0,0,0
2018-12-06,3.93,4.89,13.35,1159.0,309.0,0.268,0.4378,2112.0,88.54,24.39,87.605,2505.44,21.68,1.11,0.0,6.65,0,0,0,0,1,0,0,0
2018-12-07,4.88,6.17,17.04,1159.0,309.0,0.268,0.4378,2112.0,77.42,0.12,87.432,4025.98,24.34,0.98,0.4,1.92,0,0,0,0,0,1,0,0
2018-12-08,6.77,8.83,21.93,1159.0,309.0,0.268,0.4378,2112.0,76.25,15.38,87.62299999999999,3762.12,23.56,1.34,0.48,4.21,0,0,0,0,0,1,0,0
2018-12-09,6.99,8.72,16.03,1159.0,309.0,0.268,0.4378,2112.0,91.79,0.95,87.881,2209.51,19.78,0.88,0.38,1.55,0,0,0,0,0,1,0,0
2018-12-10,7.59,9.49,19.7,1159.0,309.0,0.268,0.4378,2112.0,85.79,5.21,87.932,2585.12,21.1,0.75,0.37,1.27,0,0,0,0,0,1,0,0
2018-12-11,5.865,7.3149999999999995,16.97,1159.0,309.0,0.268,0.4378,2112.0,98.29,17.84,88.014,757.54,17.91,1.01,0.73,1.55,0,0,0,0,0,1,0,0
2018-12-12,4.14,5.14,14.24,1159.0,309.0,0.268,0.4378,2112.0,83.33,0.04,87.92299999999999,3272.1,22.01,0.86,0.52,1.12,0,0,0,0,0,1,0,0
2018-12-13,3.5199999999999996,4.455,12.895,1159.0,309.0,0.268,0.4378,2112.0,86.88,0.0,87.954,1994.96,21.42,0.65,0.4,0.97,0,0,0,0,1,0,0,0
2018-12-14,2.9,3.77,11.55,1159.0,309.0,0.268,0.4378,2112.0,83.46,0.0,87.89,3769.41,22.44,0.86,0.4,1.38,0,0,0,0,1,0,0,0
2018-12-15,3.87,4.91,13.39,1159.0,309.0,0.268,0.4378,2112.0,85.54,38.67,87.87299999999999,3753.42,22.02,0.89,0.4,1.94,0,0,0,0,1,0,0,0
2018-12-16,1.76,2.34,7.06,1159.0,309.0,0.268,0.4378,2112.0,81.71,0.54,87.838,4138.06,21.32,1.9,0.0,23.31,0,0,0,0,1,0,0,0
2018-12-17,2.58,3.52,10.54,1159.0,309.0,0.268,0.4378,2112.0,75.92,0.07,87.76299999999999,4934.68,23.9,1.78,0.51,4.25,0,0,0,0,0,1,0,0
2018-12-18,4.734999999999999,6.319999999999999,18.52,1159.0,309.0,0.268,0.4378,2112.0,85.46,0.33,87.71700000000001,1833.93,22.34,0.89,0.53,1.35,0,0,0,0,1,0,0,0
2018-12-19,6.89,9.12,26.5,1159.0,309.0,0.268,0.4378,2112.0,82.71,0.29,87.71700000000001,2154.82,22.74,1.3,0.38,3.41,0,0,0,0,0,1,0,0
2018-12-20,7.664999999999999,10.51,27.54,1159.0,309.0,0.268,0.4378,2112.0,86.92,0.97,87.68700000000001,1546.35,21.25,0.74,0.27,1.22,0,0,0,0,1,0,0,0
2018-12-21,8.44,11.9,28.58,1159.0,309.0,0.268,0.4378,2112.0,83.83,3.42,87.618,3013.8,22.34,1.47,0.29,3.74,0,0,0,0,0,1,0,0
2018-12-22,5.64,7.86,20.62,1159.0,309.0,0.268,0.4378,2112.0,80.92,0.11,87.501,4209.52,23.32,1.44,0.61,2.47,0,0,0,0,0,1,0,0
2018-12-23,5.51,7.5600000000000005,18.02,1159.0,309.0,0.268,0.4378,2112.0,88.0,0.54,87.579,1204.27,20.92,0.76,0.41,1.35,0,0,0,0,0,1,0,0
2018-12-24,5.38,7.26,15.42,1159.0,309.0,0.268,0.4378,2112.0,83.38,0.81,87.60600000000001,3880.76,22.61,1.59,0.58,3.97,0,0,0,0,1,0,0,0
2018-12-25,3.95,5.38,10.44,1159.0,309.0,0.268,0.4378,2112.0,82.21,0.19,87.60799999999999,3730.86,22.74,1.02,0.52,1.81,0,0,0,0,1,0,0,0
2018-12-26,2.53,3.51,8.21,1159.0,309.0,0.268,0.4378,2112.0,80.88,0.15,87.63,4824.01,24.02,1.69,0.87,2.9,0,0,0,0,0,1,0,0
2018-12-27,5.94,7.79,13.3,1159.0,309.0,0.268,0.4378,2112.0,76.83,0.11,87.59899999999999,4630.73,23.92,1.25,0.6,1.78,0,0,0,0,0,1,0,0
