TimeStamp,PM2.5(Ug/m3),hour,EVI,NDVI,humidity (%),precipitation (mm),pressure (kPa),radiation (W/m2),temperature (oC),windspeed (m/s),winddirection_E,winddirection_N,winddirection_NE,winddirection_NW,winddirection_S,winddirection_SE,winddirection_SW,winddirection_W
2018-01-13 07:00:00,82.0,7,0.1745,0.3515,95,0.0,87.73,21.63,18.1,0.39,0,0,0,0,0,0,0,1
2018-01-13 08:00:00,99.0,8,0.1745,0.3515,94,0.0,87.74,103.2,19.46,0.43,0,0,0,0,0,0,0,1
2018-01-13 09:00:00,140.0,9,0.1745,0.3515,89,0.0,87.77,200.6,21.24,0.6,0,0,0,1,0,0,0,0
2018-01-13 10:00:00,135.0,10,0.1745,0.3515,79,0.0,87.78,511.7,24.97,0.8,0,0,0,0,0,0,0,1
2018-01-13 11:00:00,48.0,11,0.1745,0.3515,62,0.0,87.76,513.35,27.07,0.79,0,0,0,0,0,0,0,1
2018-01-13 12:00:00,46.0,12,0.1745,0.3515,63,0.0,87.69,145.43,25.85,0.71,0,0,1,0,0,0,0,0
2018-01-13 13:00:00,63.0,13,0.1745,0.3515,74,0.0,87.63,172.08,23.42,0.82,0,0,0,0,0,0,1,0
2018-01-13 14:00:00,59.0,14,0.1745,0.3515,74,0.02,87.55,390.77,23.78,1.08,0,0,0,0,0,0,1,0
2018-01-13 15:00:00,48.0,15,0.1745,0.3515,66,0.0,87.49,466.42,26.02,1.05,0,0,0,0,0,0,1,0
2018-01-13 16:00:00,43.0,16,0.1745,0.3515,61,0.0,87.43,385.9,26.58,1.16,0,0,0,0,0,0,1,0
2018-01-13 17:00:00,47.0,17,0.1745,0.3515,59,0.0,87.43,169.77,25.72,0.97,0,0,0,0,0,0,1,0
2018-01-13 18:00:00,37.0,18,0.1745,0.3515,65,0.0,87.45,39.37,24.44,0.77,0,0,0,0,0,0,1,0
2018-01-13 19:00:00,48.0,19,0.1745,0.3515,78,0.0,87.49,0.22,22.62,0.82,0,0,0,0,0,0,1,0
2018-01-13 20:00:00,58.0,20,0.1745,0.3515,82,0.0,87.53,0.0,21.94,0.55,0,0,0,0,0,0,0,1
2018-01-13 21:00:00,69.0,21,0.1745,0.3515,84,0.0,87.6,0.0,21.42,0.46,0,0,0,0,0,0,0,1
2018-01-13 22:00:00,68.0,22,0.1745,0.3515,86,0.0,87.61,0.0,21.35,0.42,0,0,0,0,0,0,0,1
2018-01-13 23:00:00,58.0,23,0.1745,0.3515,86,0.0,87.61,0.0,21.17,0.44,0,0,0,0,0,0,1,0
2018-01-14 00:00:00,54.0,0,0.1745,0.3515,89,0.0,87.62,0.0,21.13,0.38,0,0,0,0,0,0,1,0
2018-01-14 01:00:00,48.0,1,0.1745,0.3515,91,0.0,87.6,0.0,21.0,0.44,0,0,0,0,1,0,0,0
2018-01-14 02:00:00,44.0,2,0.1745,0.3515,89,0.0,87.58,0.0,21.57,0.62,0,0,0,0,0,1,0,0
2018-01-14 03:00:00,46.0,3,0.1745,0.3515,89,0.0,87.57,0.0,21.66,0.57,0,0,0,0,0,0,1,0
2018-01-14 04:00:00,35.0,4,0.1745,0.3515,91,0.29,87.57,0.0,21.37,0.31,0,0,0,0,0,0,1,0
2018-01-14 05:00:00,38.0,5,0.1745,0.3515,93,0.0,87.59,0.0,20.87,0.43,0,0,0,0,1,0,0,0
2018-01-14 06:00:00,46.0,6,0.1745,0.3515,95,0.02,87.64,0.28,20.57,0.36,0,0,0,0,0,0,1,0
2018-01-14 07:00:00,49.0,7,0.1745,0.3515,96,0.0,87.73,28.77,20.48,0.43,0,0,0,0,1,0,0,0
2018-01-14 08:00:00,54.0,8,0.1745,0.3515,89,0.0,87.8,80.28,21.26,0.66,0,0,0,0,0,0,1,0
2018-01-14 09:00:00,44.0,9,0.1745,0.3515,84,0.0,87.8,256.48,22.02,0.61,0,0,0,0,0,0,1,0
2018-01-14 10:00:00,43.0,10,0.1745,0.3515,69,0.0,87.82,450.87,24.95,0.89,0,0,0,0,0,0,1,0
2018-01-14 11:00:00,39.0,11,0.1745,0.3515,62,0.0,87.77,584.12,26.26,0.79,0,0,0,0,0,0,0,1
2018-01-14 12:00:00,40.0,12,0.1745,0.3515,54,0.0,87.68,600.52,27.47,0.97,0,1,0,0,0,0,0,0
2018-01-14 13:00:00,47.0,13,0.1745,0.3515,53,0.0,87.58,663.77,28.15,0.88,0,1,0,0,0,0,0,0
2018-01-14 14:00:00,54.0,14,0.1745,0.3515,59,0.0,87.49,567.55,27.93,1.16,0,0,0,0,0,0,1,0
2018-01-14 15:00:00,49.0,15,0.1745,0.3515,60,0.0,87.38,567.14,27.66,1.34,0,0,0,0,0,0,1,0
2018-01-14 16:00:00,44.0,16,0.1745,0.3515,59,0.17,87.43,196.88,25.98,1.05,1,0,0,0,0,0,0,0
2018-01-14 17:00:00,46.0,17,0.1745,0.3515,58,0.29,87.41,227.73,24.12,0.75,0,0,0,0,0,0,1,0
2018-01-14 18:00:00,46.0,18,0.1745,0.3515,58,0.0,87.43,82.9,24.25,0.4,0,0,0,0,0,0,1,0
2018-01-14 19:00:00,73.0,19,0.1745,0.3515,70,0.0,87.47,0.52,22.58,0.41,0,0,0,1,0,0,0,0
2018-01-14 20:00:00,55.0,20,0.1745,0.3515,78,0.0,87.49,0.0,21.61,0.49,0,0,0,1,0,0,0,0
2018-01-14 21:00:00,60.0,21,0.1745,0.3515,81,0.0,87.56,0.0,20.67,0.37,0,0,0,1,0,0,0,0
2018-01-14 22:00:00,80.0,22,0.1745,0.3515,81,0.0,87.6,0.0,19.73,0.5,0,0,1,0,0,0,0,0
2018-01-14 23:00:00,92.0,23,0.1745,0.3515,80,0.0,87.64,0.0,19.4,0.4,0,1,0,0,0,0,0,0
2018-01-15 00:00:00,69.0,0,0.1745,0.3515,79,0.0,87.63,0.0,19.42,0.37,0,0,0,0,0,0,0,1
2018-01-15 01:00:00,77.0,1,0.1745,0.3515,78,0.0,87.65,0.0,19.8,0.31,0,0,0,0,1,0,0,0
2018-01-15 02:00:00,74.0,2,0.1745,0.3515,79,0.0,87.64,0.0,20.1,0.54,0,0,0,0,0,0,0,1
2018-01-15 03:00:00,58.0,3,0.1745,0.3515,80,0.0,87.64,0.0,20.11,0.33,0,0,0,0,0,0,0,1
2018-01-15 04:00:00,70.0,4,0.1745,0.3515,80,0.0,87.63,0.0,20.43,0.33,0,0,0,0,0,0,0,1
2018-01-15 05:00:00,52.0,5,0.1745,0.3515,82,0.0,87.63,0.0,20.25,0.33,0,0,0,1,0,0,0,0
2018-01-15 06:00:00,64.0,6,0.1745,0.3515,82,0.0,87.69,0.0,19.88,0.32,0,0,0,1,0,0,0,0
2018-01-15 07:00:00,76.0,7,0.1745,0.3515,83,0.0,87.74,24.65,19.6,0.23,0,0,0,0,0,0,0,1
2018-01-15 08:00:00,98.0,8,0.1745,0.3515,81,0.0,87.79,109.62,20.68,0.42,0,1,0,0,0,0,0,0
2018-01-15 09:00:00,117.0,9,0.1745,0.3515,78,0.0,87.8,332.98,23.52,0.65,0,1,0,0,0,0,0,0
2018-01-15 10:00:00,98.0,10,0.1745,0.3515,63,0.0,87.83,500.98,25.83,0.97,1,0,0,0,0,0,0,0
2018-01-15 11:00:00,72.0,11,0.1745,0.3515,57,0.0,87.81,642.4,26.63,1.16,1,0,0,0,0,0,0,0
2018-01-15 12:00:00,67.0,12,0.1745,0.3515,53,0.0,87.73,544.5,27.26,1.02,0,0,0,0,0,1,0,0
2018-01-15 13:00:00,63.0,13,0.1745,0.3515,48,0.0,87.64,616.25,28.48,1.39,0,0,0,0,0,1,0,0
2018-01-15 14:00:00,69.0,14,0.1745,0.3515,43,0.0,87.55,464.44,29.65,2.2,0,0,0,0,0,1,0,0
2018-01-15 15:00:00,65.0,15,0.1745,0.3515,38,0.0,87.45,421.89,29.88,2.33,0,0,0,0,0,1,0,0
2018-01-15 16:00:00,62.0,16,0.1745,0.3515,39,0.0,87.4,373.55,30.87,2.77,0,0,0,0,0,1,0,0
2018-01-15 17:00:00,64.0,17,0.1745,0.3515,60,0.0,87.43,148.12,27.33,2.96,0,0,0,0,0,1,0,0
2018-01-15 18:00:00,53.0,18,0.1745,0.3515,70,0.0,87.48,38.83,25.02,2.85,0,0,0,0,0,1,0,0
2018-01-15 19:00:00,54.0,19,0.1745,0.3515,79,0.0,87.55,0.35,23.48,2.18,0,0,0,0,1,0,0,0
2018-01-15 20:00:00,68.0,20,0.1745,0.3515,82,0.0,87.61,0.0,22.68,0.87,0,0,0,0,1,0,0,0
2018-01-15 21:00:00,62.0,21,0.1745,0.3515,85,0.0,87.66,0.0,21.97,0.5,0,0,0,0,0,0,1,0
2018-01-15 22:00:00,63.0,22,0.1745,0.3515,86,0.0,87.71,0.0,21.71,0.49,0,0,0,0,0,0,1,0
2018-01-15 23:00:00,54.0,23,0.1745,0.3515,87,0.0,87.73,0.0,21.43,0.44,0,0,0,0,0,0,1,0
2018-01-16 00:00:00,60.0,0,0.1745,0.3515,90,0.0,87.73,0.0,20.99,0.47,0,0,0,0,0,0,1,0
2018-01-16 01:00:00,49.0,1,0.1745,0.3515,93,0.0,87.72,0.0,20.65,0.44,0,0,0,0,0,0,1,0
2018-01-16 02:00:00,51.0,2,0.1745,0.3515,94,0.0,87.71,0.0,20.79,0.5,0,0,0,0,0,0,1,0
2018-01-16 03:00:00,40.0,3,0.1745,0.3515,94,0.0,87.67,0.0,20.68,0.41,0,0,0,0,1,0,0,0
2018-01-16 04:00:00,38.0,4,0.1745,0.3515,92,0.02,87.68,0.0,20.93,0.57,0,0,0,0,1,0,0,0
2018-01-16 05:00:00,39.0,5,0.1745,0.3515,90,0.0,87.73,0.0,20.84,0.48,0,0,0,0,1,0,0,0
2018-01-16 06:00:00,49.0,6,0.1745,0.3515,92,0.0,87.75,0.08,20.15,0.35,0,0,0,0,1,0,0,0
2018-01-16 07:00:00,72.0,7,0.1745,0.3515,95,0.03,87.78,22.93,19.46,0.23,1,0,0,0,0,0,0,0
2018-01-16 08:00:00,120.0,8,0.1745,0.3515,93,0.0,87.85,77.7,20.75,0.5,0,0,0,1,0,0,0,0
2018-01-16 09:00:00,84.0,9,0.1745,0.3515,85,0.0,87.85,313.18,23.08,0.71,0,1,0,0,0,0,0,0
2018-01-16 10:00:00,74.0,10,0.1745,0.3515,68,0.0,87.83,492.96,25.82,0.84,0,1,0,0,0,0,0,0
2018-01-16 11:00:00,59.0,11,0.1745,0.3515,56,0.0,87.8,555.52,27.2,0.98,1,0,0,0,0,0,0,0
2018-01-16 12:00:00,61.0,12,0.1745,0.3515,51,0.0,87.73,560.1,27.76,0.98,0,1,0,0,0,0,0,0
2018-01-16 13:00:00,61.0,13,0.1745,0.3515,47,0.0,87.62,534.95,28.19,0.98,0,0,1,0,0,0,0,0
2018-01-16 14:00:00,61.0,14,0.1745,0.3515,42,0.0,87.52,449.42,28.93,0.86,0,0,1,0,0,0,0,0
2018-01-16 15:00:00,63.0,15,0.1745,0.3515,42,0.0,87.41,388.67,29.01,1.02,0,0,0,1,0,0,0,0
2018-01-16 16:00:00,57.0,16,0.1745,0.3515,55,0.0,87.36,346.07,28.3,1.33,0,0,0,0,1,0,0,0
2018-01-16 17:00:00,51.0,17,0.1745,0.3515,66,0.0,87.39,198.35,26.72,1.17,0,0,0,0,0,0,1,0
2018-01-16 18:00:00,46.0,18,0.1745,0.3515,71,0.0,87.41,45.97,24.95,1.04,0,0,0,0,0,0,1,0
2018-01-16 19:00:00,48.0,19,0.1745,0.3515,78,0.0,87.46,0.43,23.35,0.62,0,0,0,0,0,0,1,0
2018-01-16 20:00:00,79.0,20,0.1745,0.3515,83,0.0,87.51,0.0,22.44,0.46,0,0,0,0,0,0,0,1
2018-01-16 21:00:00,107.0,21,0.1745,0.3515,88,0.0,87.54,0.0,21.59,0.34,0,0,0,0,0,0,0,1
2018-01-16 22:00:00,132.0,22,0.1745,0.3515,91,0.0,87.56,0.0,21.26,0.36,0,0,0,0,0,0,1,0
2018-01-16 23:00:00,116.0,23,0.1745,0.3515,93,0.0,87.58,0.0,20.87,0.37,0,0,0,0,0,0,1,0
2018-01-17 00:00:00,159.0,0,0.1745,0.3515,96,0.0,87.56,0.0,20.08,0.29,0,0,0,0,1,0,0,0
2018-01-17 01:00:00,122.0,1,0.1745,0.3515,97,0.03,87.55,0.0,19.73,0.27,0,0,0,0,1,0,0,0
2018-01-17 02:00:00,120.0,2,0.1745,0.3515,98,0.03,87.52,0.0,19.41,0.2,0,0,0,0,1,0,0,0
2018-01-17 03:00:00,88.0,3,0.1745,0.3515,98,0.03,87.53,0.0,19.17,0.17,0,0,0,0,0,1,0,0
2018-01-17 04:00:00,79.0,4,0.1745,0.3515,94,0.0,87.55,0.0,18.83,0.21,0,0,0,0,0,0,1,0
2018-01-17 05:00:00,88.0,5,0.1745,0.3515,78,0.0,87.56,0.0,18.7,0.35,0,1,0,0,0,0,0,0
2018-01-17 06:00:00,122.0,6,0.1745,0.3515,67,0.0,87.6,0.07,18.74,0.46,0,0,1,0,0,0,0,0
2018-01-17 07:00:00,124.0,7,0.1745,0.3515,67,0.0,87.66,20.73,18.87,0.59,0,0,1,0,0,0,0,0
2018-01-17 08:00:00,198.0,8,0.1745,0.3515,65,0.0,87.71,69.65,19.9,0.64,0,0,1,0,0,0,0,0
2018-01-17 09:00:00,181.0,9,0.1745,0.3515,54,0.0,87.69,351.53,22.56,1.17,0,0,1,0,0,0,0,0
2018-01-17 10:00:00,120.0,10,0.1745,0.3515,44,0.0,87.68,544.88,25.45,1.05,0,0,0,0,0,1,0,0
2018-01-17 11:00:00,85.0,11,0.1745,0.3515,41,0.0,87.64,682.18,27.23,1.14,0,0,0,0,1,0,0,0
2018-01-17 12:00:00,79.0,12,0.1745,0.3515,35,0.0,87.58,754.83,29.03,1.08,1,0,0,0,0,0,0,0
2018-01-17 13:00:00,72.0,13,0.1745,0.3515,31,0.0,87.48,771.18,30.29,1.13,1,0,0,0,0,0,0,0
2018-01-17 14:00:00,61.0,14,0.1745,0.3515,28,0.0,87.38,702.02,31.05,1.23,1,0,0,0,0,0,0,0
2018-01-17 15:00:00,61.0,15,0.1745,0.3515,27,0.0,87.3,572.06,31.57,0.98,1,0,0,0,0,0,0,0
2018-01-17 16:00:00,62.0,16,0.1745,0.3515,27,0.0,87.22,397.17,31.8,1.17,0,0,0,0,0,1,0,0
2018-01-17 17:00:00,66.0,17,0.1745,0.3515,28,0.0,87.23,211.08,30.86,1.25,0,0,0,0,0,1,0,0
2018-01-17 18:00:00,61.0,18,0.1745,0.3515,30,0.0,87.26,44.56,28.61,0.96,0,0,0,0,0,1,0,0
2018-01-17 19:00:00,80.0,19,0.1745,0.3515,48,0.0,87.3,0.22,25.36,0.89,0,0,0,0,1,0,0,0
2018-01-17 20:00:00,110.0,20,0.1745,0.3515,64,0.0,87.36,0.0,23.02,0.4,0,0,0,0,0,0,0,1
2018-01-17 21:00:00,116.0,21,0.1745,0.3515,70,0.0,87.4,0.0,22.19,0.5,0,0,0,0,0,0,0,1
2018-01-17 22:00:00,157.0,22,0.1745,0.3515,76,0.0,87.45,0.0,21.75,0.58,0,0,0,1,0,0,0,0
2018-01-17 23:00:00,205.0,23,0.1745,0.3515,81,0.0,87.47,0.0,21.21,0.5,0,0,0,1,0,0,0,0
2018-01-18 00:00:00,135.0,0,0.1745,0.3515,82,0.0,87.47,0.0,20.85,0.45,0,0,0,1,0,0,0,0
2018-01-18 01:00:00,115.0,1,0.1745,0.3515,84,0.0,87.46,0.0,20.44,0.42,0,0,0,1,0,0,0,0
2018-01-18 02:00:00,174.0,2,0.1745,0.3515,89,0.0,87.47,0.0,19.28,0.35,0,0,0,0,1,0,0,0
2018-01-18 03:00:00,106.0,3,0.1745,0.3515,91,0.0,87.49,0.0,19.24,0.54,0,0,0,0,1,0,0,0
2018-01-18 04:00:00,98.0,4,0.1745,0.3515,92,0.0,87.5,0.0,19.6,0.36,0,0,0,0,0,0,1,0
2018-01-18 05:00:00,82.0,5,0.1745,0.3515,94,0.0,87.55,0.0,19.46,0.4,0,0,0,0,1,0,0,0
2018-01-18 06:00:00,84.0,6,0.1745,0.3515,95,0.02,87.58,0.08,19.41,0.36,1,0,0,0,0,0,0,0
2018-01-18 07:00:00,109.0,7,0.1745,0.3515,94,0.02,87.64,22.53,19.46,0.51,0,0,0,0,0,1,0,0
2018-01-18 08:00:00,132.0,8,0.1745,0.3515,93,0.02,87.71,78.58,20.59,0.51,0,0,0,0,0,0,1,0
2018-01-18 09:00:00,143.0,9,0.1745,0.3515,87,0.0,87.72,307.98,22.94,0.64,0,1,0,0,0,0,0,0
2018-01-18 10:00:00,110.0,10,0.1745,0.3515,70,0.0,87.75,475.67,25.84,0.88,0,1,0,0,0,0,0,0
2018-01-18 11:00:00,81.0,11,0.1745,0.3515,54,0.0,87.7,480.38,27.23,0.79,0,0,1,0,0,0,0,0
2018-01-18 12:00:00,79.0,12,0.1745,0.3515,46,0.0,87.63,457.93,27.53,0.86,1,0,0,0,0,0,0,0
2018-01-18 13:00:00,88.0,13,0.1745,0.3515,43,0.0,87.52,534.95,28.48,0.94,1,0,0,0,0,0,0,0
2018-01-18 14:00:00,77.0,14,0.1745,0.3515,44,0.0,87.42,430.95,29.17,0.89,0,0,0,0,1,0,0,0
2018-01-18 15:00:00,61.0,15,0.1745,0.3515,55,0.0,87.36,375.37,28.14,1.14,0,0,0,0,0,0,1,0
2018-01-18 16:00:00,58.0,16,0.1745,0.3515,58,0.0,87.33,356.88,28.05,1.15,0,0,0,0,0,0,1,0
2018-01-18 17:00:00,66.0,17,0.1745,0.3515,60,0.0,87.33,177.73,27.14,1.04,0,0,0,0,0,0,1,0
2018-01-18 18:00:00,82.0,18,0.1745,0.3515,66,0.0,87.35,39.98,25.44,0.9,0,0,0,0,0,0,1,0
2018-01-18 19:00:00,70.0,19,0.1745,0.3515,73,0.0,87.39,0.28,23.73,0.79,0,0,0,0,0,0,1,0
2018-01-18 20:00:00,93.0,20,0.1745,0.3515,78,0.0,87.46,0.0,22.94,0.69,0,0,0,0,0,0,1,0
2018-01-18 21:00:00,109.0,21,0.1745,0.3515,84,0.0,87.52,0.0,22.09,0.44,0,0,0,0,0,0,0,1
2018-01-18 22:00:00,100.0,22,0.1745,0.3515,88,0.0,87.53,0.0,21.52,0.43,0,0,0,0,0,0,0,1
2018-01-18 23:00:00,79.0,23,0.1745,0.3515,90,0.0,87.54,0.0,21.09,0.42,0,0,0,0,0,0,1,0
2018-01-19 00:00:00,87.0,0,0.1745,0.3515,93,0.0,87.55,0.0,20.52,0.37,0,0,0,0,0,0,1,0
2018-01-19 01:00:00,90.0,1,0.1745,0.3515,95,0.02,87.51,0.0,20.44,0.49,0,0,0,0,0,0,1,0
2018-01-19 02:00:00,69.0,2,0.1745,0.3515,96,0.03,87.5,0.0,20.19,0.38,0,0,0,0,1,0,0,0
2018-01-19 03:00:00,51.0,3,0.1745,0.3515,97,0.02,87.52,0.0,19.97,0.28,0,0,0,0,1,0,0,0
2018-01-19 04:00:00,54.0,4,0.1745,0.3515,98,0.02,87.56,0.0,19.79,0.46,0,0,0,0,0,1,0,0
2018-01-19 05:00:00,68.0,5,0.1745,0.3515,98,0.03,87.58,0.0,19.46,0.32,0,0,0,0,0,0,1,0
2018-01-19 06:00:00,80.0,6,0.1745,0.3515,98,0.02,87.61,0.05,19.23,0.26,0,0,0,1,0,0,0,0
2018-01-19 07:00:00,78.0,7,0.1745,0.3515,99,0.03,87.64,21.92,19.2,0.4,0,1,0,0,0,0,0,0
2018-01-19 08:00:00,100.0,8,0.1745,0.3515,100,0.02,87.69,82.22,20.04,0.54,0,0,0,0,0,1,0,0
2018-01-19 09:00:00,101.0,9,0.1745,0.3515,95,0.0,87.69,303.17,21.89,0.61,1,0,0,0,0,0,0,0
2018-01-19 10:00:00,88.0,10,0.1745,0.3515,64,0.0,87.67,495.47,25.38,1.14,1,0,0,0,0,0,0,0
2018-01-19 11:00:00,80.0,11,0.1745,0.3515,44,0.0,87.62,622.98,27.59,1.29,1,0,0,0,0,0,0,0
2018-01-19 12:00:00,70.0,12,0.1745,0.3515,45,0.0,87.56,698.52,28.4,1.18,1,0,0,0,0,0,0,0
2018-01-19 13:00:00,72.0,13,0.1745,0.3515,40,0.0,87.49,570.92,29.63,0.9,0,0,0,0,0,1,0,0
2018-01-19 14:00:00,66.0,14,0.1745,0.3515,36,0.0,87.38,523.41,29.93,1.15,0,0,0,0,1,0,0,0
2018-01-19 15:00:00,66.0,15,0.1745,0.3515,34,0.0,87.29,414.19,30.22,1.19,1,0,0,0,0,0,0,0
2018-01-19 16:00:00,60.0,16,0.1745,0.3515,31,0.0,87.24,353.38,31.08,1.15,0,0,0,0,0,1,0,0
2018-01-19 17:00:00,64.0,17,0.1745,0.3515,30,0.0,87.24,192.74,30.88,1.12,0,0,0,0,0,1,0,0
2018-01-19 18:00:00,71.0,18,0.1745,0.3515,39,0.0,87.3,45.03,28.8,1.0,0,0,0,0,1,0,0,0
2018-01-19 19:00:00,83.0,19,0.1745,0.3515,68,0.0,87.38,0.3,25.11,1.02,0,0,0,0,0,0,1,0
2018-01-19 20:00:00,73.0,20,0.1745,0.3515,81,0.0,87.44,0.0,23.2,0.37,0,0,0,0,0,0,0,1
2018-01-19 21:00:00,86.0,21,0.1745,0.3515,86,0.0,87.49,0.0,22.71,0.39,0,0,0,0,0,0,0,1
2018-01-19 22:00:00,106.0,22,0.1745,0.3515,86,0.0,87.57,0.0,22.84,0.38,0,0,0,0,0,0,0,1
2018-01-19 23:00:00,78.0,23,0.1745,0.3515,89,0.0,87.57,0.0,22.02,0.42,0,0,0,0,0,0,1,0
2018-01-20 00:00:00,99.0,0,0.1745,0.3515,92,0.0,87.58,0.0,21.61,0.55,0,0,0,0,1,0,0,0
2018-01-20 01:00:00,74.0,1,0.1745,0.3515,94,0.0,87.58,0.0,21.41,0.46,0,0,0,0,0,1,0,0
2018-01-20 02:00:00,68.0,2,0.1745,0.3515,95,0.0,87.58,0.0,21.18,0.5,0,0,0,0,1,0,0,0
2018-01-20 03:00:00,67.0,3,0.1745,0.3515,89,0.0,87.58,0.0,20.93,0.39,0,0,0,0,0,0,1,0
2018-01-20 04:00:00,75.0,4,0.1745,0.3515,85,0.0,87.55,0.0,20.62,0.34,0,0,0,0,0,0,0,1
2018-01-20 05:00:00,86.0,5,0.1745,0.3515,86,0.0,87.56,0.0,20.3,0.42,0,0,0,0,0,0,0,1
2018-01-20 06:00:00,94.0,6,0.1745,0.3515,87,0.0,87.64,0.0,19.77,0.24,0,0,0,0,0,0,0,1
2018-01-20 07:00:00,110.0,7,0.1745,0.3515,88,0.0,87.71,27.1,19.58,0.31,0,0,0,0,0,0,1,0
2018-01-20 08:00:00,149.0,8,0.1745,0.3515,83,0.0,87.78,83.25,20.47,0.47,0,0,1,0,0,0,0,0
2018-01-20 09:00:00,124.0,9,0.1745,0.3515,77,0.0,87.81,83.25,21.26,0.66,0,0,1,0,0,0,0,0
2018-01-20 10:00:00,119.0,10,0.1745,0.3515,77,0.0,87.82,85.8,21.15,0.54,0,1,0,0,0,0,0,0
2018-01-20 11:00:00,136.0,11,0.1745,0.3515,74,0.0,87.81,131.45,21.95,0.46,0,1,0,0,0,0,0,0
2018-01-20 12:00:00,143.0,12,0.1745,0.3515,70,0.0,87.76,252.35,22.79,0.61,0,1,0,0,0,0,0,0
2018-01-20 13:00:00,107.0,13,0.1745,0.3515,62,0.0,87.66,548.9,24.98,1.1,1,0,0,0,0,0,0,0
2018-01-20 14:00:00,80.0,14,0.1745,0.3515,48,0.0,87.57,537.37,27.27,1.11,1,0,0,0,0,0,0,0
2018-01-20 15:00:00,79.0,15,0.1745,0.3515,33,0.0,87.49,247.62,27.63,0.77,0,0,0,0,0,1,0,0
2018-01-20 16:00:00,70.0,16,0.1745,0.3515,35,0.0,87.46,173.97,27.0,0.5,0,0,0,0,0,0,1,0
2018-01-20 17:00:00,68.0,17,0.1745,0.3515,34,0.0,87.44,228.96,28.33,0.77,0,0,1,0,0,0,0,0
2018-01-20 18:00:00,72.0,18,0.1745,0.3515,38,0.0,87.5,32.67,26.55,0.48,0,0,0,0,0,0,1,0
2018-01-20 19:00:00,95.0,19,0.1745,0.3515,64,0.0,87.52,0.52,23.39,0.58,0,0,0,0,0,0,1,0
2018-01-20 20:00:00,94.0,20,0.1745,0.3515,76,0.0,87.58,0.0,21.96,0.56,0,0,0,0,0,0,1,0
2018-01-20 21:00:00,83.0,21,0.1745,0.3515,85,0.0,87.63,0.0,21.26,0.49,0,0,0,0,0,0,0,1
2018-01-20 22:00:00,75.0,22,0.1745,0.3515,88,0.0,87.67,0.0,21.11,0.57,0,0,0,0,0,0,1,0
2018-01-20 23:00:00,63.0,23,0.1745,0.3515,88,0.0,87.69,0.0,21.09,0.51,0,0,0,0,0,0,1,0
2018-01-21 00:00:00,67.0,0,0.1745,0.3515,87,0.0,87.7,0.0,21.38,0.72,0,0,0,0,0,0,1,0
2018-01-21 01:00:00,62.0,1,0.1745,0.3515,86,0.0,87.69,0.0,21.82,0.91,0,0,0,0,1,0,0,0
2018-01-21 02:00:00,46.0,2,0.1745,0.3515,85,0.0,87.65,0.0,22.14,0.81,0,0,0,0,1,0,0,0
2018-01-21 03:00:00,48.0,3,0.1745,0.3515,84,0.0,87.62,0.0,22.07,0.72,0,0,0,0,0,0,1,0
2018-01-21 04:00:00,49.0,4,0.1745,0.3515,79,0.0,87.68,0.0,21.38,0.51,0,0,0,0,1,0,0,0
2018-01-21 05:00:00,45.0,5,0.1745,0.3515,80,0.0,87.72,0.0,20.79,0.46,0,0,0,0,0,0,0,1
2018-01-21 06:00:00,50.0,6,0.1745,0.3515,80,0.0,87.76,0.02,20.61,0.7,0,0,0,0,0,0,1,0
2018-01-21 07:00:00,42.0,7,0.1745,0.3515,81,0.0,87.81,14.05,20.15,0.63,0,0,0,0,0,0,1,0
2018-01-21 08:00:00,47.0,8,0.1745,0.3515,85,0.0,87.86,66.63,20.37,0.95,0,0,0,0,0,0,1,0
2018-01-21 09:00:00,36.0,9,0.1745,0.3515,77,0.0,87.86,360.3,22.65,1.54,0,0,0,0,1,0,0,0
2018-01-21 10:00:00,28.0,10,0.1745,0.3515,72,0.0,87.87,264.48,23.23,1.28,0,0,0,0,0,0,1,0
2018-01-21 11:00:00,33.0,11,0.1745,0.3515,65,0.0,87.82,565.87,24.5,1.0,0,0,0,0,0,0,1,0
2018-01-21 12:00:00,43.0,12,0.1745,0.3515,53,0.0,87.74,771.39,27.16,1.21,0,0,0,0,0,0,1,0
2018-01-21 13:00:00,36.0,13,0.1745,0.3515,51,0.0,87.62,793.02,28.27,1.45,0,0,0,0,1,0,0,0
2018-01-21 14:00:00,42.0,14,0.1745,0.3515,47,0.0,87.54,732.27,28.78,1.5,0,0,0,0,0,0,1,0
2018-01-21 15:00:00,39.0,15,0.1745,0.3515,44,0.0,87.47,607.12,28.89,1.69,0,0,0,0,1,0,0,0
2018-01-21 16:00:00,37.0,16,0.1745,0.3515,47,0.0,87.44,439.92,28.3,1.66,0,0,0,0,1,0,0,0
2018-01-21 17:00:00,36.0,17,0.1745,0.3515,52,0.0,87.44,244.48,27.43,1.54,0,0,0,0,1,0,0,0
2018-01-21 18:00:00,41.0,18,0.1745,0.3515,58,0.0,87.46,59.17,25.17,1.21,0,0,0,0,1,0,0,0
2018-01-21 19:00:00,38.0,19,0.1745,0.3515,67,0.0,87.48,0.62,22.86,0.64,0,0,0,0,0,0,1,0
2018-01-21 20:00:00,47.0,20,0.1745,0.3515,74,0.0,87.5,0.0,21.68,0.45,0,0,0,0,0,0,0,1
